forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2021-02-22;2021-02-27;1 wk ahead inc death;PL;point;NA;8410,216597;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,01;7989,705767;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,025;8031,75685;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,05;8073,807933;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,1;8111,186673;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,15;8144,41222;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,2;8173,94604;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,25;8200,198324;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,3;8223,533688;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,35;8244,276233;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,4;8262,714051;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,45;8279,103223;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,5;8410,216597;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,55;8433,153551;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,6;8456,090506;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,65;8479,02746;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,7;8501,964414;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,75;8524,901369;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,8;8547,838323;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,85;8570,775277;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,9;8593,712232;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,95;8616,649186;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,975;8639,58614;forecast
2021-02-22;2021-02-27;1 wk ahead inc death;PL;quantile;0,99;8662,523095;forecast
2021-02-22;2021-03-06;2 wk ahead inc death;PL;point;NA;5775,248715;forecast
2021-02-22;2021-03-06;2 wk ahead inc death;PL;quantile;0,01;5486,486279;forecast
2021-02-22;2021-03-06;2 wk ahead inc death;PL;quantile;0,025;5515,362523;forecast
2021-02-22;2021-03-06;2 wk ahead inc death;PL;quantile;0,05;5541,351142;forecast
2021-02-22;2021-03-06;2 wk ahead inc death;PL;quantile;0,1;5564,740899;forecast
2021-02-22;2021-03-06;2 wk ahead inc death;PL;quantile;0,15;5585,791681;forecast
2021-02-22;2021-03-06;2 wk ahead inc death;PL;quantile;0,2;5604,737384;forecast
