forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2020-12-28;2021-01-02;1 wk ahead inc death;PL;point;NA;6576,395672;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,01;6247,575889;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,025;6280,457867;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,05;6313,339846;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,1;6342,568271;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,15;6368,549093;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,2;6391,643158;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,25;6412,171215;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,3;6430,418377;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,35;6446,638076;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,4;6461,055587;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,45;6473,871152;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,5;6576,395672;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,55;6594,331297;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,6;6612,266922;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,65;6630,202546;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,7;6648,138171;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,75;6666,073795;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,8;6684,00942;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,85;6701,945044;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,9;6719,880669;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,95;6737,816293;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,975;6755,751918;forecast
2020-12-28;2021-01-02;1 wk ahead inc death;PL;quantile;0,99;6773,687543;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;point;NA;5396,154627;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,01;5126,346896;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,025;5153,327669;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,05;5177,610365;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,1;5199,464791;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,15;5219,133775;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,2;5236,83586;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,25;5252,767737;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,3;5267,106426;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,35;5280,011246;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,4;5291,625584;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,45;5302,078488;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,5;5396,154627;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,55;5410,871413;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,6;5425,588198;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,65;5440,304983;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,7;5455,021769;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,75;5469,738554;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,8;5484,455339;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,85;5499,172125;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,9;5513,88891;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,95;5528,605695;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,975;5543,322481;forecast
2020-12-28;2021-01-09;2 wk ahead inc death;PL;quantile;0,99;5558,039266;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;point;NA;5931,45651;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,01;5634,883685;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,025;5664,540968;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,05;5691,232522;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,1;5715,254921;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,15;5736,87508;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,2;5756,333223;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,25;5773,845552;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,3;5789,606647;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,35;5803,791634;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,4;5816,558121;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,45;5828,04796;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,5;5931,45651;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,55;5947,63321;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,6;5963,80991;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,65;5979,986609;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,7;5996,163309;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,75;6012,340008;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,8;6028,516708;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,85;6044,693408;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,9;6060,870107;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,95;6077,046807;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,975;6093,223506;forecast
2020-12-28;2021-01-16;3 wk ahead inc death;PL;quantile;0,99;6109,400206;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;point;NA;4047,995673;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,01;3845,595889;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,025;3865,835867;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,05;3884,051848;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,1;3900,44623;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,15;3915,201175;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,2;3928,480624;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,25;3940,432129;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,3;3951,188483;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,35;3960,869202;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,4;3969,581849;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,45;3977,423232;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,5;4047,995673;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,55;4059,035661;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,6;4070,075649;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,65;4081,115637;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,7;4092,155625;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,75;4103,195614;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,8;4114,235602;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,85;4125,27559;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,9;4136,315578;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,95;4147,355566;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,975;4158,395555;forecast
2020-12-28;2021-01-23;4 wk ahead inc death;PL;quantile;0,99;4169,435543;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;point;NA;438426,3782;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,01;416505,0593;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,025;418697,1911;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,05;420670,1098;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,1;422445,7367;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,15;424043,8008;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,2;425482,0586;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,25;426776,4905;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,3;427941,4793;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,35;428989,9692;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,4;429933,6101;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,45;430782,8869;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,5;438426,3782;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,55;439622,0865;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,6;440817,7948;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,65;442013,5031;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,7;443209,2114;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,75;444404,9197;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,8;445600,628;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,85;446796,3363;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,9;447992,0446;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,95;449187,7529;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,975;450383,4612;forecast
2020-12-28;2021-01-02;1 wk ahead inc case;PL;quantile;0,99;451579,1695;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;point;NA;359743,6418;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,01;341756,4597;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,025;343555,1779;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,05;345174,0243;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,1;346630,9861;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,15;347942,2516;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,2;349122,3907;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,25;350184,5158;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,3;351140,4284;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,35;352000,7497;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,4;352775,0389;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,45;353471,8992;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,5;359743,6418;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,55;360724,7608;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,6;361705,8799;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,65;362686,9989;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,7;363668,1179;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,75;364649,2369;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,8;365630,356;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,85;366611,475;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,9;367592,594;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,95;368573,713;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,975;369554,832;forecast
2020-12-28;2021-01-09;2 wk ahead inc case;PL;quantile;0,99;370535,9511;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;point;NA;395430,434;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,01;375658,9123;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,025;377636,0645;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,05;379415,5015;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,1;381016,9947;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,15;382458,3386;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,2;383755,5482;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,25;384923,0368;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,3;385973,7765;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,35;386919,4422;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,4;387770,5414;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,45;388536,5307;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,5;395430,434;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,55;396508,8807;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,6;397587,3273;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,65;398665,7739;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,7;399744,2206;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,75;400822,6672;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,8;401901,1139;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,85;402979,5605;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,9;404058,0071;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,95;405136,4538;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,975;406214,9004;forecast
2020-12-28;2021-01-16;3 wk ahead inc case;PL;quantile;0,99;407293,3471;forecast
2020-12-28;2021-01-23;4 wk ahead inc case;PL;point;NA;269866,3782;forecast
2020-12-28;2021-01-23;4 wk ahead inc case;PL;quantile;0,01;256373,0593;forecast
2020-12-28;2021-01-23;4 wk ahead inc case;PL;quantile;0,025;257722,3912;forecast
2020-12-28;2021-01-23;4 wk ahead inc case;PL;quantile;0,05;258936,7899;forecast
2020-12-28;2021-01-23;4 wk ahead inc case;PL;quantile;0,1;260029,7487;forecast
2020-12-28;2021-01-23;4 wk ahead inc case;PL;quantile;0,15;261013,4116;forecast
2020-12-28;2021-01-23;4 wk ahead inc case;PL;quantile;0,2;261898,7083;forecast
