forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2020-12-07;2020-12-12;1 wk ahead inc death;PL;point;NA;1110,88827;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,01;1055,343856;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,025;1060,898298;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,05;1066,452739;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,1;1071,39002;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,15;1075,778715;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,2;1079,679776;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,25;1083,147387;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,3;1086,229707;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,35;1088,969547;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,4;1091,404961;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,45;1093,569773;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,5;1110,88827;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,55;1113,917965;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,6;1116,94766;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,65;1119,977356;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,7;1123,007051;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,75;1126,036746;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,8;1129,066441;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,85;1132,096137;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,9;1135,125832;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,95;1138,155527;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,975;1141,185223;forecast
2020-12-07;2020-12-12;1 wk ahead inc death;PL;quantile;0,99;1144,214918;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;point;NA;2012,152889;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,01;1911,545245;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,025;1921,606009;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,05;1930,660697;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,1;1938,809917;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,15;1946,144214;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,2;1952,745082;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,25;1958,685862;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,3;1964,032565;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,35;1968,844597;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,4;1973,175427;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,45;1977,073173;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,5;2012,152889;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,55;2017,640579;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,6;2023,128269;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,65;2028,615959;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,7;2034,103648;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,75;2039,591338;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,8;2045,079028;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,85;2050,566717;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,9;2056,054407;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,95;2061,542097;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,975;2067,029786;forecast
2020-12-07;2020-12-19;2 wk ahead inc death;PL;quantile;0,99;2072,517476;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;point;NA;4881,886815;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,01;4637,792474;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,025;4662,201909;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,05;4684,170399;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,1;4703,942041;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,15;4721,736518;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,2;4737,751548;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,25;4752,165075;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,3;4765,137249;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,35;4776,812205;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,4;4787,319666;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,45;4796,776381;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,5;4881,886815;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,55;4895,201052;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,6;4908,515289;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,65;4921,829526;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,7;4935,143762;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,75;4948,457999;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,8;4961,772236;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,85;4975,086473;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,9;4988,400709;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,95;5001,714946;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,975;5015,029183;forecast
2020-12-07;2020-12-26;3 wk ahead inc death;PL;quantile;0,99;5028,34342;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;point;NA;6576,395672;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,01;6247,575889;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,025;6280,457867;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,05;6310,051648;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,1;6336,68605;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,15;6360,657012;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,2;6382,230878;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,25;6401,647358;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,3;6419,122189;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,35;6434,849538;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,4;6449,004151;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,45;6461,743303;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,5;6576,395672;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,55;6594,331297;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,6;6612,266922;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,65;6630,202546;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,7;6648,138171;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,75;6666,073795;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,8;6684,00942;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,85;6701,945044;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,9;6719,880669;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,95;6737,816293;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,975;6755,751918;forecast
2020-12-07;2021-01-02;4 wk ahead inc death;PL;quantile;0,99;6773,687543;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;point;NA;74059,21799;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,01;70356,25709;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,025;70726,55318;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,05;71059,81966;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,1;71359,75949;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,15;71629,70534;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,2;71872,6566;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,25;72091,31274;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,3;72288,10327;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,35;72465,21474;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,4;72624,61506;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,45;72768,07536;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,5;74059,21799;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,55;74261,19767;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,6;74463,17736;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,65;74665,15704;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,7;74867,13673;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,75;75069,11641;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,8;75271,0961;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,85;75473,07578;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,9;75675,05547;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,95;75877,03515;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,975;76079,01484;forecast
2020-12-07;2020-12-12;1 wk ahead inc case;PL;quantile;0,99;76280,99453;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;point;NA;134143,526;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,01;127436,3497;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,025;128107,0673;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,05;128710,7132;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,1;129253,9944;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,15;129742,9476;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,2;130183,0054;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,25;130579,0575;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,3;130935,5043;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,35;131256,3065;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,4;131545,0284;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,45;131804,8782;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,5;134143,526;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,55;134509,3719;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,6;134875,2179;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,65;135241,0639;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,7;135606,9099;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,75;135972,7559;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,8;136338,6018;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,85;136704,4478;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,9;137070,2938;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,95;137436,1398;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,975;137801,9858;forecast
2020-12-07;2020-12-19;2 wk ahead inc case;PL;quantile;0,99;138167,8317;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;point;NA;325459,121;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;quantile;0,01;309186,165;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;quantile;0,025;310813,4606;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;quantile;0,05;312278,0266;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;quantile;0,1;313596,1361;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;quantile;0,15;314782,4346;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;quantile;0,2;315850,1032;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;quantile;0,25;316811,005;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;quantile;0,3;317675,8166;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;quantile;0,35;318454,147;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;quantile;0,4;319154,6444;forecast
2020-12-07;2020-12-26;3 wk ahead inc case;PL;quantile;0,45;319785,0921;forecast
