model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.08153269359050304
epiforecasts-arimareg,inc hosp,BE,0.31734800838574423
epiforecasts-arimareg,inc hosp,CZ,0.15112800010094377
epiforecasts-arimareg,inc hosp,EE,0.41899644699425675
epiforecasts-arimareg,inc hosp,FR,0.2430249287449453
epiforecasts-arimareg,inc hosp,GB,0.24085210736189233
epiforecasts-arimareg,inc hosp,IE,0.3322791638154772
epiforecasts-arimareg,inc hosp,IS,0.25157763786621506
epiforecasts-arimareg,inc hosp,LI,0.2969543147208122
epiforecasts-arimareg,inc hosp,LV,0.38164603444511347
epiforecasts-arimareg,inc hosp,MT,0.22392537072268684
epiforecasts-arimareg,inc hosp,NO,0.3606272252574767
epiforecasts-arimareg,inc hosp,Overall,0.36277165399298356
epiforecasts-arimareg,inc hosp,SI,0.24013583287998294
epiforecasts-caseconv,inc hosp,BE,0.22929769392033544
epiforecasts-caseconv,inc hosp,CZ,0.16519986745728166
epiforecasts-caseconv,inc hosp,EE,0.19086361062541612
epiforecasts-caseconv,inc hosp,FR,0.04841134038743931
epiforecasts-caseconv,inc hosp,GB,0.2909816129611379
epiforecasts-caseconv,inc hosp,IE,0.21507524057874522
epiforecasts-caseconv,inc hosp,IS,0.2522202371966524
epiforecasts-caseconv,inc hosp,LV,0.13112565254500824
epiforecasts-caseconv,inc hosp,MT,0.3294430822278887
epiforecasts-caseconv,inc hosp,NO,0.17883563219735524
epiforecasts-caseconv,inc hosp,Overall,0.18709195882764929
epiforecasts-caseconv,inc hosp,SI,0.08183918261211166
epiforecasts-EpiNow2,inc case,AT,0.14195438480104142
epiforecasts-EpiNow2,inc case,BE,0.14077265353241633
epiforecasts-EpiNow2,inc case,BG,0.2197832329379239
epiforecasts-EpiNow2,inc death,BG,0.14820065358196516
epiforecasts-EpiNow2,inc case,CH,0.10148570593740765
epiforecasts-EpiNow2,inc case,CY,0.20078343496324577
epiforecasts-EpiNow2,inc case,CZ,0.15626010227587883
epiforecasts-EpiNow2,inc case,DE,0.07424595527444357
epiforecasts-EpiNow2,inc case,DK,0.08921528350704101
epiforecasts-EpiNow2,inc death,DK,0.2060152267994972
epiforecasts-EpiNow2,inc case,EE,0.12449528932489634
epiforecasts-EpiNow2,inc case,FI,0.1559609282672251
epiforecasts-EpiNow2,inc case,FR,0.12495958639209975
epiforecasts-EpiNow2,inc death,FR,0.1627896294208713
epiforecasts-EpiNow2,inc case,GB,0.16187447731698595
epiforecasts-EpiNow2,inc case,GR,0.16718988295237555
epiforecasts-EpiNow2,inc case,HR,0.17785063244808566
epiforecasts-EpiNow2,inc case,HU,0.2954759289263419
epiforecasts-EpiNow2,inc case,IE,0.1745527388485107
epiforecasts-EpiNow2,inc case,IS,0.16323960598454393
epiforecasts-EpiNow2,inc case,IT,0.19803769403976845
epiforecasts-EpiNow2,inc case,LI,0.11451818481780356
epiforecasts-EpiNow2,inc case,LT,0.1669803722954279
epiforecasts-EpiNow2,inc case,LU,0.14152710649881844
epiforecasts-EpiNow2,inc case,LV,0.14257756712768124
epiforecasts-EpiNow2,inc case,MT,0.23776100375280737
epiforecasts-EpiNow2,inc death,MT,0.2365233059851708
epiforecasts-EpiNow2,inc case,NO,0.15183294197401886
epiforecasts-EpiNow2,inc case,Overall,0.1905920835475187
epiforecasts-EpiNow2,inc death,Overall,0.22163128415745773
epiforecasts-EpiNow2,inc death,PL,0.09517251531209148
epiforecasts-EpiNow2,inc case,PT,0.18261349200916913
epiforecasts-EpiNow2,inc case,RO,0.2630660030362023
epiforecasts-EpiNow2,inc death,RO,0.16008689802761675
epiforecasts-EpiNow2,inc case,SE,0.268824751299579
epiforecasts-EpiNow2,inc case,SI,0.1295659203868123
epiforecasts-EpiNow2,inc death,SI,0.13251212664703005
epiforecasts-EpiNow2,inc case,SK,0.1571704048766784
epiforecasts-tsensemble,inc hosp,BE,0.45335429769392027
epiforecasts-tsensemble,inc hosp,CZ,0.2416356270270687
epiforecasts-tsensemble,inc hosp,EE,0.3901399423803272
epiforecasts-tsensemble,inc hosp,FR,0.28591168087640617
epiforecasts-tsensemble,inc hosp,GB,0.255525870205369
epiforecasts-tsensemble,inc hosp,IE,0.45264559560577755
epiforecasts-tsensemble,inc hosp,IS,0.4962021249371326
epiforecasts-tsensemble,inc hosp,LI,0.7030456852791879
epiforecasts-tsensemble,inc hosp,LV,0.48722831300987834
epiforecasts-tsensemble,inc hosp,MT,0.4466315470494244
epiforecasts-tsensemble,inc hosp,NO,0.4605371425451681
epiforecasts-tsensemble,inc hosp,Overall,0.45013638717936716
epiforecasts-tsensemble,inc hosp,SI,0.2440089914748214
epiforecasts-weeklygrowth,inc case,AT,0.20857795759335176
epiforecasts-weeklygrowth,inc case,BE,0.11156758063539264
epiforecasts-weeklygrowth,inc case,BG,0.21111870163940957
epiforecasts-weeklygrowth,inc case,CH,0.15806107074159467
epiforecasts-weeklygrowth,inc case,CY,0.21412315632724221
epiforecasts-weeklygrowth,inc case,CZ,0.10632130670317529
epiforecasts-weeklygrowth,inc case,DE,0.07868044065772946
epiforecasts-weeklygrowth,inc case,DK,0.17007677228569548
epiforecasts-weeklygrowth,inc case,EE,0.13848673239122644
epiforecasts-weeklygrowth,inc case,FI,0.19626543781942934
epiforecasts-weeklygrowth,inc case,FR,0.12140959814232422
epiforecasts-weeklygrowth,inc case,GB,0.14147013143669362
