scenario_id,forecast_date,target,target_end_date,location,type,quantile,value
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.025,1223
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.05,1301
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.1,1391
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.15,1466
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.2,1522
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.25,1572
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.3,1628
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.35,1678
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.4,1724
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.45,1772
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.5,1825
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.55,1877
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.6,1926
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.65,1992
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.7,2063
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.75,2134
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.8,2234
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.85,2345
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.9,2501
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.95,2717
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.975,2891
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CY,quantile,0.99,3100
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,point,NA,5442
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.01,1145
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.025,1429
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.05,1725
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.1,2204
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.15,2603
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.2,2959
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.25,3370
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.3,3760
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.35,4128
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.4,4543
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.45,4987
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.5,5442
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.55,5941
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.6,6456
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.65,6989
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.7,7658
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.75,8446
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.8,9469
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.85,10480
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.9,12120
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.95,14592
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.975,17348
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,CZ,quantile,0.99,20208
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,point,NA,80058
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.01,10105
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.025,15502
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.05,21599
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.1,30385
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.15,37101
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.2,43567
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.25,50217
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.3,56400
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.35,62053
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.4,68048
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.45,74277
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.5,80058
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.55,87052
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.6,95230
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.65,103391
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.7,112254
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.75,122007
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.8,134155
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.85,149112
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.9,171698
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.95,206900
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.975,238730
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DE,quantile,0.99,287989
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,point,NA,5248
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.01,1115
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.025,1329
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.05,1601
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.1,2031
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.15,2391
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.2,2760
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.25,3123
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.3,3519
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.35,3913
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.4,4317
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.45,4818
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.5,5248
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.55,5759
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.6,6322
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.65,6903
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.7,7588
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.75,8339
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.8,9264
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.85,10430
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.9,11912
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.95,14503
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.975,17505
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,DK,quantile,0.99,21762
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,point,NA,1972
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.01,926
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.025,1030
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.05,1173
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.1,1324
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.15,1429
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.2,1518
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.25,1604
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.3,1681
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.35,1756
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.4,1830
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.45,1905
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.5,1972
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.55,2058
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.6,2143
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.65,2226
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.7,2321
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.75,2435
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.8,2550
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.85,2688
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.9,2878
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.95,3163
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.975,3395
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,EE,quantile,0.99,3782
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,point,NA,34302
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.01,4279
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.025,6700
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.05,9264
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.1,12880
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.15,15568
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.2,18336
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.25,20913
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.3,23542
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.35,26372
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.4,28991
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.45,31611
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.5,34302
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.55,37468
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.6,40949
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.65,44253
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.7,47792
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.75,52254
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.8,58186
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.85,64461
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.9,72846
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.95,87678
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.975,104742
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,ES,quantile,0.99,126851
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,point,NA,1304
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.01,640
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.025,735
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.05,807
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.1,903
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.15,971
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.2,1034
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.25,1083
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.3,1130
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.35,1171
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.4,1212
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.45,1254
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.5,1304
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.55,1350
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.6,1396
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.65,1448
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.7,1500
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.75,1569
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.8,1639
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.85,1718
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.9,1827
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.95,2027
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.975,2193
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FI,quantile,0.99,2381
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,point,NA,69718
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.01,12276
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.025,14829
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.05,18199
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.1,24450
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.15,29655
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.2,34985
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.25,40264
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.3,45636
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.35,51167
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.4,56957
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.45,62880
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.5,69718
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.55,76463
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.6,84288
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.65,93643
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.7,103066
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.75,114568
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.8,127864
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.85,146889
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.9,171815
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.95,215223
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.975,258897
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,FR,quantile,0.99,322767
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,point,NA,13445
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.01,8727
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.025,9418
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.05,10018
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.1,10718
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.15,11253
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.2,11642
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.25,11971
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.3,12294
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.35,12560
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.4,12835
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.45,13129
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.5,13445
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.55,13745
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.6,14034
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.65,14343
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.7,14634
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.75,14996
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.8,15456
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.85,15991
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.9,16616
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.95,17614
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.975,18530
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GB,quantile,0.99,19626
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,point,NA,12318
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,quantile,0.01,5384
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,quantile,0.025,6114
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,quantile,0.05,6926
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,quantile,0.1,7898
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,quantile,0.15,8669
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,quantile,0.2,9260
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,quantile,0.25,9878
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,quantile,0.3,10370
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,quantile,0.35,10871
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,quantile,0.4,11355
forecast,2021-05-09,1 wk ahead inc case,2021-05-15,GR,quantile,0.45,11831
