scenario_id,forecast_date,target,target_end_date,location,type,quantile,value
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,point,NA,12726
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.01,4002
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.025,4915
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.05,5855
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.1,7017
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.15,8030
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.2,8691
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.25,9334
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.3,10049
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.35,10773
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.4,11393
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.45,12076
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.5,12726
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.55,13369
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.6,14068
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.65,14822
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.7,15628
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.75,16565
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.8,17579
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.85,18869
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.9,20476
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.95,23220
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.975,25438
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CH,quantile,0.99,28567
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,point,NA,4104
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.01,2952
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.025,3086
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.05,3228
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.1,3417
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.15,3541
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.2,3639
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.25,3728
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.3,3805
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.35,3886
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.4,3953
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.45,4028
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.5,4104
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.55,4182
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.6,4256
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.65,4333
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.7,4416
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.75,4518
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.8,4637
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.85,4749
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.9,4921
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.95,5155
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.975,5404
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CY,quantile,0.99,5646
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,point,NA,14789
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.01,3427
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.025,3979
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.05,4881
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.1,6253
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.15,7410
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.2,8477
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.25,9516
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.3,10557
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.35,11545
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.4,12538
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.45,13662
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.5,14789
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.55,15984
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.6,17340
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.65,18834
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.7,20568
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.75,22454
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.8,24817
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.85,27418
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.9,31560
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.95,38040
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.975,45252
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,CZ,quantile,0.99,53270
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,point,NA,96154
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.01,13792
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.025,21295
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.05,27623
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.1,37408
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.15,44861
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.2,52128
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.25,59074
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.3,66304
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.35,74114
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.4,81633
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.45,88392
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.5,96154
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.55,103967
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.6,113847
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.65,122212
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.7,132990
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.75,145538
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.8,158913
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.85,175430
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.9,200696
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.95,243229
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.975,279364
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DE,quantile,0.99,322379
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,point,NA,4479
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.01,2413
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.025,2644
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.05,2883
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.1,3176
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.15,3377
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.2,3569
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.25,3745
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.3,3916
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.35,4057
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.4,4206
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.45,4335
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.5,4479
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.55,4617
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.6,4762
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.65,4928
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.7,5087
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.75,5270
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.8,5505
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.85,5752
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.9,6097
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.95,6664
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.975,7144
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,DK,quantile,0.99,7782
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,point,NA,2984
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.01,1257
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.025,1457
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.05,1648
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.1,1883
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.15,2057
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.2,2211
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.25,2352
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.3,2475
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.35,2607
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.4,2728
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.45,2855
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.5,2984
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.55,3110
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.6,3238
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.65,3396
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.7,3554
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.75,3713
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.8,3925
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.85,4184
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.9,4552
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.95,5097
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.975,5616
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,EE,quantile,0.99,6126
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,point,NA,23410
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.01,3073
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.025,4572
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.05,6350
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.1,8790
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.15,10774
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.2,12514
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.25,14337
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.3,16161
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.35,17894
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.4,19522
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.45,21335
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.5,23410
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.55,25506
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.6,27581
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.65,29958
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.7,32704
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.75,35870
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.8,39678
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.85,44018
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.9,50946
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.95,61920
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.975,73262
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,ES,quantile,0.99,86891
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,point,NA,2353
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.01,1230
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.025,1388
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.05,1522
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.1,1667
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.15,1778
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.2,1875
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.25,1966
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.3,2052
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.35,2133
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.4,2201
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.45,2276
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.5,2353
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.55,2430
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.6,2511
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.65,2594
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.7,2691
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.75,2784
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.8,2907
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.85,3043
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.9,3238
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.95,3541
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.975,3782
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FI,quantile,0.99,4083
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,point,NA,307764
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.01,121028
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.025,125079
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.05,132576
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.1,146123
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.15,159257
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.2,175651
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.25,196028
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.3,213886
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.35,233030
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.4,255532
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.45,278179
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.5,307764
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.55,338101
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.6,371485
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.65,412714
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.7,460443
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.75,521728
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.8,597782
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.85,676044
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.9,811178
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.95,1021212
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.975,1212558
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,FR,quantile,0.99,1511899
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,point,NA,11566
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.01,7216
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.025,7772
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.05,8305
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.1,8981
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.15,9480
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.2,9821
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.25,10155
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.3,10448
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.35,10764
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.4,11012
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.45,11283
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.5,11566
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.55,11860
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.6,12185
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.65,12511
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.7,12888
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.75,13269
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.8,13747
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.85,14310
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.9,14985
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.95,16141
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.975,17294
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GB,quantile,0.99,18630
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,point,NA,16584
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,quantile,0.01,7545
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,quantile,0.025,8671
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,quantile,0.05,9620
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,quantile,0.1,10894
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,quantile,0.15,11828
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,quantile,0.2,12666
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,quantile,0.25,13354
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,quantile,0.3,13988
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,quantile,0.35,14582
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,quantile,0.4,15213
forecast,2021-04-11,1 wk ahead inc case,2021-04-17,GR,quantile,0.45,15863
