"","scenario","forecast_date","target","target_end_date","location","type","quantile","value","location_name"
"1078","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.2,2358,"Estonia"
"1079","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.2,2244,"Estonia"
"1080","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.2,2124,"Estonia"
"1081","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.25,2587,"Estonia"
"1082","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.25,2531,"Estonia"
"1083","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.25,2438,"Estonia"
"1084","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.25,2322,"Estonia"
"1085","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.3,2741,"Estonia"
"1086","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.3,2668,"Estonia"
"1087","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.3,2597,"Estonia"
"1088","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.3,2512,"Estonia"
"1089","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.35,2883,"Estonia"
"1090","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.35,2825,"Estonia"
"1091","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.35,2754,"Estonia"
"1092","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.35,2671,"Estonia"
"1093","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.4,3030,"Estonia"
"1094","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.4,2976,"Estonia"
"1095","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.4,2915,"Estonia"
"1096","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.4,2867,"Estonia"
"1097","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.45,3195,"Estonia"
"1098","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.45,3146,"Estonia"
"1099","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.45,3094,"Estonia"
"1100","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.45,3063,"Estonia"
"1101","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.5,3315,"Estonia"
"1102","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.5,3291,"Estonia"
"1103","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.5,3262,"Estonia"
"1104","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.5,3251,"Estonia"
"1105","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.55,3470,"Estonia"
"1106","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.55,3454,"Estonia"
"1107","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.55,3455,"Estonia"
"1108","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.55,3452,"Estonia"
"1109","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.6,3657,"Estonia"
"1110","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.6,3630,"Estonia"
"1111","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.6,3653,"Estonia"
"1112","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.6,3674,"Estonia"
"1113","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.65,3848,"Estonia"
"1114","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.65,3827,"Estonia"
"1115","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.65,3846,"Estonia"
"1116","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.65,3901,"Estonia"
"1117","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.7,4031,"Estonia"
"1118","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.7,4038,"Estonia"
"1119","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.7,4069,"Estonia"
"1120","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.7,4173,"Estonia"
"1121","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.75,4253,"Estonia"
"1122","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.75,4264,"Estonia"
"1123","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.75,4310,"Estonia"
"1124","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.75,4444,"Estonia"
"1125","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.8,4496,"Estonia"
"1126","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.8,4509,"Estonia"
"1127","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.8,4608,"Estonia"
"1128","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.8,4784,"Estonia"
"1129","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.85,4763,"Estonia"
"1130","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.85,4805,"Estonia"
"1131","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.85,4936,"Estonia"
"1132","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.85,5188,"Estonia"
"1133","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.9,5166,"Estonia"
"1134","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.9,5236,"Estonia"
"1135","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.9,5405,"Estonia"
"1136","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.9,5705,"Estonia"
"1137","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.95,5820,"Estonia"
"1138","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.95,5858,"Estonia"
"1139","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.95,6062,"Estonia"
"1140","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.95,6433,"Estonia"
"1141","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.975,6278,"Estonia"
"1142","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.975,6417,"Estonia"
"1143","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.975,6727,"Estonia"
"1144","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.975,7134,"Estonia"
"1145","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","quantile",0.99,7051,"Estonia"
"1146","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","quantile",0.99,7228,"Estonia"
"1147","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","quantile",0.99,7476,"Estonia"
"1148","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","quantile",0.99,8052,"Estonia"
"1149","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"EE","point",NA,3315,"Estonia"
"1150","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"EE","point",NA,3291,"Estonia"
"1151","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"EE","point",NA,3262,"Estonia"
"1152","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"EE","point",NA,3251,"Estonia"
"1153","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.01,50,"Ireland"
"1154","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.01,47,"Ireland"
"1155","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.01,32,"Ireland"
"1156","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.01,22,"Ireland"
"1157","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.025,69,"Ireland"
"1158","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.025,64,"Ireland"
"1159","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.025,43,"Ireland"
"1160","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.025,31,"Ireland"
"1161","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.05,88,"Ireland"
"1162","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.05,82,"Ireland"
"1163","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.05,55,"Ireland"
"1164","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.05,39,"Ireland"
"1165","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.1,111,"Ireland"
"1166","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.1,110,"Ireland"
"1167","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.1,77,"Ireland"
"1168","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.1,53,"Ireland"
"1169","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.15,126,"Ireland"
"1170","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.15,135,"Ireland"
"1171","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.15,99,"Ireland"
"1172","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.15,67,"Ireland"
"1173","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.2,139,"Ireland"
"1174","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.2,158,"Ireland"
"1175","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.2,122,"Ireland"
"1176","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.2,86,"Ireland"
"1177","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.25,149,"Ireland"
"1178","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.25,180,"Ireland"
"1179","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.25,147,"Ireland"
"1180","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.25,104,"Ireland"
"1181","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.3,159,"Ireland"
"1182","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.3,200,"Ireland"
"1183","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.3,174,"Ireland"
"1184","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.3,123,"Ireland"
"1185","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.35,169,"Ireland"
"1186","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.35,220,"Ireland"
"1187","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.35,202,"Ireland"
"1188","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.35,148,"Ireland"
"1189","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.4,177,"Ireland"
"1190","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.4,244,"Ireland"
"1191","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.4,234,"Ireland"
"1192","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.4,174,"Ireland"
"1193","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.45,185,"Ireland"
"1194","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.45,269,"Ireland"
"1195","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.45,267,"Ireland"
"1196","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.45,203,"Ireland"
"1197","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.5,195,"Ireland"
"1198","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.5,292,"Ireland"
"1199","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.5,306,"Ireland"
"1200","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.5,241,"Ireland"
"1201","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.55,205,"Ireland"
"1202","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.55,316,"Ireland"
"1203","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.55,345,"Ireland"
"1204","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.55,280,"Ireland"
"1205","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.6,215,"Ireland"
"1206","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.6,341,"Ireland"
"1207","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.6,390,"Ireland"
"1208","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.6,330,"Ireland"
"1209","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.65,228,"Ireland"
"1210","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.65,370,"Ireland"
"1211","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.65,443,"Ireland"
"1212","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.65,390,"Ireland"
"1213","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.7,240,"Ireland"
"1214","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.7,397,"Ireland"
"1215","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.7,495,"Ireland"
"1216","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.7,454,"Ireland"
"1217","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.75,254,"Ireland"
"1218","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.75,434,"Ireland"
"1219","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.75,572,"Ireland"
"1220","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.75,535,"Ireland"
"1221","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.8,272,"Ireland"
"1222","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.8,474,"Ireland"
"1223","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.8,644,"Ireland"
"1224","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.8,651,"Ireland"
"1225","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.85,298,"Ireland"
"1226","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.85,536,"Ireland"
"1227","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.85,760,"Ireland"
"1228","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.85,790,"Ireland"
"1229","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.9,331,"Ireland"
"1230","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.9,626,"Ireland"
"1231","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.9,924,"Ireland"
"1232","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.9,1041,"Ireland"
"1233","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.95,392,"Ireland"
"1234","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.95,773,"Ireland"
"1235","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.95,1264,"Ireland"
"1236","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.95,1447,"Ireland"
"1237","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.975,468,"Ireland"
"1238","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.975,942,"Ireland"
"1239","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.975,1583,"Ireland"
"1240","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.975,2013,"Ireland"
"1241","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","quantile",0.99,655,"Ireland"
"1242","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","quantile",0.99,1280,"Ireland"
"1243","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","quantile",0.99,2164,"Ireland"
"1244","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","quantile",0.99,2690,"Ireland"
"1245","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"IE","point",NA,195,"Ireland"
"1246","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"IE","point",NA,292,"Ireland"
"1247","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"IE","point",NA,306,"Ireland"
"1248","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"IE","point",NA,241,"Ireland"
"1249","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.01,23677,"Ireland"
"1250","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.01,19507,"Ireland"
"1251","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.01,17084,"Ireland"
"1252","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.01,15255,"Ireland"
"1253","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.025,29265,"Ireland"
"1254","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.025,23746,"Ireland"
"1255","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.025,20985,"Ireland"
"1256","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.025,18846,"Ireland"
"1257","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.05,36378,"Ireland"
"1258","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.05,28159,"Ireland"
"1259","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.05,25255,"Ireland"
"1260","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.05,22961,"Ireland"
"1261","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.1,47498,"Ireland"
"1262","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.1,36175,"Ireland"
"1263","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.1,30800,"Ireland"
"1264","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.1,28106,"Ireland"
"1265","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.15,55853,"Ireland"
"1266","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.15,44680,"Ireland"
"1267","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.15,35892,"Ireland"
"1268","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.15,32299,"Ireland"
"1269","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.2,64115,"Ireland"
"1270","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.2,53282,"Ireland"
"1271","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.2,40854,"Ireland"
"1272","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.2,36800,"Ireland"
"1273","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.25,71928,"Ireland"
"1274","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.25,63470,"Ireland"
"1275","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.25,46262,"Ireland"
"1276","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.25,40560,"Ireland"
"1277","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.3,78244,"Ireland"
"1278","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.3,74668,"Ireland"
"1279","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.3,52059,"Ireland"
"1280","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.3,44635,"Ireland"
"1281","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.35,84032,"Ireland"
"1282","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.35,84614,"Ireland"
"1283","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.35,59564,"Ireland"
"1284","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.35,48681,"Ireland"
"1285","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.4,88803,"Ireland"
"1286","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.4,96517,"Ireland"
"1287","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.4,69073,"Ireland"
"1288","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.4,53523,"Ireland"
"1289","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.45,92520,"Ireland"
"1290","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.45,109503,"Ireland"
"1291","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.45,79555,"Ireland"
"1292","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.45,58996,"Ireland"
"1293","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.5,96525,"Ireland"
"1294","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.5,122635,"Ireland"
"1295","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.5,92974,"Ireland"
"1296","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.5,65246,"Ireland"
"1297","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.55,99978,"Ireland"
"1298","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.55,136799,"Ireland"
"1299","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.55,108663,"Ireland"
"1300","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.55,72928,"Ireland"
"1301","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.6,103564,"Ireland"
"1302","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.6,152588,"Ireland"
"1303","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.6,125876,"Ireland"
"1304","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.6,83203,"Ireland"
"1305","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.65,107270,"Ireland"
"1306","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.65,168294,"Ireland"
"1307","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.65,146008,"Ireland"
"1308","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.65,95709,"Ireland"
"1309","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.7,111247,"Ireland"
"1310","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.7,183622,"Ireland"
"1311","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.7,172480,"Ireland"
"1312","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.7,111703,"Ireland"
"1313","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.75,115144,"Ireland"
"1314","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.75,201796,"Ireland"
"1315","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.75,202918,"Ireland"
"1316","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.75,132891,"Ireland"
"1317","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.8,118687,"Ireland"
"1318","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.8,221438,"Ireland"
"1319","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.8,242059,"Ireland"
"1320","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.8,163432,"Ireland"
"1321","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.85,123237,"Ireland"
"1322","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.85,240618,"Ireland"
"1323","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.85,294575,"Ireland"
"1324","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.85,208580,"Ireland"
"1325","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"IE","quantile",0.9,129656,"Ireland"
"1326","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"IE","quantile",0.9,257644,"Ireland"
"1327","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"IE","quantile",0.9,357765,"Ireland"
"1328","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"IE","quantile",0.9,264524,"Ireland"
