forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2021-05-17,1 wk ahead inc case,2021-05-22,DE,point,NA,52138,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.01,42687,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.025,43713,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.05,44842,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.1,46471,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.15,47497,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.2,48161,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.25,49139,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.3,49899,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.35,50455,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.4,50913,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.45,51583,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.5,52138,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.55,52669,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.6,53460,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.65,54444,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.7,55259,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.75,56146,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.8,56894,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.85,57944,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.9,59604,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.95,62121,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.975,64547,forecast
2021-05-17,1 wk ahead inc case,2021-05-22,DE,quantile,0.99,67679,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,point,NA,35483,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.01,25981,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.025,26848,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.05,27805,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.1,29470,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.15,30608,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.2,31572,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.25,32431,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.3,33011,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.35,33727,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.4,34270,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.45,34888,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.5,35483,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.55,36101,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.6,36794,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.65,38098,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.7,38987,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.75,40064,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.8,40916,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.85,41873,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.9,44058,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.95,46823,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.975,50071,forecast
2021-05-17,2 wk ahead inc case,2021-05-29,DE,quantile,0.99,53951,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,point,NA,24307,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.01,16032,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.025,16658,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.05,17483,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.1,18801,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.15,19952,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.2,20695,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.25,21462,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.3,22004,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.35,22605,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.4,23239,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.45,23706,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.5,24307,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.55,24857,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.6,25549,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.65,26692,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.7,27618,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.75,28602,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.8,29470,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.85,30521,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.9,32740,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.95,35492,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.975,38912,forecast
2021-05-17,3 wk ahead inc case,2021-06-05,DE,quantile,0.99,43291,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,point,NA,16759,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.01,9951,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.025,10417,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.05,11093,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.1,12059,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.15,13035,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.2,13588,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.25,14238,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.3,14713,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.35,15169,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.4,15793,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.45,16188,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.5,16759,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.55,17181,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.6,17770,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.65,18771,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.7,19597,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.75,20502,forecast
2021-05-17,4 wk ahead inc case,2021-06-12,DE,quantile,0.8,21293,forecast
