forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-04-10,1 wk ahead inc case,2023-04-15,AT,point,NA,16400,5
2023-04-10,1 wk ahead inc case,2023-04-15,BE,point,NA,7417,5
2023-04-10,1 wk ahead inc case,2023-04-15,BG,point,NA,1117,5
2023-04-10,1 wk ahead inc case,2023-04-15,CH,point,NA,690,2
2023-04-10,1 wk ahead inc case,2023-04-15,CY,point,NA,724,5
2023-04-10,1 wk ahead inc case,2023-04-15,CZ,point,NA,3509,6
2023-04-10,1 wk ahead inc case,2023-04-15,DE,point,NA,24566,6
2023-04-10,1 wk ahead inc case,2023-04-15,DK,point,NA,1322,6
2023-04-10,1 wk ahead inc case,2023-04-15,EE,point,NA,376,6
2023-04-10,1 wk ahead inc case,2023-04-15,ES,point,NA,6790,5
2023-04-10,1 wk ahead inc case,2023-04-15,FI,point,NA,954,6
2023-04-10,1 wk ahead inc case,2023-04-15,FR,point,NA,59456,6
2023-04-10,1 wk ahead inc case,2023-04-15,GB,point,NA,13190,2
2023-04-10,1 wk ahead inc case,2023-04-15,GR,point,NA,6689,6
2023-04-10,1 wk ahead inc case,2023-04-15,HR,point,NA,1390,3
2023-04-10,1 wk ahead inc case,2023-04-15,HU,point,NA,692,5
2023-04-10,1 wk ahead inc case,2023-04-15,IE,point,NA,1130,6
2023-04-10,1 wk ahead inc case,2023-04-15,IS,point,NA,28,5
2023-04-10,1 wk ahead inc case,2023-04-15,IT,point,NA,20106,6
2023-04-10,1 wk ahead inc case,2023-04-15,LI,point,NA,1,5
2023-04-10,1 wk ahead inc case,2023-04-15,LT,point,NA,1217,5
2023-04-10,1 wk ahead inc case,2023-04-15,LU,point,NA,910,6
2023-04-10,1 wk ahead inc case,2023-04-15,LV,point,NA,198,6
2023-04-10,1 wk ahead inc case,2023-04-15,MT,point,NA,132,6
2023-04-10,1 wk ahead inc case,2023-04-15,NL,point,NA,1519,5
2023-04-10,1 wk ahead inc case,2023-04-15,NO,point,NA,652,6
2023-04-10,1 wk ahead inc case,2023-04-15,PL,point,NA,5535,9
2023-04-10,1 wk ahead inc case,2023-04-15,PT,point,NA,1508,6
2023-04-10,1 wk ahead inc case,2023-04-15,RO,point,NA,6010,6
2023-04-10,1 wk ahead inc case,2023-04-15,SE,point,NA,1004,6
2023-04-10,1 wk ahead inc case,2023-04-15,SI,point,NA,2370,6
2023-04-10,1 wk ahead inc case,2023-04-15,SK,point,NA,830,6
2023-04-10,2 wk ahead inc case,2023-04-22,AT,point,NA,15300,5
2023-04-10,2 wk ahead inc case,2023-04-22,BE,point,NA,6850,5
2023-04-10,2 wk ahead inc case,2023-04-22,BG,point,NA,1198,5
2023-04-10,2 wk ahead inc case,2023-04-22,CH,point,NA,690,2
2023-04-10,2 wk ahead inc case,2023-04-22,CY,point,NA,895,5
2023-04-10,2 wk ahead inc case,2023-04-22,CZ,point,NA,3732,6
2023-04-10,2 wk ahead inc case,2023-04-22,DE,point,NA,28193,6
2023-04-10,2 wk ahead inc case,2023-04-22,DK,point,NA,1410,6
2023-04-10,2 wk ahead inc case,2023-04-22,EE,point,NA,376,6
2023-04-10,2 wk ahead inc case,2023-04-22,ES,point,NA,7093,5
2023-04-10,2 wk ahead inc case,2023-04-22,FI,point,NA,948,6
2023-04-10,2 wk ahead inc case,2023-04-22,FR,point,NA,59950,6
2023-04-10,2 wk ahead inc case,2023-04-22,GB,point,NA,13190,2
2023-04-10,2 wk ahead inc case,2023-04-22,GR,point,NA,6472,6
2023-04-10,2 wk ahead inc case,2023-04-22,HR,point,NA,1552,3
2023-04-10,2 wk ahead inc case,2023-04-22,HU,point,NA,680,5
2023-04-10,2 wk ahead inc case,2023-04-22,IE,point,NA,1154,6
2023-04-10,2 wk ahead inc case,2023-04-22,IS,point,NA,27,5
2023-04-10,2 wk ahead inc case,2023-04-22,IT,point,NA,21521,6
2023-04-10,2 wk ahead inc case,2023-04-22,LI,point,NA,1,5
2023-04-10,2 wk ahead inc case,2023-04-22,LT,point,NA,1401,5
