forecast_date,target,target_end_date,location,type,quantile,value,n_models
2024-04-29,1 wk ahead inc case,2024-05-04,AT,point,NA,17,4
2024-04-29,1 wk ahead inc case,2024-05-04,BE,point,NA,45,1
2024-04-29,1 wk ahead inc case,2024-05-04,BG,point,NA,19,5
2024-04-29,1 wk ahead inc case,2024-05-04,CZ,point,NA,45,5
2024-04-29,1 wk ahead inc case,2024-05-04,EE,point,NA,10,4
2024-04-29,1 wk ahead inc case,2024-05-04,GR,point,NA,1327,5
2024-04-29,1 wk ahead inc case,2024-05-04,HR,point,NA,7,3
2024-04-29,1 wk ahead inc case,2024-05-04,HU,point,NA,8,4
2024-04-29,1 wk ahead inc case,2024-05-04,IE,point,NA,167,5
2024-04-29,1 wk ahead inc case,2024-05-04,IS,point,NA,6,4
2024-04-29,1 wk ahead inc case,2024-05-04,IT,point,NA,514,2
2024-04-29,1 wk ahead inc case,2024-05-04,LI,point,NA,0,4
2024-04-29,1 wk ahead inc case,2024-05-04,LT,point,NA,84,4
2024-04-29,1 wk ahead inc case,2024-05-04,LU,point,NA,20,4
2024-04-29,1 wk ahead inc case,2024-05-04,MT,point,NA,4,5
2024-04-29,1 wk ahead inc case,2024-05-04,NL,point,NA,42,3
2024-04-29,1 wk ahead inc case,2024-05-04,NO,point,NA,43,5
2024-04-29,1 wk ahead inc case,2024-05-04,PL,point,NA,81,5
2024-04-29,1 wk ahead inc case,2024-05-04,PT,point,NA,89,5
2024-04-29,1 wk ahead inc case,2024-05-04,RO,point,NA,98,5
2024-04-29,1 wk ahead inc case,2024-05-04,SE,point,NA,52,5
2024-04-29,1 wk ahead inc case,2024-05-04,SI,point,NA,5,5
2024-04-29,1 wk ahead inc case,2024-05-04,SK,point,NA,7,4
2024-04-29,2 wk ahead inc case,2024-05-11,AT,point,NA,30,4
2024-04-29,2 wk ahead inc case,2024-05-11,BE,point,NA,26,1
2024-04-29,2 wk ahead inc case,2024-05-11,BG,point,NA,20,5
2024-04-29,2 wk ahead inc case,2024-05-11,CZ,point,NA,40,5
2024-04-29,2 wk ahead inc case,2024-05-11,EE,point,NA,10,4
2024-04-29,2 wk ahead inc case,2024-05-11,GR,point,NA,1284,5
2024-04-29,2 wk ahead inc case,2024-05-11,HR,point,NA,7,3
2024-04-29,2 wk ahead inc case,2024-05-11,HU,point,NA,8,4
2024-04-29,2 wk ahead inc case,2024-05-11,IE,point,NA,168,5
2024-04-29,2 wk ahead inc case,2024-05-11,IS,point,NA,8,4
2024-04-29,2 wk ahead inc case,2024-05-11,IT,point,NA,500,2
2024-04-29,2 wk ahead inc case,2024-05-11,LI,point,NA,0,4
2024-04-29,2 wk ahead inc case,2024-05-11,LT,point,NA,74,4
2024-04-29,2 wk ahead inc case,2024-05-11,LU,point,NA,22,4
2024-04-29,2 wk ahead inc case,2024-05-11,MT,point,NA,4,5
2024-04-29,2 wk ahead inc case,2024-05-11,NL,point,NA,46,3
2024-04-29,2 wk ahead inc case,2024-05-11,NO,point,NA,39,5
2024-04-29,2 wk ahead inc case,2024-05-11,PL,point,NA,70,5
2024-04-29,2 wk ahead inc case,2024-05-11,PT,point,NA,86,5
2024-04-29,2 wk ahead inc case,2024-05-11,RO,point,NA,83,5
2024-04-29,2 wk ahead inc case,2024-05-11,SE,point,NA,47,5
2024-04-29,2 wk ahead inc case,2024-05-11,SI,point,NA,5,5
2024-04-29,2 wk ahead inc case,2024-05-11,SK,point,NA,9,4
2024-04-29,3 wk ahead inc case,2024-05-18,AT,point,NA,44,4
2024-04-29,3 wk ahead inc case,2024-05-18,BE,point,NA,0,1
2024-04-29,3 wk ahead inc case,2024-05-18,BG,point,NA,20,5
2024-04-29,3 wk ahead inc case,2024-05-18,CZ,point,NA,36,5
2024-04-29,3 wk ahead inc case,2024-05-18,EE,point,NA,10,4
2024-04-29,3 wk ahead inc case,2024-05-18,GR,point,NA,1267,5
2024-04-29,3 wk ahead inc case,2024-05-18,HR,point,NA,5,3
2024-04-29,3 wk ahead inc case,2024-05-18,HU,point,NA,8,4
2024-04-29,3 wk ahead inc case,2024-05-18,IE,point,NA,169,5
2024-04-29,3 wk ahead inc case,2024-05-18,IS,point,NA,12,4
2024-04-29,3 wk ahead inc case,2024-05-18,IT,point,NA,526,2
2024-04-29,3 wk ahead inc case,2024-05-18,LI,point,NA,1,4
2024-04-29,3 wk ahead inc case,2024-05-18,LT,point,NA,68,4
2024-04-29,3 wk ahead inc case,2024-05-18,LU,point,NA,24,4
2024-04-29,3 wk ahead inc case,2024-05-18,MT,point,NA,4,5
2024-04-29,3 wk ahead inc case,2024-05-18,NL,point,NA,49,3
2024-04-29,3 wk ahead inc case,2024-05-18,NO,point,NA,37,5
2024-04-29,3 wk ahead inc case,2024-05-18,PL,point,NA,58,5
