forecast_date,target,target_end_date,location,type,quantile,value,n_models
2024-07-15,1 wk ahead inc case,2024-07-20,AT,point,NA,10,2
2024-07-15,1 wk ahead inc case,2024-07-20,BE,point,NA,2599,2
2024-07-15,1 wk ahead inc case,2024-07-20,BG,point,NA,26,2
2024-07-15,1 wk ahead inc case,2024-07-20,CZ,point,NA,194,2
2024-07-15,1 wk ahead inc case,2024-07-20,DK,point,NA,282,2
2024-07-15,1 wk ahead inc case,2024-07-20,EE,point,NA,21,1
2024-07-15,1 wk ahead inc case,2024-07-20,GR,point,NA,5351,2
2024-07-15,1 wk ahead inc case,2024-07-20,HU,point,NA,16,2
2024-07-15,1 wk ahead inc case,2024-07-20,IE,point,NA,1373,2
2024-07-15,1 wk ahead inc case,2024-07-20,IS,point,NA,68,2
2024-07-15,1 wk ahead inc case,2024-07-20,LI,point,NA,2,2
2024-07-15,1 wk ahead inc case,2024-07-20,LT,point,NA,186,2
2024-07-15,1 wk ahead inc case,2024-07-20,LU,point,NA,459,2
2024-07-15,1 wk ahead inc case,2024-07-20,MT,point,NA,346,2
2024-07-15,1 wk ahead inc case,2024-07-20,NL,point,NA,510,1
2024-07-15,1 wk ahead inc case,2024-07-20,NO,point,NA,629,1
2024-07-15,1 wk ahead inc case,2024-07-20,PL,point,NA,762,2
2024-07-15,1 wk ahead inc case,2024-07-20,PT,point,NA,3578,2
2024-07-15,1 wk ahead inc case,2024-07-20,RO,point,NA,818,2
2024-07-15,1 wk ahead inc case,2024-07-20,SE,point,NA,330,2
2024-07-15,1 wk ahead inc case,2024-07-20,SI,point,NA,51,2
2024-07-15,1 wk ahead inc case,2024-07-20,SK,point,NA,9,1
2024-07-15,2 wk ahead inc case,2024-07-27,AT,point,NA,12,2
2024-07-15,2 wk ahead inc case,2024-07-27,BE,point,NA,3503,2
2024-07-15,2 wk ahead inc case,2024-07-27,BG,point,NA,27,2
2024-07-15,2 wk ahead inc case,2024-07-27,CZ,point,NA,212,2
2024-07-15,2 wk ahead inc case,2024-07-27,DK,point,NA,324,2
2024-07-15,2 wk ahead inc case,2024-07-27,EE,point,NA,24,1
2024-07-15,2 wk ahead inc case,2024-07-27,GR,point,NA,6130,2
2024-07-15,2 wk ahead inc case,2024-07-27,HU,point,NA,16,2
2024-07-15,2 wk ahead inc case,2024-07-27,IE,point,NA,1540,2
2024-07-15,2 wk ahead inc case,2024-07-27,IS,point,NA,78,2
2024-07-15,2 wk ahead inc case,2024-07-27,LI,point,NA,2,2
2024-07-15,2 wk ahead inc case,2024-07-27,LT,point,NA,200,2
2024-07-15,2 wk ahead inc case,2024-07-27,LU,point,NA,552,2
2024-07-15,2 wk ahead inc case,2024-07-27,MT,point,NA,388,2
2024-07-15,2 wk ahead inc case,2024-07-27,NL,point,NA,552,1
2024-07-15,2 wk ahead inc case,2024-07-27,NO,point,NA,671,1
2024-07-15,2 wk ahead inc case,2024-07-27,PL,point,NA,923,2
2024-07-15,2 wk ahead inc case,2024-07-27,PT,point,NA,3636,2
2024-07-15,2 wk ahead inc case,2024-07-27,RO,point,NA,987,2
2024-07-15,2 wk ahead inc case,2024-07-27,SE,point,NA,370,2
2024-07-15,2 wk ahead inc case,2024-07-27,SI,point,NA,56,2
2024-07-15,2 wk ahead inc case,2024-07-27,SK,point,NA,9,1
2024-07-15,3 wk ahead inc case,2024-08-03,AT,point,NA,15,2
2024-07-15,3 wk ahead inc case,2024-08-03,BE,point,NA,4682,2
2024-07-15,3 wk ahead inc case,2024-08-03,BG,point,NA,27,2
2024-07-15,3 wk ahead inc case,2024-08-03,CZ,point,NA,226,2
2024-07-15,3 wk ahead inc case,2024-08-03,DK,point,NA,365,2
2024-07-15,3 wk ahead inc case,2024-08-03,EE,point,NA,24,1
2024-07-15,3 wk ahead inc case,2024-08-03,GR,point,NA,6627,2
2024-07-15,3 wk ahead inc case,2024-08-03,HU,point,NA,16,2
2024-07-15,3 wk ahead inc case,2024-08-03,IE,point,NA,1746,2
2024-07-15,3 wk ahead inc case,2024-08-03,IS,point,NA,88,2
2024-07-15,3 wk ahead inc case,2024-08-03,LI,point,NA,2,2
2024-07-15,3 wk ahead inc case,2024-08-03,LT,point,NA,216,2
