forecast_date,target,target_end_date,location,type,quantile,value,n_models
2024-02-19,1 wk ahead inc case,2024-02-24,AT,point,NA,825,1
2024-02-19,1 wk ahead inc case,2024-02-24,BE,point,NA,702,5
2024-02-19,1 wk ahead inc case,2024-02-24,BG,point,NA,230,6
2024-02-19,1 wk ahead inc case,2024-02-24,CY,point,NA,3014,2
2024-02-19,1 wk ahead inc case,2024-02-24,CZ,point,NA,722,6
2024-02-19,1 wk ahead inc case,2024-02-24,DE,point,NA,1099,1
2024-02-19,1 wk ahead inc case,2024-02-24,DK,point,NA,70,4
2024-02-19,1 wk ahead inc case,2024-02-24,EE,point,NA,52,5
2024-02-19,1 wk ahead inc case,2024-02-24,ES,point,NA,1764,1
2024-02-19,1 wk ahead inc case,2024-02-24,FI,point,NA,512,1
2024-02-19,1 wk ahead inc case,2024-02-24,FR,point,NA,8794,1
2024-02-19,1 wk ahead inc case,2024-02-24,GR,point,NA,3076,6
2024-02-19,1 wk ahead inc case,2024-02-24,HR,point,NA,2024,2
2024-02-19,1 wk ahead inc case,2024-02-24,HU,point,NA,93,5
2024-02-19,1 wk ahead inc case,2024-02-24,IE,point,NA,487,6
2024-02-19,1 wk ahead inc case,2024-02-24,IS,point,NA,4,5
2024-02-19,1 wk ahead inc case,2024-02-24,IT,point,NA,918,5
2024-02-19,1 wk ahead inc case,2024-02-24,LI,point,NA,2,5
2024-02-19,1 wk ahead inc case,2024-02-24,LT,point,NA,792,5
2024-02-19,1 wk ahead inc case,2024-02-24,LU,point,NA,106,5
2024-02-19,1 wk ahead inc case,2024-02-24,LV,point,NA,270,1
2024-02-19,1 wk ahead inc case,2024-02-24,MT,point,NA,25,6
2024-02-19,1 wk ahead inc case,2024-02-24,NL,point,NA,201,4
2024-02-19,1 wk ahead inc case,2024-02-24,NO,point,NA,72,6
2024-02-19,1 wk ahead inc case,2024-02-24,PL,point,NA,1207,8
2024-02-19,1 wk ahead inc case,2024-02-24,PT,point,NA,224,5
2024-02-19,1 wk ahead inc case,2024-02-24,RO,point,NA,1578,6
2024-02-19,1 wk ahead inc case,2024-02-24,SE,point,NA,202,6
2024-02-19,1 wk ahead inc case,2024-02-24,SI,point,NA,77,5
2024-02-19,1 wk ahead inc case,2024-02-24,SK,point,NA,120,6
2024-02-19,2 wk ahead inc case,2024-03-02,AT,point,NA,825,1
2024-02-19,2 wk ahead inc case,2024-03-02,BE,point,NA,536,5
2024-02-19,2 wk ahead inc case,2024-03-02,BG,point,NA,174,6
2024-02-19,2 wk ahead inc case,2024-03-02,CY,point,NA,3006,2
2024-02-19,2 wk ahead inc case,2024-03-02,CZ,point,NA,668,6
2024-02-19,2 wk ahead inc case,2024-03-02,DE,point,NA,1099,1
2024-02-19,2 wk ahead inc case,2024-03-02,DK,point,NA,65,4
2024-02-19,2 wk ahead inc case,2024-03-02,EE,point,NA,34,5
2024-02-19,2 wk ahead inc case,2024-03-02,ES,point,NA,1764,1
2024-02-19,2 wk ahead inc case,2024-03-02,FI,point,NA,512,1
2024-02-19,2 wk ahead inc case,2024-03-02,FR,point,NA,8794,1
2024-02-19,2 wk ahead inc case,2024-03-02,GR,point,NA,2688,6
