forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-12-04,1 wk ahead inc case,2023-12-09,AT,point,NA,825,1
2023-12-04,1 wk ahead inc case,2023-12-09,BE,point,NA,1389,3
2023-12-04,1 wk ahead inc case,2023-12-09,BG,point,NA,1235,4
2023-12-04,1 wk ahead inc case,2023-12-09,CY,point,NA,812,2
2023-12-04,1 wk ahead inc case,2023-12-09,CZ,point,NA,5750,4
2023-12-04,1 wk ahead inc case,2023-12-09,DE,point,NA,1099,1
2023-12-04,1 wk ahead inc case,2023-12-09,DK,point,NA,1082,2
2023-12-04,1 wk ahead inc case,2023-12-09,EE,point,NA,575,3
2023-12-04,1 wk ahead inc case,2023-12-09,ES,point,NA,1764,1
2023-12-04,1 wk ahead inc case,2023-12-09,FI,point,NA,428,2
2023-12-04,1 wk ahead inc case,2023-12-09,FR,point,NA,8794,1
2023-12-04,1 wk ahead inc case,2023-12-09,GR,point,NA,7672,4
2023-12-04,1 wk ahead inc case,2023-12-09,HR,point,NA,1692,3
2023-12-04,1 wk ahead inc case,2023-12-09,HU,point,NA,984,3
2023-12-04,1 wk ahead inc case,2023-12-09,IE,point,NA,486,4
2023-12-04,1 wk ahead inc case,2023-12-09,IS,point,NA,43,3
2023-12-04,1 wk ahead inc case,2023-12-09,IT,point,NA,22191,3
2023-12-04,1 wk ahead inc case,2023-12-09,LI,point,NA,2,1
2023-12-04,1 wk ahead inc case,2023-12-09,LT,point,NA,1817,3
2023-12-04,1 wk ahead inc case,2023-12-09,LU,point,NA,195,3
2023-12-04,1 wk ahead inc case,2023-12-09,LV,point,NA,225,3
2023-12-04,1 wk ahead inc case,2023-12-09,MT,point,NA,16,4
2023-12-04,1 wk ahead inc case,2023-12-09,NL,point,NA,348,2
2023-12-04,1 wk ahead inc case,2023-12-09,NO,point,NA,1658,4
2023-12-04,1 wk ahead inc case,2023-12-09,PL,point,NA,8287,5
2023-12-04,1 wk ahead inc case,2023-12-09,PT,point,NA,480,4
2023-12-04,1 wk ahead inc case,2023-12-09,RO,point,NA,655,4
2023-12-04,1 wk ahead inc case,2023-12-09,SE,point,NA,3591,4
2023-12-04,1 wk ahead inc case,2023-12-09,SI,point,NA,526,4
2023-12-04,1 wk ahead inc case,2023-12-09,SK,point,NA,462,4
2023-12-04,2 wk ahead inc case,2023-12-16,AT,point,NA,825,1
2023-12-04,2 wk ahead inc case,2023-12-16,BE,point,NA,1386,3
2023-12-04,2 wk ahead inc case,2023-12-16,BG,point,NA,1175,4
2023-12-04,2 wk ahead inc case,2023-12-16,CY,point,NA,775,2
2023-12-04,2 wk ahead inc case,2023-12-16,CZ,point,NA,5873,4
2023-12-04,2 wk ahead inc case,2023-12-16,DE,point,NA,1099,1
2023-12-04,2 wk ahead inc case,2023-12-16,DK,point,NA,1078,2
2023-12-04,2 wk ahead inc case,2023-12-16,EE,point,NA,621,3
2023-12-04,2 wk ahead inc case,2023-12-16,ES,point,NA,1764,1
2023-12-04,2 wk ahead inc case,2023-12-16,FI,point,NA,420,2
2023-12-04,2 wk ahead inc case,2023-12-16,FR,point,NA,8794,1
2023-12-04,2 wk ahead inc case,2023-12-16,GR,point,NA,7564,4
2023-12-04,2 wk ahead inc case,2023-12-16,HR,point,NA,1692,3
2023-12-04,2 wk ahead inc case,2023-12-16,HU,point,NA,984,3
