forecast_date,target,target_end_date,location,type,quantile,value,n_models
2024-07-22,1 wk ahead inc case,2024-07-27,AT,point,NA,20,2
2024-07-22,1 wk ahead inc case,2024-07-27,BE,point,NA,3272,2
2024-07-22,1 wk ahead inc case,2024-07-27,BG,point,NA,30,2
2024-07-22,1 wk ahead inc case,2024-07-27,CZ,point,NA,315,2
2024-07-22,1 wk ahead inc case,2024-07-27,DK,point,NA,304,2
2024-07-22,1 wk ahead inc case,2024-07-27,EE,point,NA,18,1
2024-07-22,1 wk ahead inc case,2024-07-27,GR,point,NA,5648,2
2024-07-22,1 wk ahead inc case,2024-07-27,HU,point,NA,16,2
2024-07-22,1 wk ahead inc case,2024-07-27,IE,point,NA,1139,2
2024-07-22,1 wk ahead inc case,2024-07-27,IS,point,NA,88,2
2024-07-22,1 wk ahead inc case,2024-07-27,LI,point,NA,1,2
2024-07-22,1 wk ahead inc case,2024-07-27,LT,point,NA,294,2
2024-07-22,1 wk ahead inc case,2024-07-27,LU,point,NA,512,2
2024-07-22,1 wk ahead inc case,2024-07-27,MT,point,NA,348,2
2024-07-22,1 wk ahead inc case,2024-07-27,NL,point,NA,468,1
2024-07-22,1 wk ahead inc case,2024-07-27,NO,point,NA,581,1
2024-07-22,1 wk ahead inc case,2024-07-27,PL,point,NA,1112,2
2024-07-22,1 wk ahead inc case,2024-07-27,PT,point,NA,2738,2
2024-07-22,1 wk ahead inc case,2024-07-27,RO,point,NA,1668,2
2024-07-22,1 wk ahead inc case,2024-07-27,SE,point,NA,397,2
2024-07-22,1 wk ahead inc case,2024-07-27,SI,point,NA,84,2
2024-07-22,1 wk ahead inc case,2024-07-27,SK,point,NA,19,1
2024-07-22,2 wk ahead inc case,2024-08-03,AT,point,NA,27,2
2024-07-22,2 wk ahead inc case,2024-08-03,BE,point,NA,4368,2
2024-07-22,2 wk ahead inc case,2024-08-03,BG,point,NA,30,2
2024-07-22,2 wk ahead inc case,2024-08-03,CZ,point,NA,343,2
2024-07-22,2 wk ahead inc case,2024-08-03,DK,point,NA,358,2
2024-07-22,2 wk ahead inc case,2024-08-03,EE,point,NA,18,1
2024-07-22,2 wk ahead inc case,2024-08-03,GR,point,NA,5981,2
2024-07-22,2 wk ahead inc case,2024-08-03,HU,point,NA,16,2
2024-07-22,2 wk ahead inc case,2024-08-03,IE,point,NA,1230,2
2024-07-22,2 wk ahead inc case,2024-08-03,IS,point,NA,100,2
2024-07-22,2 wk ahead inc case,2024-08-03,LI,point,NA,2,2
2024-07-22,2 wk ahead inc case,2024-08-03,LT,point,NA,324,2
2024-07-22,2 wk ahead inc case,2024-08-03,LU,point,NA,566,2
2024-07-22,2 wk ahead inc case,2024-08-03,MT,point,NA,344,2
2024-07-22,2 wk ahead inc case,2024-08-03,NL,point,NA,488,1
2024-07-22,2 wk ahead inc case,2024-08-03,NO,point,NA,591,1
2024-07-22,2 wk ahead inc case,2024-08-03,PL,point,NA,1386,2
2024-07-22,2 wk ahead inc case,2024-08-03,PT,point,NA,2611,2
2024-07-22,2 wk ahead inc case,2024-08-03,RO,point,NA,2150,2
2024-07-22,2 wk ahead inc case,2024-08-03,SE,point,NA,452,2
2024-07-22,2 wk ahead inc case,2024-08-03,SI,point,NA,96,2
2024-07-22,2 wk ahead inc case,2024-08-03,SK,point,NA,19,1
2024-07-22,3 wk ahead inc case,2024-08-10,AT,point,NA,34,2
2024-07-22,3 wk ahead inc case,2024-08-10,BE,point,NA,5423,2
2024-07-22,3 wk ahead inc case,2024-08-10,BG,point,NA,32,2
2024-07-22,3 wk ahead inc case,2024-08-10,CZ,point,NA,392,2
2024-07-22,3 wk ahead inc case,2024-08-10,DK,point,NA,413,2
2024-07-22,3 wk ahead inc case,2024-08-10,EE,point,NA,18,1
2024-07-22,3 wk ahead inc case,2024-08-10,GR,point,NA,6134,2
2024-07-22,3 wk ahead inc case,2024-08-10,HU,point,NA,18,2
2024-07-22,3 wk ahead inc case,2024-08-10,IE,point,NA,1286,2
2024-07-22,3 wk ahead inc case,2024-08-10,IS,point,NA,111,2
