forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-12-25,1 wk ahead inc case,2023-12-30,AT,point,NA,825,1
2023-12-25,1 wk ahead inc case,2023-12-30,BE,point,NA,4060,2
2023-12-25,1 wk ahead inc case,2023-12-30,BG,point,NA,1347,3
2023-12-25,1 wk ahead inc case,2023-12-30,CY,point,NA,308,1
2023-12-25,1 wk ahead inc case,2023-12-30,CZ,point,NA,17025,3
2023-12-25,1 wk ahead inc case,2023-12-30,DE,point,NA,1099,1
2023-12-25,1 wk ahead inc case,2023-12-30,DK,point,NA,2178,2
2023-12-25,1 wk ahead inc case,2023-12-30,EE,point,NA,832,2
2023-12-25,1 wk ahead inc case,2023-12-30,ES,point,NA,1764,1
2023-12-25,1 wk ahead inc case,2023-12-30,FI,point,NA,512,1
2023-12-25,1 wk ahead inc case,2023-12-30,FR,point,NA,8794,1
2023-12-25,1 wk ahead inc case,2023-12-30,GR,point,NA,14641,3
2023-12-25,1 wk ahead inc case,2023-12-30,HR,point,NA,2789,2
2023-12-25,1 wk ahead inc case,2023-12-30,HU,point,NA,3269,2
2023-12-25,1 wk ahead inc case,2023-12-30,IE,point,NA,711,3
2023-12-25,1 wk ahead inc case,2023-12-30,IS,point,NA,51,2
2023-12-25,1 wk ahead inc case,2023-12-30,IT,point,NA,46854,2
2023-12-25,1 wk ahead inc case,2023-12-30,LI,point,NA,10,1
2023-12-25,1 wk ahead inc case,2023-12-30,LT,point,NA,3868,2
2023-12-25,1 wk ahead inc case,2023-12-30,LU,point,NA,654,2
2023-12-25,1 wk ahead inc case,2023-12-30,LV,point,NA,254,2
2023-12-25,1 wk ahead inc case,2023-12-30,MT,point,NA,28,3
2023-12-25,1 wk ahead inc case,2023-12-30,NL,point,NA,917,1
2023-12-25,1 wk ahead inc case,2023-12-30,NO,point,NA,1946,3
2023-12-25,1 wk ahead inc case,2023-12-30,PL,point,NA,18516,4
2023-12-25,1 wk ahead inc case,2023-12-30,PT,point,NA,1073,3
2023-12-25,1 wk ahead inc case,2023-12-30,RO,point,NA,1699,3
2023-12-25,1 wk ahead inc case,2023-12-30,SE,point,NA,2935,3
2023-12-25,1 wk ahead inc case,2023-12-30,SI,point,NA,1096,3
2023-12-25,1 wk ahead inc case,2023-12-30,SK,point,NA,1142,3
2023-12-25,2 wk ahead inc case,2024-01-06,AT,point,NA,825,1
2023-12-25,2 wk ahead inc case,2024-01-06,BE,point,NA,4168,2
2023-12-25,2 wk ahead inc case,2024-01-06,BG,point,NA,1347,3
2023-12-25,2 wk ahead inc case,2024-01-06,CY,point,NA,308,1
2023-12-25,2 wk ahead inc case,2024-01-06,CZ,point,NA,16866,3
2023-12-25,2 wk ahead inc case,2024-01-06,DE,point,NA,1099,1
2023-12-25,2 wk ahead inc case,2024-01-06,DK,point,NA,2223,2
2023-12-25,2 wk ahead inc case,2024-01-06,EE,point,NA,844,2
2023-12-25,2 wk ahead inc case,2024-01-06,ES,point,NA,1764,1
2023-12-25,2 wk ahead inc case,2024-01-06,FI,point,NA,512,1
2023-12-25,2 wk ahead inc case,2024-01-06,FR,point,NA,8794,1
2023-12-25,2 wk ahead inc case,2024-01-06,GR,point,NA,14494,3
2023-12-25,2 wk ahead inc case,2024-01-06,HR,point,NA,2786,2
2023-12-25,2 wk ahead inc case,2024-01-06,HU,point,NA,3418,2
2023-12-25,2 wk ahead inc case,2024-01-06,IE,point,NA,706,3
2023-12-25,2 wk ahead inc case,2024-01-06,IS,point,NA,51,2
2023-12-25,2 wk ahead inc case,2024-01-06,IT,point,NA,47438,2
2023-12-25,2 wk ahead inc case,2024-01-06,LI,point,NA,10,1
2023-12-25,2 wk ahead inc case,2024-01-06,LT,point,NA,3929,2
2023-12-25,2 wk ahead inc case,2024-01-06,LU,point,NA,657,2
2023-12-25,2 wk ahead inc case,2024-01-06,LV,point,NA,237,2
2023-12-25,2 wk ahead inc case,2024-01-06,MT,point,NA,28,3
2023-12-25,2 wk ahead inc case,2024-01-06,NL,point,NA,917,1
2023-12-25,2 wk ahead inc case,2024-01-06,NO,point,NA,1946,3
2023-12-25,2 wk ahead inc case,2024-01-06,PL,point,NA,18164,4
2023-12-25,2 wk ahead inc case,2024-01-06,PT,point,NA,1058,3
2023-12-25,2 wk ahead inc case,2024-01-06,RO,point,NA,1686,3
2023-12-25,2 wk ahead inc case,2024-01-06,SE,point,NA,2910,3
2023-12-25,2 wk ahead inc case,2024-01-06,SI,point,NA,1097,3
2023-12-25,2 wk ahead inc case,2024-01-06,SK,point,NA,1135,3
2023-12-25,3 wk ahead inc case,2024-01-13,AT,point,NA,825,1
2023-12-25,3 wk ahead inc case,2024-01-13,BE,point,NA,4245,2
2023-12-25,3 wk ahead inc case,2024-01-13,BG,point,NA,1330,3
2023-12-25,3 wk ahead inc case,2024-01-13,CY,point,NA,308,1
2023-12-25,3 wk ahead inc case,2024-01-13,CZ,point,NA,16018,3
2023-12-25,3 wk ahead inc case,2024-01-13,DE,point,NA,1099,1
2023-12-25,3 wk ahead inc case,2024-01-13,DK,point,NA,2262,2
2023-12-25,3 wk ahead inc case,2024-01-13,EE,point,NA,860,2
2023-12-25,3 wk ahead inc case,2024-01-13,ES,point,NA,1764,1
2023-12-25,3 wk ahead inc case,2024-01-13,FI,point,NA,512,1
2023-12-25,3 wk ahead inc case,2024-01-13,FR,point,NA,8794,1
2023-12-25,3 wk ahead inc case,2024-01-13,GR,point,NA,14494,3
2023-12-25,3 wk ahead inc case,2024-01-13,HR,point,NA,2777,2
2023-12-25,3 wk ahead inc case,2024-01-13,HU,point,NA,3502,2
2023-12-25,3 wk ahead inc case,2024-01-13,IE,point,NA,694,3
