forecast_date,target,target_end_date,location,type,quantile,value,n_models
2024-02-26,1 wk ahead inc case,2024-03-02,BE,point,NA,494,6
2024-02-26,1 wk ahead inc case,2024-03-02,BG,point,NA,191,7
2024-02-26,1 wk ahead inc case,2024-03-02,CY,point,NA,3017,2
2024-02-26,1 wk ahead inc case,2024-03-02,CZ,point,NA,309,5
2024-02-26,1 wk ahead inc case,2024-03-02,DK,point,NA,108,2
2024-02-26,1 wk ahead inc case,2024-03-02,EE,point,NA,37,6
2024-02-26,1 wk ahead inc case,2024-03-02,FI,point,NA,512,1
2024-02-26,1 wk ahead inc case,2024-03-02,GR,point,NA,1437,7
2024-02-26,1 wk ahead inc case,2024-03-02,HR,point,NA,1980,2
2024-02-26,1 wk ahead inc case,2024-03-02,HU,point,NA,74,6
2024-02-26,1 wk ahead inc case,2024-03-02,IE,point,NA,373,7
2024-02-26,1 wk ahead inc case,2024-03-02,IS,point,NA,6,6
2024-02-26,1 wk ahead inc case,2024-03-02,IT,point,NA,1390,5
2024-02-26,1 wk ahead inc case,2024-03-02,LI,point,NA,1,5
2024-02-26,1 wk ahead inc case,2024-03-02,LT,point,NA,364,6
2024-02-26,1 wk ahead inc case,2024-03-02,LU,point,NA,38,6
2024-02-26,1 wk ahead inc case,2024-03-02,MT,point,NA,10,7
2024-02-26,1 wk ahead inc case,2024-03-02,NL,point,NA,208,5
2024-02-26,1 wk ahead inc case,2024-03-02,NO,point,NA,94,7
2024-02-26,1 wk ahead inc case,2024-03-02,PL,point,NA,953,9
2024-02-26,1 wk ahead inc case,2024-03-02,PT,point,NA,118,6
2024-02-26,1 wk ahead inc case,2024-03-02,RO,point,NA,971,7
2024-02-26,1 wk ahead inc case,2024-03-02,SE,point,NA,189,7
2024-02-26,1 wk ahead inc case,2024-03-02,SI,point,NA,48,6
2024-02-26,1 wk ahead inc case,2024-03-02,SK,point,NA,63,7
2024-02-26,2 wk ahead inc case,2024-03-09,BE,point,NA,399,6
2024-02-26,2 wk ahead inc case,2024-03-09,BG,point,NA,167,7
2024-02-26,2 wk ahead inc case,2024-03-09,CY,point,NA,3010,2
