forecast_date,target,target_end_date,location,type,quantile,value,n_models
2024-01-29,1 wk ahead inc case,2024-02-03,AT,point,NA,825,1
2024-01-29,1 wk ahead inc case,2024-02-03,BE,point,NA,1832,5
2024-01-29,1 wk ahead inc case,2024-02-03,BG,point,NA,941,6
2024-01-29,1 wk ahead inc case,2024-02-03,CY,point,NA,2908,1
2024-01-29,1 wk ahead inc case,2024-02-03,CZ,point,NA,1590,6
2024-01-29,1 wk ahead inc case,2024-02-03,DE,point,NA,1099,1
2024-01-29,1 wk ahead inc case,2024-02-03,DK,point,NA,1034,3
2024-01-29,1 wk ahead inc case,2024-02-03,EE,point,NA,207,5
2024-01-29,1 wk ahead inc case,2024-02-03,ES,point,NA,1764,1
2024-01-29,1 wk ahead inc case,2024-02-03,FI,point,NA,512,1
2024-01-29,1 wk ahead inc case,2024-02-03,FR,point,NA,8794,1
2024-01-29,1 wk ahead inc case,2024-02-03,GR,point,NA,7012,6
2024-01-29,1 wk ahead inc case,2024-02-03,HR,point,NA,3682,2
2024-01-29,1 wk ahead inc case,2024-02-03,HU,point,NA,439,5
2024-01-29,1 wk ahead inc case,2024-02-03,IE,point,NA,920,6
2024-01-29,1 wk ahead inc case,2024-02-03,IS,point,NA,16,5
2024-01-29,1 wk ahead inc case,2024-02-03,IT,point,NA,6977,6
2024-01-29,1 wk ahead inc case,2024-02-03,LI,point,NA,2,3
2024-01-29,1 wk ahead inc case,2024-02-03,LT,point,NA,2064,5
2024-01-29,1 wk ahead inc case,2024-02-03,LU,point,NA,171,5
2024-01-29,1 wk ahead inc case,2024-02-03,LV,point,NA,224,2
2024-01-29,1 wk ahead inc case,2024-02-03,MT,point,NA,62,6
2024-01-29,1 wk ahead inc case,2024-02-03,NL,point,NA,488,4
2024-01-29,1 wk ahead inc case,2024-02-03,NO,point,NA,296,6
2024-01-29,1 wk ahead inc case,2024-02-03,PL,point,NA,4139,8
2024-01-29,1 wk ahead inc case,2024-02-03,PT,point,NA,570,6
2024-01-29,1 wk ahead inc case,2024-02-03,RO,point,NA,2369,6
2024-01-29,1 wk ahead inc case,2024-02-03,SE,point,NA,538,6
