forecast_date,target,target_end_date,location,type,quantile,value,n_models
2024-05-27,1 wk ahead inc case,2024-06-01,AT,point,NA,1,2
2024-05-27,1 wk ahead inc case,2024-06-01,BE,point,NA,162,1
2024-05-27,1 wk ahead inc case,2024-06-01,BG,point,NA,19,2
2024-05-27,1 wk ahead inc case,2024-06-01,CY,point,NA,75,1
2024-05-27,1 wk ahead inc case,2024-06-01,CZ,point,NA,58,2
2024-05-27,1 wk ahead inc case,2024-06-01,DK,point,NA,34,2
2024-05-27,1 wk ahead inc case,2024-06-01,EE,point,NA,26,2
2024-05-27,1 wk ahead inc case,2024-06-01,GR,point,NA,720,2
2024-05-27,1 wk ahead inc case,2024-06-01,HR,point,NA,51,1
2024-05-27,1 wk ahead inc case,2024-06-01,HU,point,NA,18,2
2024-05-27,1 wk ahead inc case,2024-06-01,IE,point,NA,296,2
2024-05-27,1 wk ahead inc case,2024-06-01,IS,point,NA,6,2
2024-05-27,1 wk ahead inc case,2024-06-01,IT,point,NA,608,1
2024-05-27,1 wk ahead inc case,2024-06-01,LI,point,NA,0,2
2024-05-27,1 wk ahead inc case,2024-06-01,LT,point,NA,72,2
2024-05-27,1 wk ahead inc case,2024-06-01,LU,point,NA,16,2
2024-05-27,1 wk ahead inc case,2024-06-01,LV,point,NA,4,1
2024-05-27,1 wk ahead inc case,2024-06-01,MT,point,NA,15,2
2024-05-27,1 wk ahead inc case,2024-06-01,NL,point,NA,67,1
2024-05-27,1 wk ahead inc case,2024-06-01,NO,point,NA,107,1
2024-05-27,1 wk ahead inc case,2024-06-01,PL,point,NA,128,2
2024-05-27,1 wk ahead inc case,2024-06-01,PT,point,NA,568,2
2024-05-27,1 wk ahead inc case,2024-06-01,RO,point,NA,94,2
2024-05-27,1 wk ahead inc case,2024-06-01,SE,point,NA,122,2
2024-05-27,1 wk ahead inc case,2024-06-01,SI,point,NA,9,2
2024-05-27,1 wk ahead inc case,2024-06-01,SK,point,NA,8,1
2024-05-27,2 wk ahead inc case,2024-06-08,AT,point,NA,1,2
2024-05-27,2 wk ahead inc case,2024-06-08,BE,point,NA,154,1
