forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-10-02,1 wk ahead inc case,2023-10-07,AT,point,NA,412,2
2023-10-02,1 wk ahead inc case,2023-10-07,BE,point,NA,2734,5
2023-10-02,1 wk ahead inc case,2023-10-07,BG,point,NA,885,6
2023-10-02,1 wk ahead inc case,2023-10-07,CH,point,NA,0,1
2023-10-02,1 wk ahead inc case,2023-10-07,CY,point,NA,1142,5
2023-10-02,1 wk ahead inc case,2023-10-07,CZ,point,NA,2529,6
2023-10-02,1 wk ahead inc case,2023-10-07,DE,point,NA,550,2
2023-10-02,1 wk ahead inc case,2023-10-07,DK,point,NA,738,3
2023-10-02,1 wk ahead inc case,2023-10-07,EE,point,NA,100,4
2023-10-02,1 wk ahead inc case,2023-10-07,ES,point,NA,882,2
2023-10-02,1 wk ahead inc case,2023-10-07,FI,point,NA,538,4
2023-10-02,1 wk ahead inc case,2023-10-07,FR,point,NA,4397,2
2023-10-02,1 wk ahead inc case,2023-10-07,GB,point,NA,0,1
2023-10-02,1 wk ahead inc case,2023-10-07,GR,point,NA,11654,6
2023-10-02,1 wk ahead inc case,2023-10-07,HR,point,NA,3201,4
2023-10-02,1 wk ahead inc case,2023-10-07,HU,point,NA,880,5
2023-10-02,1 wk ahead inc case,2023-10-07,IE,point,NA,692,6
2023-10-02,1 wk ahead inc case,2023-10-07,IS,point,NA,43,5
2023-10-02,1 wk ahead inc case,2023-10-07,IT,point,NA,27212,4
2023-10-02,1 wk ahead inc case,2023-10-07,LI,point,NA,1,2
2023-10-02,1 wk ahead inc case,2023-10-07,LT,point,NA,1343,5
2023-10-02,1 wk ahead inc case,2023-10-07,LU,point,NA,284,5
2023-10-02,1 wk ahead inc case,2023-10-07,LV,point,NA,132,6
2023-10-02,1 wk ahead inc case,2023-10-07,MT,point,NA,74,6
2023-10-02,1 wk ahead inc case,2023-10-07,NL,point,NA,452,5
2023-10-02,1 wk ahead inc case,2023-10-07,NO,point,NA,388,6
2023-10-02,1 wk ahead inc case,2023-10-07,PL,point,NA,1612,7
2023-10-02,1 wk ahead inc case,2023-10-07,PT,point,NA,4032,6
2023-10-02,1 wk ahead inc case,2023-10-07,RO,point,NA,16223,6
2023-10-02,1 wk ahead inc case,2023-10-07,SE,point,NA,668,6
2023-10-02,1 wk ahead inc case,2023-10-07,SI,point,NA,166,6
2023-10-02,1 wk ahead inc case,2023-10-07,SK,point,NA,235,6
2023-10-02,2 wk ahead inc case,2023-10-14,AT,point,NA,412,2
2023-10-02,2 wk ahead inc case,2023-10-14,BE,point,NA,2779,5
2023-10-02,2 wk ahead inc case,2023-10-14,BG,point,NA,946,6
2023-10-02,2 wk ahead inc case,2023-10-14,CH,point,NA,0,1
2023-10-02,2 wk ahead inc case,2023-10-14,CY,point,NA,1147,5
2023-10-02,2 wk ahead inc case,2023-10-14,CZ,point,NA,2856,6
2023-10-02,2 wk ahead inc case,2023-10-14,DE,point,NA,550,2
2023-10-02,2 wk ahead inc case,2023-10-14,DK,point,NA,875,3
2023-10-02,2 wk ahead inc case,2023-10-14,EE,point,NA,104,4
2023-10-02,2 wk ahead inc case,2023-10-14,ES,point,NA,882,2
2023-10-02,2 wk ahead inc case,2023-10-14,FI,point,NA,537,4
2023-10-02,2 wk ahead inc case,2023-10-14,FR,point,NA,4397,2
2023-10-02,2 wk ahead inc case,2023-10-14,GB,point,NA,0,1
2023-10-02,2 wk ahead inc case,2023-10-14,GR,point,NA,11834,6
2023-10-02,2 wk ahead inc case,2023-10-14,HR,point,NA,3577,4
2023-10-02,2 wk ahead inc case,2023-10-14,HU,point,NA,957,5
2023-10-02,2 wk ahead inc case,2023-10-14,IE,point,NA,698,6
2023-10-02,2 wk ahead inc case,2023-10-14,IS,point,NA,43,5
2023-10-02,2 wk ahead inc case,2023-10-14,IT,point,NA,27456,4
2023-10-02,2 wk ahead inc case,2023-10-14,LI,point,NA,1,2
2023-10-02,2 wk ahead inc case,2023-10-14,LT,point,NA,1485,5
2023-10-02,2 wk ahead inc case,2023-10-14,LU,point,NA,301,5
2023-10-02,2 wk ahead inc case,2023-10-14,LV,point,NA,122,6
2023-10-02,2 wk ahead inc case,2023-10-14,MT,point,NA,76,6
2023-10-02,2 wk ahead inc case,2023-10-14,NL,point,NA,458,5
2023-10-02,2 wk ahead inc case,2023-10-14,NO,point,NA,394,6
2023-10-02,2 wk ahead inc case,2023-10-14,PL,point,NA,1508,7
2023-10-02,2 wk ahead inc case,2023-10-14,PT,point,NA,4012,6
2023-10-02,2 wk ahead inc case,2023-10-14,RO,point,NA,17144,6
2023-10-02,2 wk ahead inc case,2023-10-14,SE,point,NA,644,6
2023-10-02,2 wk ahead inc case,2023-10-14,SI,point,NA,169,6
2023-10-02,2 wk ahead inc case,2023-10-14,SK,point,NA,236,6
2023-10-02,3 wk ahead inc case,2023-10-21,AT,point,NA,412,2
2023-10-02,3 wk ahead inc case,2023-10-21,BE,point,NA,2750,5
2023-10-02,3 wk ahead inc case,2023-10-21,BG,point,NA,934,6
2023-10-02,3 wk ahead inc case,2023-10-21,CH,point,NA,0,1
2023-10-02,3 wk ahead inc case,2023-10-21,CY,point,NA,1147,5
2023-10-02,3 wk ahead inc case,2023-10-21,CZ,point,NA,3164,6
2023-10-02,3 wk ahead inc case,2023-10-21,DE,point,NA,550,2
2023-10-02,3 wk ahead inc case,2023-10-21,DK,point,NA,1028,3
2023-10-02,3 wk ahead inc case,2023-10-21,EE,point,NA,127,4
2023-10-02,3 wk ahead inc case,2023-10-21,ES,point,NA,882,2
2023-10-02,3 wk ahead inc case,2023-10-21,FI,point,NA,578,4
2023-10-02,3 wk ahead inc case,2023-10-21,FR,point,NA,4397,2
2023-10-02,3 wk ahead inc case,2023-10-21,GB,point,NA,0,1
2023-10-02,3 wk ahead inc case,2023-10-21,GR,point,NA,11888,6
2023-10-02,3 wk ahead inc case,2023-10-21,HR,point,NA,2571,4
2023-10-02,3 wk ahead inc case,2023-10-21,HU,point,NA,1020,5
2023-10-02,3 wk ahead inc case,2023-10-21,IE,point,NA,684,6
2023-10-02,3 wk ahead inc case,2023-10-21,IS,point,NA,43,5
2023-10-02,3 wk ahead inc case,2023-10-21,IT,point,NA,25772,4
2023-10-02,3 wk ahead inc case,2023-10-21,LI,point,NA,1,2
2023-10-02,3 wk ahead inc case,2023-10-21,LT,point,NA,1704,5
2023-10-02,3 wk ahead inc case,2023-10-21,LU,point,NA,257,5
2023-10-02,3 wk ahead inc case,2023-10-21,LV,point,NA,146,6
2023-10-02,3 wk ahead inc case,2023-10-21,MT,point,NA,74,6
2023-10-02,3 wk ahead inc case,2023-10-21,NL,point,NA,474,5
2023-10-02,3 wk ahead inc case,2023-10-21,NO,point,NA,392,6
2023-10-02,3 wk ahead inc case,2023-10-21,PL,point,NA,1584,7
2023-10-02,3 wk ahead inc case,2023-10-21,PT,point,NA,3992,6
2023-10-02,3 wk ahead inc case,2023-10-21,RO,point,NA,18294,6
2023-10-02,3 wk ahead inc case,2023-10-21,SE,point,NA,668,6
2023-10-02,3 wk ahead inc case,2023-10-21,SI,point,NA,177,6
2023-10-02,3 wk ahead inc case,2023-10-21,SK,point,NA,220,6
2023-10-02,4 wk ahead inc case,2023-10-28,AT,point,NA,412,2
2023-10-02,4 wk ahead inc case,2023-10-28,BE,point,NA,2734,5
2023-10-02,4 wk ahead inc case,2023-10-28,BG,point,NA,872,6
2023-10-02,4 wk ahead inc case,2023-10-28,CH,point,NA,0,1
2023-10-02,4 wk ahead inc case,2023-10-28,CY,point,NA,1147,5
2023-10-02,4 wk ahead inc case,2023-10-28,CZ,point,NA,3552,6
2023-10-02,4 wk ahead inc case,2023-10-28,DE,point,NA,550,2
2023-10-02,4 wk ahead inc case,2023-10-28,DK,point,NA,1157,3
2023-10-02,4 wk ahead inc case,2023-10-28,EE,point,NA,134,4
2023-10-02,4 wk ahead inc case,2023-10-28,ES,point,NA,882,2
2023-10-02,4 wk ahead inc case,2023-10-28,FI,point,NA,570,4
2023-10-02,4 wk ahead inc case,2023-10-28,FR,point,NA,4397,2
2023-10-02,4 wk ahead inc case,2023-10-28,GB,point,NA,0,1
2023-10-02,4 wk ahead inc case,2023-10-28,GR,point,NA,11563,6
2023-10-02,4 wk ahead inc case,2023-10-28,HR,point,NA,2499,4
2023-10-02,4 wk ahead inc case,2023-10-28,HU,point,NA,906,5
2023-10-02,4 wk ahead inc case,2023-10-28,IE,point,NA,680,6
2023-10-02,4 wk ahead inc case,2023-10-28,IS,point,NA,43,5
2023-10-02,4 wk ahead inc case,2023-10-28,IT,point,NA,24394,4
2023-10-02,4 wk ahead inc case,2023-10-28,LI,point,NA,1,2
2023-10-02,4 wk ahead inc case,2023-10-28,LT,point,NA,1667,5
2023-10-02,4 wk ahead inc case,2023-10-28,LU,point,NA,269,5
2023-10-02,4 wk ahead inc case,2023-10-28,LV,point,NA,152,6
2023-10-02,4 wk ahead inc case,2023-10-28,MT,point,NA,74,6
2023-10-02,4 wk ahead inc case,2023-10-28,NL,point,NA,484,5
2023-10-02,4 wk ahead inc case,2023-10-28,NO,point,NA,392,6
2023-10-02,4 wk ahead inc case,2023-10-28,PL,point,NA,1662,7
2023-10-02,4 wk ahead inc case,2023-10-28,PT,point,NA,4022,6
2023-10-02,4 wk ahead inc case,2023-10-28,RO,point,NA,18312,6
2023-10-02,4 wk ahead inc case,2023-10-28,SE,point,NA,673,6
2023-10-02,4 wk ahead inc case,2023-10-28,SI,point,NA,180,6
2023-10-02,4 wk ahead inc case,2023-10-28,SK,point,NA,212,6
2023-10-02,1 wk ahead inc death,2023-10-07,AT,point,NA,2,2
2023-10-02,1 wk ahead inc death,2023-10-07,BE,point,NA,0,2
2023-10-02,1 wk ahead inc death,2023-10-07,BG,point,NA,1,6
2023-10-02,1 wk ahead inc death,2023-10-07,CH,point,NA,0,1
2023-10-02,1 wk ahead inc death,2023-10-07,CY,point,NA,0,4
2023-10-02,1 wk ahead inc death,2023-10-07,CZ,point,NA,10,6
2023-10-02,1 wk ahead inc death,2023-10-07,DE,point,NA,4,2
2023-10-02,1 wk ahead inc death,2023-10-07,DK,point,NA,7,3
2023-10-02,1 wk ahead inc death,2023-10-07,EE,point,NA,0,4
2023-10-02,1 wk ahead inc death,2023-10-07,ES,point,NA,6,2
2023-10-02,1 wk ahead inc death,2023-10-07,FI,point,NA,13,4
2023-10-02,1 wk ahead inc death,2023-10-07,FR,point,NA,34,2
2023-10-02,1 wk ahead inc death,2023-10-07,GB,point,NA,0,1
2023-10-02,1 wk ahead inc death,2023-10-07,GR,point,NA,39,6
2023-10-02,1 wk ahead inc death,2023-10-07,HR,point,NA,14,4
2023-10-02,1 wk ahead inc death,2023-10-07,HU,point,NA,1,3
2023-10-02,1 wk ahead inc death,2023-10-07,IE,point,NA,4,4
2023-10-02,1 wk ahead inc death,2023-10-07,IS,point,NA,0,2
2023-10-02,1 wk ahead inc death,2023-10-07,IT,point,NA,64,4
2023-10-02,1 wk ahead inc death,2023-10-07,LI,point,NA,0,2
2023-10-02,1 wk ahead inc death,2023-10-07,LT,point,NA,0,5
2023-10-02,1 wk ahead inc death,2023-10-07,LU,point,NA,3,2
2023-10-02,1 wk ahead inc death,2023-10-07,LV,point,NA,2,6
2023-10-02,1 wk ahead inc death,2023-10-07,MT,point,NA,1,6
2023-10-02,1 wk ahead inc death,2023-10-07,NL,point,NA,0,2
2023-10-02,1 wk ahead inc death,2023-10-07,NO,point,NA,32,3
2023-10-02,1 wk ahead inc death,2023-10-07,PL,point,NA,2,6
2023-10-02,1 wk ahead inc death,2023-10-07,PT,point,NA,55,6
2023-10-02,1 wk ahead inc death,2023-10-07,RO,point,NA,20,4
2023-10-02,1 wk ahead inc death,2023-10-07,SE,point,NA,20,4
2023-10-02,1 wk ahead inc death,2023-10-07,SI,point,NA,2,6
2023-10-02,1 wk ahead inc death,2023-10-07,SK,point,NA,0,5
2023-10-02,2 wk ahead inc death,2023-10-14,AT,point,NA,2,2
2023-10-02,2 wk ahead inc death,2023-10-14,BE,point,NA,0,2
2023-10-02,2 wk ahead inc death,2023-10-14,BG,point,NA,2,6
2023-10-02,2 wk ahead inc death,2023-10-14,CH,point,NA,0,1
2023-10-02,2 wk ahead inc death,2023-10-14,CY,point,NA,0,4
2023-10-02,2 wk ahead inc death,2023-10-14,CZ,point,NA,10,6
2023-10-02,2 wk ahead inc death,2023-10-14,DE,point,NA,4,2
2023-10-02,2 wk ahead inc death,2023-10-14,DK,point,NA,7,3
2023-10-02,2 wk ahead inc death,2023-10-14,EE,point,NA,0,4
2023-10-02,2 wk ahead inc death,2023-10-14,ES,point,NA,6,2
2023-10-02,2 wk ahead inc death,2023-10-14,FI,point,NA,16,4
2023-10-02,2 wk ahead inc death,2023-10-14,FR,point,NA,34,2
2023-10-02,2 wk ahead inc death,2023-10-14,GB,point,NA,0,1
2023-10-02,2 wk ahead inc death,2023-10-14,GR,point,NA,40,6
2023-10-02,2 wk ahead inc death,2023-10-14,HR,point,NA,15,4
2023-10-02,2 wk ahead inc death,2023-10-14,HU,point,NA,1,3
2023-10-02,2 wk ahead inc death,2023-10-14,IE,point,NA,4,4
2023-10-02,2 wk ahead inc death,2023-10-14,IS,point,NA,0,2
2023-10-02,2 wk ahead inc death,2023-10-14,IT,point,NA,61,4
2023-10-02,2 wk ahead inc death,2023-10-14,LI,point,NA,0,2
2023-10-02,2 wk ahead inc death,2023-10-14,LT,point,NA,0,5
2023-10-02,2 wk ahead inc death,2023-10-14,LU,point,NA,3,2
2023-10-02,2 wk ahead inc death,2023-10-14,LV,point,NA,1,6
2023-10-02,2 wk ahead inc death,2023-10-14,MT,point,NA,1,6
2023-10-02,2 wk ahead inc death,2023-10-14,NL,point,NA,0,2
2023-10-02,2 wk ahead inc death,2023-10-14,NO,point,NA,32,3
2023-10-02,2 wk ahead inc death,2023-10-14,PL,point,NA,2,6
2023-10-02,2 wk ahead inc death,2023-10-14,PT,point,NA,56,6
2023-10-02,2 wk ahead inc death,2023-10-14,RO,point,NA,24,4
2023-10-02,2 wk ahead inc death,2023-10-14,SE,point,NA,20,4
2023-10-02,2 wk ahead inc death,2023-10-14,SI,point,NA,2,6
2023-10-02,2 wk ahead inc death,2023-10-14,SK,point,NA,0,5
2023-10-02,3 wk ahead inc death,2023-10-21,AT,point,NA,2,2
2023-10-02,3 wk ahead inc death,2023-10-21,BE,point,NA,0,2
2023-10-02,3 wk ahead inc death,2023-10-21,BG,point,NA,1,6
2023-10-02,3 wk ahead inc death,2023-10-21,CH,point,NA,0,1
2023-10-02,3 wk ahead inc death,2023-10-21,CY,point,NA,0,4
2023-10-02,3 wk ahead inc death,2023-10-21,CZ,point,NA,10,6
2023-10-02,3 wk ahead inc death,2023-10-21,DE,point,NA,4,2
2023-10-02,3 wk ahead inc death,2023-10-21,DK,point,NA,7,3
2023-10-02,3 wk ahead inc death,2023-10-21,EE,point,NA,0,4
2023-10-02,3 wk ahead inc death,2023-10-21,ES,point,NA,6,2
2023-10-02,3 wk ahead inc death,2023-10-21,FI,point,NA,16,4
2023-10-02,3 wk ahead inc death,2023-10-21,FR,point,NA,34,2
2023-10-02,3 wk ahead inc death,2023-10-21,GB,point,NA,0,1
2023-10-02,3 wk ahead inc death,2023-10-21,GR,point,NA,38,6
2023-10-02,3 wk ahead inc death,2023-10-21,HR,point,NA,16,4
2023-10-02,3 wk ahead inc death,2023-10-21,HU,point,NA,1,3
2023-10-02,3 wk ahead inc death,2023-10-21,IE,point,NA,4,4
2023-10-02,3 wk ahead inc death,2023-10-21,IS,point,NA,0,2
2023-10-02,3 wk ahead inc death,2023-10-21,IT,point,NA,58,4
2023-10-02,3 wk ahead inc death,2023-10-21,LI,point,NA,0,2
2023-10-02,3 wk ahead inc death,2023-10-21,LT,point,NA,0,5
2023-10-02,3 wk ahead inc death,2023-10-21,LU,point,NA,3,2
2023-10-02,3 wk ahead inc death,2023-10-21,LV,point,NA,2,6
2023-10-02,3 wk ahead inc death,2023-10-21,MT,point,NA,1,6
2023-10-02,3 wk ahead inc death,2023-10-21,NL,point,NA,0,2
2023-10-02,3 wk ahead inc death,2023-10-21,NO,point,NA,32,3
2023-10-02,3 wk ahead inc death,2023-10-21,PL,point,NA,2,6
2023-10-02,3 wk ahead inc death,2023-10-21,PT,point,NA,56,6
2023-10-02,3 wk ahead inc death,2023-10-21,RO,point,NA,28,4
2023-10-02,3 wk ahead inc death,2023-10-21,SE,point,NA,22,4
2023-10-02,3 wk ahead inc death,2023-10-21,SI,point,NA,2,6
2023-10-02,3 wk ahead inc death,2023-10-21,SK,point,NA,0,5
2023-10-02,4 wk ahead inc death,2023-10-28,AT,point,NA,2,2
2023-10-02,4 wk ahead inc death,2023-10-28,BE,point,NA,0,2
2023-10-02,4 wk ahead inc death,2023-10-28,BG,point,NA,1,6
2023-10-02,4 wk ahead inc death,2023-10-28,CH,point,NA,0,1
2023-10-02,4 wk ahead inc death,2023-10-28,CY,point,NA,0,4
2023-10-02,4 wk ahead inc death,2023-10-28,CZ,point,NA,10,6
2023-10-02,4 wk ahead inc death,2023-10-28,DE,point,NA,4,2
2023-10-02,4 wk ahead inc death,2023-10-28,DK,point,NA,7,3
2023-10-02,4 wk ahead inc death,2023-10-28,EE,point,NA,0,4
2023-10-02,4 wk ahead inc death,2023-10-28,ES,point,NA,6,2
2023-10-02,4 wk ahead inc death,2023-10-28,FI,point,NA,18,4
2023-10-02,4 wk ahead inc death,2023-10-28,FR,point,NA,34,2
2023-10-02,4 wk ahead inc death,2023-10-28,GB,point,NA,0,1
2023-10-02,4 wk ahead inc death,2023-10-28,GR,point,NA,38,6
2023-10-02,4 wk ahead inc death,2023-10-28,HR,point,NA,16,4
2023-10-02,4 wk ahead inc death,2023-10-28,HU,point,NA,1,3
2023-10-02,4 wk ahead inc death,2023-10-28,IE,point,NA,5,4
2023-10-02,4 wk ahead inc death,2023-10-28,IS,point,NA,0,2
2023-10-02,4 wk ahead inc death,2023-10-28,IT,point,NA,58,4
2023-10-02,4 wk ahead inc death,2023-10-28,LI,point,NA,0,2
2023-10-02,4 wk ahead inc death,2023-10-28,LT,point,NA,0,5
2023-10-02,4 wk ahead inc death,2023-10-28,LU,point,NA,3,2
2023-10-02,4 wk ahead inc death,2023-10-28,LV,point,NA,2,6
2023-10-02,4 wk ahead inc death,2023-10-28,MT,point,NA,1,6
2023-10-02,4 wk ahead inc death,2023-10-28,NL,point,NA,0,2
2023-10-02,4 wk ahead inc death,2023-10-28,NO,point,NA,32,3
2023-10-02,4 wk ahead inc death,2023-10-28,PL,point,NA,2,6
2023-10-02,4 wk ahead inc death,2023-10-28,PT,point,NA,56,6
2023-10-02,4 wk ahead inc death,2023-10-28,RO,point,NA,34,4
2023-10-02,4 wk ahead inc death,2023-10-28,SE,point,NA,22,4
2023-10-02,4 wk ahead inc death,2023-10-28,SI,point,NA,4,6
2023-10-02,4 wk ahead inc death,2023-10-28,SK,point,NA,0,5
2023-10-02,1 wk ahead inc hosp,2023-10-07,CZ,point,NA,299,5
2023-10-02,1 wk ahead inc hosp,2023-10-07,EE,point,NA,20,5
2023-10-02,1 wk ahead inc hosp,2023-10-07,GR,point,NA,887,5
2023-10-02,1 wk ahead inc hosp,2023-10-07,IE,point,NA,364,5
