forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-06-12,1 wk ahead inc case,2023-06-17,AT,point,NA,1145,5
2023-06-12,1 wk ahead inc case,2023-06-17,BE,point,NA,714,4
2023-06-12,1 wk ahead inc case,2023-06-17,BG,point,NA,542,4
2023-06-12,1 wk ahead inc case,2023-06-17,CY,point,NA,1108,3
2023-06-12,1 wk ahead inc case,2023-06-17,CZ,point,NA,193,5
2023-06-12,1 wk ahead inc case,2023-06-17,DE,point,NA,3103,4
2023-06-12,1 wk ahead inc case,2023-06-17,DK,point,NA,468,4
2023-06-12,1 wk ahead inc case,2023-06-17,EE,point,NA,114,5
2023-06-12,1 wk ahead inc case,2023-06-17,ES,point,NA,10595,4
2023-06-12,1 wk ahead inc case,2023-06-17,FI,point,NA,470,5
2023-06-12,1 wk ahead inc case,2023-06-17,FR,point,NA,15443,5
2023-06-12,1 wk ahead inc case,2023-06-17,GR,point,NA,4216,5
2023-06-12,1 wk ahead inc case,2023-06-17,HR,point,NA,1965,1
2023-06-12,1 wk ahead inc case,2023-06-17,HU,point,NA,82,4
2023-06-12,1 wk ahead inc case,2023-06-17,IE,point,NA,436,5
2023-06-12,1 wk ahead inc case,2023-06-17,IS,point,NA,17,4
2023-06-12,1 wk ahead inc case,2023-06-17,IT,point,NA,6262,3
2023-06-12,1 wk ahead inc case,2023-06-17,LI,point,NA,0,3
2023-06-12,1 wk ahead inc case,2023-06-17,LT,point,NA,204,4
2023-06-12,1 wk ahead inc case,2023-06-17,LU,point,NA,78,4
2023-06-12,1 wk ahead inc case,2023-06-17,LV,point,NA,36,5
2023-06-12,1 wk ahead inc case,2023-06-17,MT,point,NA,59,5
2023-06-12,1 wk ahead inc case,2023-06-17,NL,point,NA,122,4
2023-06-12,1 wk ahead inc case,2023-06-17,NO,point,NA,188,5
2023-06-12,1 wk ahead inc case,2023-06-17,PL,point,NA,238,7
2023-06-12,1 wk ahead inc case,2023-06-17,PT,point,NA,1720,5
2023-06-12,1 wk ahead inc case,2023-06-17,RO,point,NA,586,5
2023-06-12,1 wk ahead inc case,2023-06-17,SE,point,NA,597,5
2023-06-12,1 wk ahead inc case,2023-06-17,SI,point,NA,69,5
2023-06-12,1 wk ahead inc case,2023-06-17,SK,point,NA,34,5
2023-06-12,2 wk ahead inc case,2023-06-24,AT,point,NA,764,5
2023-06-12,2 wk ahead inc case,2023-06-24,BE,point,NA,655,4
2023-06-12,2 wk ahead inc case,2023-06-24,BG,point,NA,543,4
2023-06-12,2 wk ahead inc case,2023-06-24,CY,point,NA,1099,3
2023-06-12,2 wk ahead inc case,2023-06-24,CZ,point,NA,176,5
2023-06-12,2 wk ahead inc case,2023-06-24,DE,point,NA,2877,4
2023-06-12,2 wk ahead inc case,2023-06-24,DK,point,NA,426,4
2023-06-12,2 wk ahead inc case,2023-06-24,EE,point,NA,108,5
2023-06-12,2 wk ahead inc case,2023-06-24,ES,point,NA,10428,4
2023-06-12,2 wk ahead inc case,2023-06-24,FI,point,NA,395,5
2023-06-12,2 wk ahead inc case,2023-06-24,FR,point,NA,13134,5
2023-06-12,2 wk ahead inc case,2023-06-24,GR,point,NA,3871,5
2023-06-12,2 wk ahead inc case,2023-06-24,HR,point,NA,1965,1
2023-06-12,2 wk ahead inc case,2023-06-24,HU,point,NA,76,4
2023-06-12,2 wk ahead inc case,2023-06-24,IE,point,NA,428,5
2023-06-12,2 wk ahead inc case,2023-06-24,IS,point,NA,16,4
2023-06-12,2 wk ahead inc case,2023-06-24,IT,point,NA,4600,3
2023-06-12,2 wk ahead inc case,2023-06-24,LI,point,NA,0,3
2023-06-12,2 wk ahead inc case,2023-06-24,LT,point,NA,184,4
2023-06-12,2 wk ahead inc case,2023-06-24,LU,point,NA,70,4
2023-06-12,2 wk ahead inc case,2023-06-24,LV,point,NA,33,5
2023-06-12,2 wk ahead inc case,2023-06-24,MT,point,NA,59,5
2023-06-12,2 wk ahead inc case,2023-06-24,NL,point,NA,102,4
2023-06-12,2 wk ahead inc case,2023-06-24,NO,point,NA,177,5
2023-06-12,2 wk ahead inc case,2023-06-24,PL,point,NA,223,7
2023-06-12,2 wk ahead inc case,2023-06-24,PT,point,NA,1744,5
2023-06-12,2 wk ahead inc case,2023-06-24,RO,point,NA,521,5
2023-06-12,2 wk ahead inc case,2023-06-24,SE,point,NA,613,5
2023-06-12,2 wk ahead inc case,2023-06-24,SI,point,NA,56,5
2023-06-12,2 wk ahead inc case,2023-06-24,SK,point,NA,27,5
2023-06-12,3 wk ahead inc case,2023-07-01,AT,point,NA,549,5
2023-06-12,3 wk ahead inc case,2023-07-01,BE,point,NA,609,4
2023-06-12,3 wk ahead inc case,2023-07-01,BG,point,NA,538,4
2023-06-12,3 wk ahead inc case,2023-07-01,CY,point,NA,1113,3
2023-06-12,3 wk ahead inc case,2023-07-01,CZ,point,NA,139,5
2023-06-12,3 wk ahead inc case,2023-07-01,DE,point,NA,2494,4
2023-06-12,3 wk ahead inc case,2023-07-01,DK,point,NA,436,4
2023-06-12,3 wk ahead inc case,2023-07-01,EE,point,NA,94,5
2023-06-12,3 wk ahead inc case,2023-07-01,ES,point,NA,10218,4
2023-06-12,3 wk ahead inc case,2023-07-01,FI,point,NA,347,5
2023-06-12,3 wk ahead inc case,2023-07-01,FR,point,NA,12277,5
2023-06-12,3 wk ahead inc case,2023-07-01,GR,point,NA,3501,5
2023-06-12,3 wk ahead inc case,2023-07-01,HR,point,NA,1965,1
2023-06-12,3 wk ahead inc case,2023-07-01,HU,point,NA,74,4
2023-06-12,3 wk ahead inc case,2023-07-01,IE,point,NA,411,5
2023-06-12,3 wk ahead inc case,2023-07-01,IS,point,NA,16,4
2023-06-12,3 wk ahead inc case,2023-07-01,IT,point,NA,4865,3
2023-06-12,3 wk ahead inc case,2023-07-01,LI,point,NA,0,3
2023-06-12,3 wk ahead inc case,2023-07-01,LT,point,NA,178,4
2023-06-12,3 wk ahead inc case,2023-07-01,LU,point,NA,62,4
2023-06-12,3 wk ahead inc case,2023-07-01,LV,point,NA,32,5
2023-06-12,3 wk ahead inc case,2023-07-01,MT,point,NA,59,5
2023-06-12,3 wk ahead inc case,2023-07-01,NL,point,NA,86,4
2023-06-12,3 wk ahead inc case,2023-07-01,NO,point,NA,167,5
2023-06-12,3 wk ahead inc case,2023-07-01,PL,point,NA,181,7
2023-06-12,3 wk ahead inc case,2023-07-01,PT,point,NA,1761,5
2023-06-12,3 wk ahead inc case,2023-07-01,RO,point,NA,347,5
2023-06-12,3 wk ahead inc case,2023-07-01,SE,point,NA,585,5
2023-06-12,3 wk ahead inc case,2023-07-01,SI,point,NA,48,5
2023-06-12,3 wk ahead inc case,2023-07-01,SK,point,NA,19,5
2023-06-12,4 wk ahead inc case,2023-07-08,AT,point,NA,433,5
2023-06-12,4 wk ahead inc case,2023-07-08,BE,point,NA,578,4
2023-06-12,4 wk ahead inc case,2023-07-08,BG,point,NA,537,4
2023-06-12,4 wk ahead inc case,2023-07-08,CY,point,NA,1094,3
2023-06-12,4 wk ahead inc case,2023-07-08,CZ,point,NA,121,5
2023-06-12,4 wk ahead inc case,2023-07-08,DE,point,NA,2242,4
2023-06-12,4 wk ahead inc case,2023-07-08,DK,point,NA,428,4
2023-06-12,4 wk ahead inc case,2023-07-08,EE,point,NA,84,5
2023-06-12,4 wk ahead inc case,2023-07-08,ES,point,NA,10170,4
2023-06-12,4 wk ahead inc case,2023-07-08,FI,point,NA,307,5
2023-06-12,4 wk ahead inc case,2023-07-08,FR,point,NA,10265,5
2023-06-12,4 wk ahead inc case,2023-07-08,GR,point,NA,3047,5
2023-06-12,4 wk ahead inc case,2023-07-08,HR,point,NA,1965,1
2023-06-12,4 wk ahead inc case,2023-07-08,HU,point,NA,69,4
2023-06-12,4 wk ahead inc case,2023-07-08,IE,point,NA,398,5
2023-06-12,4 wk ahead inc case,2023-07-08,IS,point,NA,17,4
2023-06-12,4 wk ahead inc case,2023-07-08,IT,point,NA,4759,3
2023-06-12,4 wk ahead inc case,2023-07-08,LI,point,NA,0,3
2023-06-12,4 wk ahead inc case,2023-07-08,LT,point,NA,170,4
2023-06-12,4 wk ahead inc case,2023-07-08,LU,point,NA,56,4
2023-06-12,4 wk ahead inc case,2023-07-08,LV,point,NA,43,5
2023-06-12,4 wk ahead inc case,2023-07-08,MT,point,NA,58,5
2023-06-12,4 wk ahead inc case,2023-07-08,NL,point,NA,73,4
2023-06-12,4 wk ahead inc case,2023-07-08,NO,point,NA,158,5
2023-06-12,4 wk ahead inc case,2023-07-08,PL,point,NA,139,7
2023-06-12,4 wk ahead inc case,2023-07-08,PT,point,NA,1720,5
2023-06-12,4 wk ahead inc case,2023-07-08,RO,point,NA,305,5
2023-06-12,4 wk ahead inc case,2023-07-08,SE,point,NA,577,5
2023-06-12,4 wk ahead inc case,2023-07-08,SI,point,NA,43,5
2023-06-12,4 wk ahead inc case,2023-07-08,SK,point,NA,14,5
2023-06-12,1 wk ahead inc death,2023-06-17,AT,point,NA,8,5
2023-06-12,1 wk ahead inc death,2023-06-17,BE,point,NA,5,4
2023-06-12,1 wk ahead inc death,2023-06-17,BG,point,NA,12,5
2023-06-12,1 wk ahead inc death,2023-06-17,CY,point,NA,0,4
2023-06-12,1 wk ahead inc death,2023-06-17,CZ,point,NA,2,5
2023-06-12,1 wk ahead inc death,2023-06-17,DE,point,NA,28,2
2023-06-12,1 wk ahead inc death,2023-06-17,DK,point,NA,22,2
2023-06-12,1 wk ahead inc death,2023-06-17,EE,point,NA,1,5
2023-06-12,1 wk ahead inc death,2023-06-17,ES,point,NA,90,4
2023-06-12,1 wk ahead inc death,2023-06-17,FI,point,NA,38,5
2023-06-12,1 wk ahead inc death,2023-06-17,FR,point,NA,111,5
2023-06-12,1 wk ahead inc death,2023-06-17,GR,point,NA,38,5
2023-06-12,1 wk ahead inc death,2023-06-17,HR,point,NA,31,1
2023-06-12,1 wk ahead inc death,2023-06-17,HU,point,NA,1,4
2023-06-12,1 wk ahead inc death,2023-06-17,IE,point,NA,4,3
2023-06-12,1 wk ahead inc death,2023-06-17,IS,point,NA,0,1
2023-06-12,1 wk ahead inc death,2023-06-17,IT,point,NA,42,3
2023-06-12,1 wk ahead inc death,2023-06-17,LI,point,NA,0,2
2023-06-12,1 wk ahead inc death,2023-06-17,LT,point,NA,2,4
2023-06-12,1 wk ahead inc death,2023-06-17,LU,point,NA,6,1
2023-06-12,1 wk ahead inc death,2023-06-17,LV,point,NA,5,5
2023-06-12,1 wk ahead inc death,2023-06-17,MT,point,NA,2,5
2023-06-12,1 wk ahead inc death,2023-06-17,NL,point,NA,0,1
2023-06-12,1 wk ahead inc death,2023-06-17,NO,point,NA,16,2
2023-06-12,1 wk ahead inc death,2023-06-17,PL,point,NA,8,6
2023-06-12,1 wk ahead inc death,2023-06-17,PT,point,NA,39,5
2023-06-12,1 wk ahead inc death,2023-06-17,RO,point,NA,4,5
2023-06-12,1 wk ahead inc death,2023-06-17,SE,point,NA,32,5
2023-06-12,1 wk ahead inc death,2023-06-17,SI,point,NA,6,5
2023-06-12,1 wk ahead inc death,2023-06-17,SK,point,NA,0,5
2023-06-12,2 wk ahead inc death,2023-06-24,AT,point,NA,8,5
2023-06-12,2 wk ahead inc death,2023-06-24,BE,point,NA,5,4
2023-06-12,2 wk ahead inc death,2023-06-24,BG,point,NA,12,5
2023-06-12,2 wk ahead inc death,2023-06-24,CY,point,NA,0,4
2023-06-12,2 wk ahead inc death,2023-06-24,CZ,point,NA,1,5
2023-06-12,2 wk ahead inc death,2023-06-24,DE,point,NA,26,2
2023-06-12,2 wk ahead inc death,2023-06-24,DK,point,NA,21,2
2023-06-12,2 wk ahead inc death,2023-06-24,EE,point,NA,1,5
2023-06-12,2 wk ahead inc death,2023-06-24,ES,point,NA,88,4
2023-06-12,2 wk ahead inc death,2023-06-24,FI,point,NA,38,5
2023-06-12,2 wk ahead inc death,2023-06-24,FR,point,NA,104,5
2023-06-12,2 wk ahead inc death,2023-06-24,GR,point,NA,38,5
2023-06-12,2 wk ahead inc death,2023-06-24,HR,point,NA,31,1
2023-06-12,2 wk ahead inc death,2023-06-24,HU,point,NA,1,4
2023-06-12,2 wk ahead inc death,2023-06-24,IE,point,NA,4,3
2023-06-12,2 wk ahead inc death,2023-06-24,IS,point,NA,0,1
2023-06-12,2 wk ahead inc death,2023-06-24,IT,point,NA,37,3
2023-06-12,2 wk ahead inc death,2023-06-24,LI,point,NA,0,2
2023-06-12,2 wk ahead inc death,2023-06-24,LT,point,NA,2,4
2023-06-12,2 wk ahead inc death,2023-06-24,LU,point,NA,6,1
2023-06-12,2 wk ahead inc death,2023-06-24,LV,point,NA,5,5
2023-06-12,2 wk ahead inc death,2023-06-24,MT,point,NA,2,5
2023-06-12,2 wk ahead inc death,2023-06-24,NL,point,NA,0,1
2023-06-12,2 wk ahead inc death,2023-06-24,NO,point,NA,17,2
2023-06-12,2 wk ahead inc death,2023-06-24,PL,point,NA,8,6
2023-06-12,2 wk ahead inc death,2023-06-24,PT,point,NA,38,5
2023-06-12,2 wk ahead inc death,2023-06-24,RO,point,NA,3,5
2023-06-12,2 wk ahead inc death,2023-06-24,SE,point,NA,32,5
2023-06-12,2 wk ahead inc death,2023-06-24,SI,point,NA,7,5
2023-06-12,2 wk ahead inc death,2023-06-24,SK,point,NA,0,5
2023-06-12,3 wk ahead inc death,2023-07-01,AT,point,NA,8,5
2023-06-12,3 wk ahead inc death,2023-07-01,BE,point,NA,4,4
2023-06-12,3 wk ahead inc death,2023-07-01,BG,point,NA,12,5
2023-06-12,3 wk ahead inc death,2023-07-01,CY,point,NA,0,4
2023-06-12,3 wk ahead inc death,2023-07-01,CZ,point,NA,0,5
2023-06-12,3 wk ahead inc death,2023-07-01,DE,point,NA,24,2
2023-06-12,3 wk ahead inc death,2023-07-01,DK,point,NA,20,2
2023-06-12,3 wk ahead inc death,2023-07-01,EE,point,NA,2,5
2023-06-12,3 wk ahead inc death,2023-07-01,ES,point,NA,88,4
2023-06-12,3 wk ahead inc death,2023-07-01,FI,point,NA,38,5
2023-06-12,3 wk ahead inc death,2023-07-01,FR,point,NA,99,5
2023-06-12,3 wk ahead inc death,2023-07-01,GR,point,NA,38,5
2023-06-12,3 wk ahead inc death,2023-07-01,HR,point,NA,31,1
2023-06-12,3 wk ahead inc death,2023-07-01,HU,point,NA,0,4
2023-06-12,3 wk ahead inc death,2023-07-01,IE,point,NA,4,3
2023-06-12,3 wk ahead inc death,2023-07-01,IS,point,NA,0,1
2023-06-12,3 wk ahead inc death,2023-07-01,IT,point,NA,29,3
2023-06-12,3 wk ahead inc death,2023-07-01,LI,point,NA,0,2
2023-06-12,3 wk ahead inc death,2023-07-01,LT,point,NA,2,4
2023-06-12,3 wk ahead inc death,2023-07-01,LU,point,NA,6,1
2023-06-12,3 wk ahead inc death,2023-07-01,LV,point,NA,4,5
2023-06-12,3 wk ahead inc death,2023-07-01,MT,point,NA,2,5
2023-06-12,3 wk ahead inc death,2023-07-01,NL,point,NA,0,1
2023-06-12,3 wk ahead inc death,2023-07-01,NO,point,NA,16,2
2023-06-12,3 wk ahead inc death,2023-07-01,PL,point,NA,8,6
2023-06-12,3 wk ahead inc death,2023-07-01,PT,point,NA,37,5
2023-06-12,3 wk ahead inc death,2023-07-01,RO,point,NA,2,5
2023-06-12,3 wk ahead inc death,2023-07-01,SE,point,NA,32,5
2023-06-12,3 wk ahead inc death,2023-07-01,SI,point,NA,7,5
2023-06-12,3 wk ahead inc death,2023-07-01,SK,point,NA,0,5
2023-06-12,4 wk ahead inc death,2023-07-08,AT,point,NA,8,5
2023-06-12,4 wk ahead inc death,2023-07-08,BE,point,NA,4,4
2023-06-12,4 wk ahead inc death,2023-07-08,BG,point,NA,12,5
2023-06-12,4 wk ahead inc death,2023-07-08,CY,point,NA,0,4
2023-06-12,4 wk ahead inc death,2023-07-08,CZ,point,NA,0,5
2023-06-12,4 wk ahead inc death,2023-07-08,DE,point,NA,23,2
2023-06-12,4 wk ahead inc death,2023-07-08,DK,point,NA,20,2
2023-06-12,4 wk ahead inc death,2023-07-08,EE,point,NA,2,5
2023-06-12,4 wk ahead inc death,2023-07-08,ES,point,NA,86,4
2023-06-12,4 wk ahead inc death,2023-07-08,FI,point,NA,38,5
2023-06-12,4 wk ahead inc death,2023-07-08,FR,point,NA,97,5
2023-06-12,4 wk ahead inc death,2023-07-08,GR,point,NA,37,5
2023-06-12,4 wk ahead inc death,2023-07-08,HR,point,NA,31,1
2023-06-12,4 wk ahead inc death,2023-07-08,HU,point,NA,0,4
2023-06-12,4 wk ahead inc death,2023-07-08,IE,point,NA,4,3
2023-06-12,4 wk ahead inc death,2023-07-08,IS,point,NA,0,1
2023-06-12,4 wk ahead inc death,2023-07-08,IT,point,NA,38,3
2023-06-12,4 wk ahead inc death,2023-07-08,LI,point,NA,0,2
