forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-03-13,1 wk ahead inc case,2023-03-18,DE,point,NA,20872,2
2023-03-13,1 wk ahead inc case,2023-03-18,NO,point,NA,391,1
2023-03-13,1 wk ahead inc case,2023-03-18,PL,point,NA,21046,3
2023-03-13,2 wk ahead inc case,2023-03-25,DE,point,NA,11752,2
2023-03-13,2 wk ahead inc case,2023-03-25,NO,point,NA,362,1
2023-03-13,2 wk ahead inc case,2023-03-25,PL,point,NA,19154,3
2023-03-13,3 wk ahead inc case,2023-04-01,DE,point,NA,7416,2
2023-03-13,3 wk ahead inc case,2023-04-01,NO,point,NA,347,1
2023-03-13,3 wk ahead inc case,2023-04-01,PL,point,NA,14858,3
2023-03-13,4 wk ahead inc case,2023-04-08,DE,point,NA,5278,2
2023-03-13,4 wk ahead inc case,2023-04-08,NO,point,NA,361,1
2023-03-13,4 wk ahead inc case,2023-04-08,PL,point,NA,10937,3
2023-03-13,1 wk ahead inc death,2023-03-18,DE,point,NA,801,1
2023-03-13,1 wk ahead inc death,2023-03-18,NO,point,NA,27,1
2023-03-13,1 wk ahead inc death,2023-03-18,PL,point,NA,90,2
2023-03-13,2 wk ahead inc death,2023-03-25,DE,point,NA,722,1
2023-03-13,2 wk ahead inc death,2023-03-25,NO,point,NA,27,1
2023-03-13,2 wk ahead inc death,2023-03-25,PL,point,NA,102,2
2023-03-13,3 wk ahead inc death,2023-04-01,DE,point,NA,293,1
2023-03-13,3 wk ahead inc death,2023-04-01,NO,point,NA,26,1
2023-03-13,3 wk ahead inc death,2023-04-01,PL,point,NA,103,2
2023-03-13,4 wk ahead inc death,2023-04-08,DE,point,NA,121,1
2023-03-13,4 wk ahead inc death,2023-04-08,NO,point,NA,25,1
2023-03-13,4 wk ahead inc death,2023-04-08,PL,point,NA,89,2
2023-03-13,1 wk ahead inc hosp,2023-03-18,BE,point,NA,905,1
2023-03-13,1 wk ahead inc hosp,2023-03-18,CY,point,NA,4,2
2023-03-13,1 wk ahead inc hosp,2023-03-18,CZ,point,NA,1202,1
2023-03-13,1 wk ahead inc hosp,2023-03-18,DE,point,NA,8647,1
2023-03-13,1 wk ahead inc hosp,2023-03-18,DK,point,NA,214,1
2023-03-13,1 wk ahead inc hosp,2023-03-18,EE,point,NA,115,2
2023-03-13,1 wk ahead inc hosp,2023-03-18,ES,point,NA,1516,1
2023-03-13,1 wk ahead inc hosp,2023-03-18,FR,point,NA,2337,1
2023-03-13,1 wk ahead inc hosp,2023-03-18,GR,point,NA,1018,2
2023-03-13,1 wk ahead inc hosp,2023-03-18,HU,point,NA,102,1
2023-03-13,1 wk ahead inc hosp,2023-03-18,IE,point,NA,132,2
2023-03-13,1 wk ahead inc hosp,2023-03-18,IS,point,NA,8,1
2023-03-13,1 wk ahead inc hosp,2023-03-18,IT,point,NA,1212,2
2023-03-13,1 wk ahead inc hosp,2023-03-18,LI,point,NA,0,2
2023-03-13,1 wk ahead inc hosp,2023-03-18,LU,point,NA,22,2
2023-03-13,1 wk ahead inc hosp,2023-03-18,LV,point,NA,126,2
2023-03-13,1 wk ahead inc hosp,2023-03-18,MT,point,NA,18,2
2023-03-13,1 wk ahead inc hosp,2023-03-18,NL,point,NA,1020,1
2023-03-13,1 wk ahead inc hosp,2023-03-18,SI,point,NA,44,2
2023-03-13,1 wk ahead inc hosp,2023-03-18,SK,point,NA,315,2
2023-03-13,2 wk ahead inc hosp,2023-03-25,BE,point,NA,907,1
2023-03-13,2 wk ahead inc hosp,2023-03-25,CY,point,NA,4,2
2023-03-13,2 wk ahead inc hosp,2023-03-25,CZ,point,NA,1285,1
2023-03-13,2 wk ahead inc hosp,2023-03-25,DE,point,NA,8577,1
2023-03-13,2 wk ahead inc hosp,2023-03-25,DK,point,NA,207,1
2023-03-13,2 wk ahead inc hosp,2023-03-25,EE,point,NA,116,2
2023-03-13,2 wk ahead inc hosp,2023-03-25,ES,point,NA,1527,1
2023-03-13,2 wk ahead inc hosp,2023-03-25,FR,point,NA,2428,1
2023-03-13,2 wk ahead inc hosp,2023-03-25,GR,point,NA,1090,2
2023-03-13,2 wk ahead inc hosp,2023-03-25,HU,point,NA,102,1
2023-03-13,2 wk ahead inc hosp,2023-03-25,IE,point,NA,136,2
2023-03-13,2 wk ahead inc hosp,2023-03-25,IS,point,NA,8,1
2023-03-13,2 wk ahead inc hosp,2023-03-25,IT,point,NA,1162,2
2023-03-13,2 wk ahead inc hosp,2023-03-25,LI,point,NA,0,2
2023-03-13,2 wk ahead inc hosp,2023-03-25,LU,point,NA,22,2
2023-03-13,2 wk ahead inc hosp,2023-03-25,LV,point,NA,130,2
2023-03-13,2 wk ahead inc hosp,2023-03-25,MT,point,NA,18,2
2023-03-13,2 wk ahead inc hosp,2023-03-25,NL,point,NA,1017,1
2023-03-13,2 wk ahead inc hosp,2023-03-25,SI,point,NA,44,2
2023-03-13,2 wk ahead inc hosp,2023-03-25,SK,point,NA,314,2
2023-03-13,3 wk ahead inc hosp,2023-04-01,BE,point,NA,900,1
2023-03-13,3 wk ahead inc hosp,2023-04-01,CY,point,NA,5,2
2023-03-13,3 wk ahead inc hosp,2023-04-01,CZ,point,NA,1344,1
2023-03-13,3 wk ahead inc hosp,2023-04-01,DE,point,NA,8617,1
2023-03-13,3 wk ahead inc hosp,2023-04-01,DK,point,NA,220,1
2023-03-13,3 wk ahead inc hosp,2023-04-01,EE,point,NA,120,2
2023-03-13,3 wk ahead inc hosp,2023-04-01,ES,point,NA,1511,1
2023-03-13,3 wk ahead inc hosp,2023-04-01,FR,point,NA,2263,1
2023-03-13,3 wk ahead inc hosp,2023-04-01,GR,point,NA,1142,2
2023-03-13,3 wk ahead inc hosp,2023-04-01,HU,point,NA,102,1
2023-03-13,3 wk ahead inc hosp,2023-04-01,IE,point,NA,150,2
2023-03-13,3 wk ahead inc hosp,2023-04-01,IS,point,NA,9,1
2023-03-13,3 wk ahead inc hosp,2023-04-01,IT,point,NA,1179,2
2023-03-13,3 wk ahead inc hosp,2023-04-01,LI,point,NA,0,2
2023-03-13,3 wk ahead inc hosp,2023-04-01,LU,point,NA,24,2
2023-03-13,3 wk ahead inc hosp,2023-04-01,LV,point,NA,138,2
2023-03-13,3 wk ahead inc hosp,2023-04-01,MT,point,NA,18,2
2023-03-13,3 wk ahead inc hosp,2023-04-01,NL,point,NA,1010,1
2023-03-13,3 wk ahead inc hosp,2023-04-01,SI,point,NA,44,2
2023-03-13,3 wk ahead inc hosp,2023-04-01,SK,point,NA,322,2
2023-03-13,4 wk ahead inc hosp,2023-04-08,BE,point,NA,913,1
2023-03-13,4 wk ahead inc hosp,2023-04-08,CY,point,NA,6,2
2023-03-13,4 wk ahead inc hosp,2023-04-08,CZ,point,NA,1381,1
2023-03-13,4 wk ahead inc hosp,2023-04-08,DE,point,NA,8666,1
2023-03-13,4 wk ahead inc hosp,2023-04-08,DK,point,NA,205,1
2023-03-13,4 wk ahead inc hosp,2023-04-08,EE,point,NA,123,2
2023-03-13,4 wk ahead inc hosp,2023-04-08,ES,point,NA,1477,1
2023-03-13,4 wk ahead inc hosp,2023-04-08,FR,point,NA,2394,1
2023-03-13,4 wk ahead inc hosp,2023-04-08,GR,point,NA,1188,2
2023-03-13,4 wk ahead inc hosp,2023-04-08,HU,point,NA,102,1
2023-03-13,4 wk ahead inc hosp,2023-04-08,IE,point,NA,158,2
2023-03-13,4 wk ahead inc hosp,2023-04-08,IS,point,NA,8,1
2023-03-13,4 wk ahead inc hosp,2023-04-08,IT,point,NA,1084,2
2023-03-13,4 wk ahead inc hosp,2023-04-08,LI,point,NA,0,2
2023-03-13,4 wk ahead inc hosp,2023-04-08,LU,point,NA,24,2
2023-03-13,4 wk ahead inc hosp,2023-04-08,LV,point,NA,148,2
2023-03-13,4 wk ahead inc hosp,2023-04-08,MT,point,NA,18,2
2023-03-13,4 wk ahead inc hosp,2023-04-08,NL,point,NA,1029,1
2023-03-13,4 wk ahead inc hosp,2023-04-08,SI,point,NA,46,2
2023-03-13,4 wk ahead inc hosp,2023-04-08,SK,point,NA,320,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.01,11232,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.025,11558,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.05,11813,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.1,12150,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.15,12382,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.2,12551,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.25,12722,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.3,12863,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.35,12984,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.4,13076,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.45,16295,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.5,20872,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.55,25424,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.6,30048,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.65,34830,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.7,39890,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.75,45411,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.8,51520,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.85,58604,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.9,67537,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.95,80690,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.975,92300,2
2023-03-13,1 wk ahead inc case,2023-03-18,DE,quantile,0.99,105614,2
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.01,34,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.025,67,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.05,103,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.1,131,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.15,172,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.2,210,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.25,239,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.3,270,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.35,295,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.4,333,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.45,359,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.5,391,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.55,415,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.6,449,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.65,481,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.7,513,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.75,550,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.8,597,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.85,654,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.9,717,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.95,836,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.975,983,1
2023-03-13,1 wk ahead inc case,2023-03-18,NO,quantile,0.99,1023,1
2023-03-13,1 wk ahead inc case,2023-03-18,PL,quantile,0.01,11438,3
2023-03-13,1 wk ahead inc case,2023-03-18,PL,quantile,0.025,12434,3
2023-03-13,1 wk ahead inc case,2023-03-18,PL,quantile,0.05,13362,3
2023-03-13,1 wk ahead inc case,2023-03-18,PL,quantile,0.1,14233,3
2023-03-13,1 wk ahead inc case,2023-03-18,PL,quantile,0.15,15748,3
2023-03-13,1 wk ahead inc case,2023-03-18,PL,quantile,0.2,17062,3
2023-03-13,1 wk ahead inc case,2023-03-18,PL,quantile,0.25,18105,3
2023-03-13,1 wk ahead inc case,2023-03-18,PL,quantile,0.3,19029,3
2023-03-13,1 wk ahead inc case,2023-03-18,PL,quantile,0.35,19477,3
2023-03-13,1 wk ahead inc case,2023-03-18,PL,quantile,0.4,19931,3
