forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-01-30,1 wk ahead inc case,2023-02-04,AT,point,NA,21446,6
2023-01-30,1 wk ahead inc case,2023-02-04,BE,point,NA,2306,6
2023-01-30,1 wk ahead inc case,2023-02-04,BG,point,NA,332,6
2023-01-30,1 wk ahead inc case,2023-02-04,CH,point,NA,188,6
2023-01-30,1 wk ahead inc case,2023-02-04,CY,point,NA,1950,6
2023-01-30,1 wk ahead inc case,2023-02-04,CZ,point,NA,1896,6
2023-01-30,1 wk ahead inc case,2023-02-04,DE,point,NA,77601,10
2023-01-30,1 wk ahead inc case,2023-02-04,DK,point,NA,728,6
2023-01-30,1 wk ahead inc case,2023-02-04,EE,point,NA,342,6
2023-01-30,1 wk ahead inc case,2023-02-04,ES,point,NA,8754,6
2023-01-30,1 wk ahead inc case,2023-02-04,FI,point,NA,6701,5
2023-01-30,1 wk ahead inc case,2023-02-04,FR,point,NA,25852,7
2023-01-30,1 wk ahead inc case,2023-02-04,GB,point,NA,11923,5
2023-01-30,1 wk ahead inc case,2023-02-04,GR,point,NA,0,5
2023-01-30,1 wk ahead inc case,2023-02-04,HR,point,NA,340,6
2023-01-30,1 wk ahead inc case,2023-02-04,HU,point,NA,453,5
2023-01-30,1 wk ahead inc case,2023-02-04,IE,point,NA,798,6
2023-01-30,1 wk ahead inc case,2023-02-04,IS,point,NA,98,4
2023-01-30,1 wk ahead inc case,2023-02-04,IT,point,NA,28623,6
2023-01-30,1 wk ahead inc case,2023-02-04,LI,point,NA,10,5
2023-01-30,1 wk ahead inc case,2023-02-04,LT,point,NA,1664,6
2023-01-30,1 wk ahead inc case,2023-02-04,LU,point,NA,408,6
2023-01-30,1 wk ahead inc case,2023-02-04,LV,point,NA,106,6
2023-01-30,1 wk ahead inc case,2023-02-04,MT,point,NA,54,6
2023-01-30,1 wk ahead inc case,2023-02-04,NL,point,NA,1228,6
2023-01-30,1 wk ahead inc case,2023-02-04,NO,point,NA,302,6
2023-01-30,1 wk ahead inc case,2023-02-04,PL,point,NA,3401,9
2023-01-30,1 wk ahead inc case,2023-02-04,PT,point,NA,2558,4
2023-01-30,1 wk ahead inc case,2023-02-04,RO,point,NA,2590,6
2023-01-30,1 wk ahead inc case,2023-02-04,SE,point,NA,2314,6
2023-01-30,1 wk ahead inc case,2023-02-04,SI,point,NA,1240,7
2023-01-30,1 wk ahead inc case,2023-02-04,SK,point,NA,556,6
2023-01-30,2 wk ahead inc case,2023-02-11,AT,point,NA,26106,6
2023-01-30,2 wk ahead inc case,2023-02-11,BE,point,NA,2198,6
2023-01-30,2 wk ahead inc case,2023-02-11,BG,point,NA,263,6
2023-01-30,2 wk ahead inc case,2023-02-11,CH,point,NA,134,6
2023-01-30,2 wk ahead inc case,2023-02-11,CY,point,NA,1754,6
2023-01-30,2 wk ahead inc case,2023-02-11,CZ,point,NA,1986,6
2023-01-30,2 wk ahead inc case,2023-02-11,DE,point,NA,86098,10
2023-01-30,2 wk ahead inc case,2023-02-11,DK,point,NA,497,6
2023-01-30,2 wk ahead inc case,2023-02-11,EE,point,NA,365,6
2023-01-30,2 wk ahead inc case,2023-02-11,ES,point,NA,8060,6
2023-01-30,2 wk ahead inc case,2023-02-11,FI,point,NA,7077,5
2023-01-30,2 wk ahead inc case,2023-02-11,FR,point,NA,23495,7
2023-01-30,2 wk ahead inc case,2023-02-11,GB,point,NA,11750,5
2023-01-30,2 wk ahead inc case,2023-02-11,GR,point,NA,0,5
2023-01-30,2 wk ahead inc case,2023-02-11,HR,point,NA,276,6
2023-01-30,2 wk ahead inc case,2023-02-11,HU,point,NA,354,5
2023-01-30,2 wk ahead inc case,2023-02-11,IE,point,NA,720,6
2023-01-30,2 wk ahead inc case,2023-02-11,IS,point,NA,92,4
2023-01-30,2 wk ahead inc case,2023-02-11,IT,point,NA,22461,6
2023-01-30,2 wk ahead inc case,2023-02-11,LI,point,NA,9,5
2023-01-30,2 wk ahead inc case,2023-02-11,LT,point,NA,1670,6
2023-01-30,2 wk ahead inc case,2023-02-11,LU,point,NA,474,6
2023-01-30,2 wk ahead inc case,2023-02-11,LV,point,NA,90,6
2023-01-30,2 wk ahead inc case,2023-02-11,MT,point,NA,43,6
2023-01-30,2 wk ahead inc case,2023-02-11,NL,point,NA,988,6
2023-01-30,2 wk ahead inc case,2023-02-11,NO,point,NA,262,6
2023-01-30,2 wk ahead inc case,2023-02-11,PL,point,NA,4098,9
2023-01-30,2 wk ahead inc case,2023-02-11,PT,point,NA,2350,4
2023-01-30,2 wk ahead inc case,2023-02-11,RO,point,NA,2477,6
2023-01-30,2 wk ahead inc case,2023-02-11,SE,point,NA,1911,6
2023-01-30,2 wk ahead inc case,2023-02-11,SI,point,NA,1070,7
2023-01-30,2 wk ahead inc case,2023-02-11,SK,point,NA,460,6
2023-01-30,3 wk ahead inc case,2023-02-18,AT,point,NA,28925,6
2023-01-30,3 wk ahead inc case,2023-02-18,BE,point,NA,2150,6
2023-01-30,3 wk ahead inc case,2023-02-18,BG,point,NA,206,6
2023-01-30,3 wk ahead inc case,2023-02-18,CH,point,NA,107,6
2023-01-30,3 wk ahead inc case,2023-02-18,CY,point,NA,1688,6
2023-01-30,3 wk ahead inc case,2023-02-18,CZ,point,NA,2027,6
2023-01-30,3 wk ahead inc case,2023-02-18,DE,point,NA,95736,10
2023-01-30,3 wk ahead inc case,2023-02-18,DK,point,NA,458,6
2023-01-30,3 wk ahead inc case,2023-02-18,EE,point,NA,376,6
2023-01-30,3 wk ahead inc case,2023-02-18,ES,point,NA,7292,6
2023-01-30,3 wk ahead inc case,2023-02-18,FI,point,NA,7574,5
2023-01-30,3 wk ahead inc case,2023-02-18,FR,point,NA,20351,7
2023-01-30,3 wk ahead inc case,2023-02-18,GB,point,NA,10249,5
2023-01-30,3 wk ahead inc case,2023-02-18,GR,point,NA,0,5
2023-01-30,3 wk ahead inc case,2023-02-18,HR,point,NA,238,6
2023-01-30,3 wk ahead inc case,2023-02-18,HU,point,NA,233,5
2023-01-30,3 wk ahead inc case,2023-02-18,IE,point,NA,597,6
2023-01-30,3 wk ahead inc case,2023-02-18,IS,point,NA,88,4
2023-01-30,3 wk ahead inc case,2023-02-18,IT,point,NA,19616,6
2023-01-30,3 wk ahead inc case,2023-02-18,LI,point,NA,7,5
2023-01-30,3 wk ahead inc case,2023-02-18,LT,point,NA,1697,6
2023-01-30,3 wk ahead inc case,2023-02-18,LU,point,NA,530,6
2023-01-30,3 wk ahead inc case,2023-02-18,LV,point,NA,78,6
2023-01-30,3 wk ahead inc case,2023-02-18,MT,point,NA,42,6
2023-01-30,3 wk ahead inc case,2023-02-18,NL,point,NA,876,6
2023-01-30,3 wk ahead inc case,2023-02-18,NO,point,NA,240,6
2023-01-30,3 wk ahead inc case,2023-02-18,PL,point,NA,4699,9
2023-01-30,3 wk ahead inc case,2023-02-18,PT,point,NA,3858,4
2023-01-30,3 wk ahead inc case,2023-02-18,RO,point,NA,2488,6
2023-01-30,3 wk ahead inc case,2023-02-18,SE,point,NA,1710,6
2023-01-30,3 wk ahead inc case,2023-02-18,SI,point,NA,959,7
2023-01-30,3 wk ahead inc case,2023-02-18,SK,point,NA,422,6
2023-01-30,4 wk ahead inc case,2023-02-25,AT,point,NA,30991,6
2023-01-30,4 wk ahead inc case,2023-02-25,BE,point,NA,2151,6
2023-01-30,4 wk ahead inc case,2023-02-25,BG,point,NA,170,6
2023-01-30,4 wk ahead inc case,2023-02-25,CH,point,NA,92,6
2023-01-30,4 wk ahead inc case,2023-02-25,CY,point,NA,1596,6
2023-01-30,4 wk ahead inc case,2023-02-25,CZ,point,NA,2146,6
2023-01-30,4 wk ahead inc case,2023-02-25,DE,point,NA,102700,10
2023-01-30,4 wk ahead inc case,2023-02-25,DK,point,NA,419,6
2023-01-30,4 wk ahead inc case,2023-02-25,EE,point,NA,386,6
2023-01-30,4 wk ahead inc case,2023-02-25,ES,point,NA,6633,6
2023-01-30,4 wk ahead inc case,2023-02-25,FI,point,NA,8232,5
2023-01-30,4 wk ahead inc case,2023-02-25,FR,point,NA,18500,7
2023-01-30,4 wk ahead inc case,2023-02-25,GB,point,NA,8946,5
2023-01-30,4 wk ahead inc case,2023-02-25,GR,point,NA,0,5
2023-01-30,4 wk ahead inc case,2023-02-25,HR,point,NA,213,6
2023-01-30,4 wk ahead inc case,2023-02-25,HU,point,NA,213,5
2023-01-30,4 wk ahead inc case,2023-02-25,IE,point,NA,486,6
2023-01-30,4 wk ahead inc case,2023-02-25,IS,point,NA,82,4
2023-01-30,4 wk ahead inc case,2023-02-25,IT,point,NA,17288,6
2023-01-30,4 wk ahead inc case,2023-02-25,LI,point,NA,6,5
2023-01-30,4 wk ahead inc case,2023-02-25,LT,point,NA,1748,6
2023-01-30,4 wk ahead inc case,2023-02-25,LU,point,NA,546,6
2023-01-30,4 wk ahead inc case,2023-02-25,LV,point,NA,64,6
2023-01-30,4 wk ahead inc case,2023-02-25,MT,point,NA,40,6
2023-01-30,4 wk ahead inc case,2023-02-25,NL,point,NA,730,6
2023-01-30,4 wk ahead inc case,2023-02-25,NO,point,NA,218,6
2023-01-30,4 wk ahead inc case,2023-02-25,PL,point,NA,5716,9
2023-01-30,4 wk ahead inc case,2023-02-25,PT,point,NA,2378,4
2023-01-30,4 wk ahead inc case,2023-02-25,RO,point,NA,2300,6
2023-01-30,4 wk ahead inc case,2023-02-25,SE,point,NA,1521,6
2023-01-30,4 wk ahead inc case,2023-02-25,SI,point,NA,893,7
2023-01-30,4 wk ahead inc case,2023-02-25,SK,point,NA,369,6
2023-01-30,1 wk ahead inc death,2023-02-04,AT,point,NA,41,4
2023-01-30,1 wk ahead inc death,2023-02-04,BE,point,NA,35,5
2023-01-30,1 wk ahead inc death,2023-02-04,BG,point,NA,13,4
2023-01-30,1 wk ahead inc death,2023-02-04,CH,point,NA,4,4
2023-01-30,1 wk ahead inc death,2023-02-04,CY,point,NA,6,4
2023-01-30,1 wk ahead inc death,2023-02-04,CZ,point,NA,25,4
2023-01-30,1 wk ahead inc death,2023-02-04,DE,point,NA,600,6
2023-01-30,1 wk ahead inc death,2023-02-04,DK,point,NA,34,4
2023-01-30,1 wk ahead inc death,2023-02-04,EE,point,NA,9,4
2023-01-30,1 wk ahead inc death,2023-02-04,ES,point,NA,269,4
2023-01-30,1 wk ahead inc death,2023-02-04,FI,point,NA,93,4
2023-01-30,1 wk ahead inc death,2023-02-04,FR,point,NA,202,5
2023-01-30,1 wk ahead inc death,2023-02-04,GB,point,NA,466,4
2023-01-30,1 wk ahead inc death,2023-02-04,GR,point,NA,0,4
2023-01-30,1 wk ahead inc death,2023-02-04,HR,point,NA,34,4
2023-01-30,1 wk ahead inc death,2023-02-04,HU,point,NA,22,4
2023-01-30,1 wk ahead inc death,2023-02-04,IE,point,NA,30,5
2023-01-30,1 wk ahead inc death,2023-02-04,IS,point,NA,0,3
2023-01-30,1 wk ahead inc death,2023-02-04,IT,point,NA,268,4
2023-01-30,1 wk ahead inc death,2023-02-04,LI,point,NA,0,4
2023-01-30,1 wk ahead inc death,2023-02-04,LT,point,NA,12,4
2023-01-30,1 wk ahead inc death,2023-02-04,LU,point,NA,3,3
2023-01-30,1 wk ahead inc death,2023-02-04,LV,point,NA,4,4
2023-01-30,1 wk ahead inc death,2023-02-04,MT,point,NA,1,4
2023-01-30,1 wk ahead inc death,2023-02-04,NL,point,NA,0,3
2023-01-30,1 wk ahead inc death,2023-02-04,NO,point,NA,64,4
2023-01-30,1 wk ahead inc death,2023-02-04,PL,point,NA,34,6
2023-01-30,1 wk ahead inc death,2023-02-04,PT,point,NA,102,4
2023-01-30,1 wk ahead inc death,2023-02-04,RO,point,NA,40,4
2023-01-30,1 wk ahead inc death,2023-02-04,SE,point,NA,205,4
2023-01-30,1 wk ahead inc death,2023-02-04,SI,point,NA,6,5
2023-01-30,1 wk ahead inc death,2023-02-04,SK,point,NA,26,4
2023-01-30,2 wk ahead inc death,2023-02-11,AT,point,NA,38,4
2023-01-30,2 wk ahead inc death,2023-02-11,BE,point,NA,25,5
2023-01-30,2 wk ahead inc death,2023-02-11,BG,point,NA,10,4
2023-01-30,2 wk ahead inc death,2023-02-11,CH,point,NA,2,4
2023-01-30,2 wk ahead inc death,2023-02-11,CY,point,NA,6,4
2023-01-30,2 wk ahead inc death,2023-02-11,CZ,point,NA,20,4
