forecast_date,target,target_end_date,location,type,quantile,value,n_models
2024-02-12,1 wk ahead inc case,2024-02-17,AT,point,NA,825,1
2024-02-12,1 wk ahead inc case,2024-02-17,BE,point,NA,1567,5
2024-02-12,1 wk ahead inc case,2024-02-17,BG,point,NA,464,6
2024-02-12,1 wk ahead inc case,2024-02-17,CY,point,NA,3037,2
2024-02-12,1 wk ahead inc case,2024-02-17,CZ,point,NA,978,6
2024-02-12,1 wk ahead inc case,2024-02-17,DE,point,NA,1099,1
2024-02-12,1 wk ahead inc case,2024-02-17,DK,point,NA,503,4
2024-02-12,1 wk ahead inc case,2024-02-17,EE,point,NA,126,5
2024-02-12,1 wk ahead inc case,2024-02-17,ES,point,NA,1764,1
2024-02-12,1 wk ahead inc case,2024-02-17,FI,point,NA,512,1
2024-02-12,1 wk ahead inc case,2024-02-17,FR,point,NA,8794,1
2024-02-12,1 wk ahead inc case,2024-02-17,GR,point,NA,3584,6
2024-02-12,1 wk ahead inc case,2024-02-17,HR,point,NA,2157,2
2024-02-12,1 wk ahead inc case,2024-02-17,HU,point,NA,266,5
2024-02-12,1 wk ahead inc case,2024-02-17,IE,point,NA,710,6
2024-02-12,1 wk ahead inc case,2024-02-17,IS,point,NA,6,5
2024-02-12,1 wk ahead inc case,2024-02-17,IT,point,NA,3265,5
2024-02-12,1 wk ahead inc case,2024-02-17,LI,point,NA,1,5
2024-02-12,1 wk ahead inc case,2024-02-17,LT,point,NA,1030,5
2024-02-12,1 wk ahead inc case,2024-02-17,LU,point,NA,137,5
2024-02-12,1 wk ahead inc case,2024-02-17,LV,point,NA,270,1
2024-02-12,1 wk ahead inc case,2024-02-17,MT,point,NA,39,6
2024-02-12,1 wk ahead inc case,2024-02-17,NL,point,NA,486,4
2024-02-12,1 wk ahead inc case,2024-02-17,NO,point,NA,220,6
2024-02-12,1 wk ahead inc case,2024-02-17,PL,point,NA,2296,8
2024-02-12,1 wk ahead inc case,2024-02-17,PT,point,NA,322,5
2024-02-12,1 wk ahead inc case,2024-02-17,RO,point,NA,1756,6
2024-02-12,1 wk ahead inc case,2024-02-17,SE,point,NA,328,6
2024-02-12,1 wk ahead inc case,2024-02-17,SI,point,NA,95,5
2024-02-12,1 wk ahead inc case,2024-02-17,SK,point,NA,172,6
2024-02-12,2 wk ahead inc case,2024-02-24,AT,point,NA,825,1
2024-02-12,2 wk ahead inc case,2024-02-24,BE,point,NA,1621,5
2024-02-12,2 wk ahead inc case,2024-02-24,BG,point,NA,454,6
2024-02-12,2 wk ahead inc case,2024-02-24,CY,point,NA,3014,2
2024-02-12,2 wk ahead inc case,2024-02-24,CZ,point,NA,867,6
2024-02-12,2 wk ahead inc case,2024-02-24,DE,point,NA,1099,1
2024-02-12,2 wk ahead inc case,2024-02-24,DK,point,NA,503,4
2024-02-12,2 wk ahead inc case,2024-02-24,EE,point,NA,126,5
2024-02-12,2 wk ahead inc case,2024-02-24,ES,point,NA,1764,1
2024-02-12,2 wk ahead inc case,2024-02-24,FI,point,NA,512,1
2024-02-12,2 wk ahead inc case,2024-02-24,FR,point,NA,8794,1
2024-02-12,2 wk ahead inc case,2024-02-24,GR,point,NA,3438,6
2024-02-12,2 wk ahead inc case,2024-02-24,HR,point,NA,2019,2
2024-02-12,2 wk ahead inc case,2024-02-24,HU,point,NA,266,5
2024-02-12,2 wk ahead inc case,2024-02-24,IE,point,NA,702,6
2024-02-12,2 wk ahead inc case,2024-02-24,IS,point,NA,6,5
2024-02-12,2 wk ahead inc case,2024-02-24,IT,point,NA,3418,5
2024-02-12,2 wk ahead inc case,2024-02-24,LI,point,NA,1,5
2024-02-12,2 wk ahead inc case,2024-02-24,LT,point,NA,1030,5
2024-02-12,2 wk ahead inc case,2024-02-24,LU,point,NA,140,5
2024-02-12,2 wk ahead inc case,2024-02-24,LV,point,NA,270,1
2024-02-12,2 wk ahead inc case,2024-02-24,MT,point,NA,37,6
2024-02-12,2 wk ahead inc case,2024-02-24,NL,point,NA,481,4
2024-02-12,2 wk ahead inc case,2024-02-24,NO,point,NA,186,6
2024-02-12,2 wk ahead inc case,2024-02-24,PL,point,NA,2229,8
2024-02-12,2 wk ahead inc case,2024-02-24,PT,point,NA,322,5
2024-02-12,2 wk ahead inc case,2024-02-24,RO,point,NA,1748,6
2024-02-12,2 wk ahead inc case,2024-02-24,SE,point,NA,324,6
2024-02-12,2 wk ahead inc case,2024-02-24,SI,point,NA,65,5
2024-02-12,2 wk ahead inc case,2024-02-24,SK,point,NA,172,6
2024-02-12,3 wk ahead inc case,2024-03-02,AT,point,NA,825,1
2024-02-12,3 wk ahead inc case,2024-03-02,BE,point,NA,1552,5
2024-02-12,3 wk ahead inc case,2024-03-02,BG,point,NA,462,6
2024-02-12,3 wk ahead inc case,2024-03-02,CY,point,NA,3006,2
2024-02-12,3 wk ahead inc case,2024-03-02,CZ,point,NA,894,6
2024-02-12,3 wk ahead inc case,2024-03-02,DE,point,NA,1099,1
2024-02-12,3 wk ahead inc case,2024-03-02,DK,point,NA,518,4
2024-02-12,3 wk ahead inc case,2024-03-02,EE,point,NA,126,5
2024-02-12,3 wk ahead inc case,2024-03-02,ES,point,NA,1764,1
2024-02-12,3 wk ahead inc case,2024-03-02,FI,point,NA,512,1
2024-02-12,3 wk ahead inc case,2024-03-02,FR,point,NA,8794,1
2024-02-12,3 wk ahead inc case,2024-03-02,GR,point,NA,3416,6
2024-02-12,3 wk ahead inc case,2024-03-02,HR,point,NA,1879,2
2024-02-12,3 wk ahead inc case,2024-03-02,HU,point,NA,266,5
2024-02-12,3 wk ahead inc case,2024-03-02,IE,point,NA,704,6
2024-02-12,3 wk ahead inc case,2024-03-02,IS,point,NA,6,5
2024-02-12,3 wk ahead inc case,2024-03-02,IT,point,NA,4026,5
2024-02-12,3 wk ahead inc case,2024-03-02,LI,point,NA,1,5
2024-02-12,3 wk ahead inc case,2024-03-02,LT,point,NA,1030,5
2024-02-12,3 wk ahead inc case,2024-03-02,LU,point,NA,123,5
2024-02-12,3 wk ahead inc case,2024-03-02,LV,point,NA,270,1
2024-02-12,3 wk ahead inc case,2024-03-02,MT,point,NA,36,6
2024-02-12,3 wk ahead inc case,2024-03-02,NL,point,NA,500,4
2024-02-12,3 wk ahead inc case,2024-03-02,NO,point,NA,170,6
2024-02-12,3 wk ahead inc case,2024-03-02,PL,point,NA,2228,8
2024-02-12,3 wk ahead inc case,2024-03-02,PT,point,NA,322,5
2024-02-12,3 wk ahead inc case,2024-03-02,RO,point,NA,1760,6
2024-02-12,3 wk ahead inc case,2024-03-02,SE,point,NA,302,6
2024-02-12,3 wk ahead inc case,2024-03-02,SI,point,NA,53,5
2024-02-12,3 wk ahead inc case,2024-03-02,SK,point,NA,196,6
2024-02-12,4 wk ahead inc case,2024-03-09,AT,point,NA,825,1
2024-02-12,4 wk ahead inc case,2024-03-09,BE,point,NA,1578,5
2024-02-12,4 wk ahead inc case,2024-03-09,BG,point,NA,456,6
