forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-07-03,1 wk ahead inc case,2023-07-08,AT,point,NA,790,6
2023-07-03,1 wk ahead inc case,2023-07-08,BE,point,NA,164,5
2023-07-03,1 wk ahead inc case,2023-07-08,BG,point,NA,276,5
2023-07-03,1 wk ahead inc case,2023-07-08,CH,point,NA,0,1
2023-07-03,1 wk ahead inc case,2023-07-08,CY,point,NA,382,4
2023-07-03,1 wk ahead inc case,2023-07-08,CZ,point,NA,134,6
2023-07-03,1 wk ahead inc case,2023-07-08,DE,point,NA,1550,5
2023-07-03,1 wk ahead inc case,2023-07-08,DK,point,NA,63,5
2023-07-03,1 wk ahead inc case,2023-07-08,EE,point,NA,40,6
2023-07-03,1 wk ahead inc case,2023-07-08,ES,point,NA,6597,5
2023-07-03,1 wk ahead inc case,2023-07-08,FI,point,NA,227,5
2023-07-03,1 wk ahead inc case,2023-07-08,FR,point,NA,8932,6
2023-07-03,1 wk ahead inc case,2023-07-08,GB,point,NA,0,1
2023-07-03,1 wk ahead inc case,2023-07-08,GR,point,NA,2206,6
2023-07-03,1 wk ahead inc case,2023-07-08,HR,point,NA,224,4
2023-07-03,1 wk ahead inc case,2023-07-08,HU,point,NA,25,5
2023-07-03,1 wk ahead inc case,2023-07-08,IE,point,NA,257,6
2023-07-03,1 wk ahead inc case,2023-07-08,IS,point,NA,14,5
2023-07-03,1 wk ahead inc case,2023-07-08,IT,point,NA,4134,4
2023-07-03,1 wk ahead inc case,2023-07-08,LI,point,NA,0,4
2023-07-03,1 wk ahead inc case,2023-07-08,LT,point,NA,81,5
2023-07-03,1 wk ahead inc case,2023-07-08,LU,point,NA,30,5
2023-07-03,1 wk ahead inc case,2023-07-08,LV,point,NA,52,6
2023-07-03,1 wk ahead inc case,2023-07-08,MT,point,NA,59,6
2023-07-03,1 wk ahead inc case,2023-07-08,NL,point,NA,78,5
2023-07-03,1 wk ahead inc case,2023-07-08,NO,point,NA,165,6
2023-07-03,1 wk ahead inc case,2023-07-08,PL,point,NA,132,8
2023-07-03,1 wk ahead inc case,2023-07-08,PT,point,NA,1084,6
2023-07-03,1 wk ahead inc case,2023-07-08,RO,point,NA,486,6
2023-07-03,1 wk ahead inc case,2023-07-08,SE,point,NA,361,6
2023-07-03,1 wk ahead inc case,2023-07-08,SI,point,NA,36,6
2023-07-03,1 wk ahead inc case,2023-07-08,SK,point,NA,38,6
2023-07-03,2 wk ahead inc case,2023-07-15,AT,point,NA,742,6
2023-07-03,2 wk ahead inc case,2023-07-15,BE,point,NA,140,5
2023-07-03,2 wk ahead inc case,2023-07-15,BG,point,NA,276,5
2023-07-03,2 wk ahead inc case,2023-07-15,CH,point,NA,0,1
2023-07-03,2 wk ahead inc case,2023-07-15,CY,point,NA,362,4
2023-07-03,2 wk ahead inc case,2023-07-15,CZ,point,NA,128,6
2023-07-03,2 wk ahead inc case,2023-07-15,DE,point,NA,1420,5
2023-07-03,2 wk ahead inc case,2023-07-15,DK,point,NA,52,5
2023-07-03,2 wk ahead inc case,2023-07-15,EE,point,NA,34,6
2023-07-03,2 wk ahead inc case,2023-07-15,ES,point,NA,6597,5
2023-07-03,2 wk ahead inc case,2023-07-15,FI,point,NA,195,5
2023-07-03,2 wk ahead inc case,2023-07-15,FR,point,NA,7817,6
2023-07-03,2 wk ahead inc case,2023-07-15,GB,point,NA,0,1
2023-07-03,2 wk ahead inc case,2023-07-15,GR,point,NA,2172,6
2023-07-03,2 wk ahead inc case,2023-07-15,HR,point,NA,147,4
2023-07-03,2 wk ahead inc case,2023-07-15,HU,point,NA,22,5
2023-07-03,2 wk ahead inc case,2023-07-15,IE,point,NA,250,6
2023-07-03,2 wk ahead inc case,2023-07-15,IS,point,NA,13,5
2023-07-03,2 wk ahead inc case,2023-07-15,IT,point,NA,4344,4
2023-07-03,2 wk ahead inc case,2023-07-15,LI,point,NA,0,4
2023-07-03,2 wk ahead inc case,2023-07-15,LT,point,NA,69,5
2023-07-03,2 wk ahead inc case,2023-07-15,LU,point,NA,27,5
2023-07-03,2 wk ahead inc case,2023-07-15,LV,point,NA,51,6
2023-07-03,2 wk ahead inc case,2023-07-15,MT,point,NA,58,6
2023-07-03,2 wk ahead inc case,2023-07-15,NL,point,NA,67,5
2023-07-03,2 wk ahead inc case,2023-07-15,NO,point,NA,162,6
2023-07-03,2 wk ahead inc case,2023-07-15,PL,point,NA,104,8
2023-07-03,2 wk ahead inc case,2023-07-15,PT,point,NA,1115,6
2023-07-03,2 wk ahead inc case,2023-07-15,RO,point,NA,482,6
2023-07-03,2 wk ahead inc case,2023-07-15,SE,point,NA,353,6
2023-07-03,2 wk ahead inc case,2023-07-15,SI,point,NA,36,6
2023-07-03,2 wk ahead inc case,2023-07-15,SK,point,NA,36,6
2023-07-03,3 wk ahead inc case,2023-07-22,AT,point,NA,716,6
2023-07-03,3 wk ahead inc case,2023-07-22,BE,point,NA,124,5
2023-07-03,3 wk ahead inc case,2023-07-22,BG,point,NA,276,5
2023-07-03,3 wk ahead inc case,2023-07-22,CH,point,NA,1,1
2023-07-03,3 wk ahead inc case,2023-07-22,CY,point,NA,348,4
2023-07-03,3 wk ahead inc case,2023-07-22,CZ,point,NA,124,6
2023-07-03,3 wk ahead inc case,2023-07-22,DE,point,NA,1360,5
2023-07-03,3 wk ahead inc case,2023-07-22,DK,point,NA,39,5
2023-07-03,3 wk ahead inc case,2023-07-22,EE,point,NA,28,6
2023-07-03,3 wk ahead inc case,2023-07-22,ES,point,NA,6597,5
2023-07-03,3 wk ahead inc case,2023-07-22,FI,point,NA,170,5
2023-07-03,3 wk ahead inc case,2023-07-22,FR,point,NA,7062,6
2023-07-03,3 wk ahead inc case,2023-07-22,GB,point,NA,2870,1
2023-07-03,3 wk ahead inc case,2023-07-22,GR,point,NA,2096,6
2023-07-03,3 wk ahead inc case,2023-07-22,HR,point,NA,173,4
2023-07-03,3 wk ahead inc case,2023-07-22,HU,point,NA,20,5
2023-07-03,3 wk ahead inc case,2023-07-22,IE,point,NA,248,6
2023-07-03,3 wk ahead inc case,2023-07-22,IS,point,NA,12,5
2023-07-03,3 wk ahead inc case,2023-07-22,IT,point,NA,4978,4
2023-07-03,3 wk ahead inc case,2023-07-22,LI,point,NA,0,4
2023-07-03,3 wk ahead inc case,2023-07-22,LT,point,NA,59,5
2023-07-03,3 wk ahead inc case,2023-07-22,LU,point,NA,25,5
2023-07-03,3 wk ahead inc case,2023-07-22,LV,point,NA,50,6
2023-07-03,3 wk ahead inc case,2023-07-22,MT,point,NA,56,6
2023-07-03,3 wk ahead inc case,2023-07-22,NL,point,NA,60,5
2023-07-03,3 wk ahead inc case,2023-07-22,NO,point,NA,158,6
2023-07-03,3 wk ahead inc case,2023-07-22,PL,point,NA,102,8
2023-07-03,3 wk ahead inc case,2023-07-22,PT,point,NA,1192,6
2023-07-03,3 wk ahead inc case,2023-07-22,RO,point,NA,468,6
2023-07-03,3 wk ahead inc case,2023-07-22,SE,point,NA,376,6
2023-07-03,3 wk ahead inc case,2023-07-22,SI,point,NA,36,6
2023-07-03,3 wk ahead inc case,2023-07-22,SK,point,NA,34,6
2023-07-03,4 wk ahead inc case,2023-07-29,AT,point,NA,779,6
2023-07-03,4 wk ahead inc case,2023-07-29,BE,point,NA,115,5
2023-07-03,4 wk ahead inc case,2023-07-29,BG,point,NA,276,5
2023-07-03,4 wk ahead inc case,2023-07-29,CH,point,NA,0,1
2023-07-03,4 wk ahead inc case,2023-07-29,CY,point,NA,338,4
2023-07-03,4 wk ahead inc case,2023-07-29,CZ,point,NA,120,6
2023-07-03,4 wk ahead inc case,2023-07-29,DE,point,NA,1320,5
2023-07-03,4 wk ahead inc case,2023-07-29,DK,point,NA,31,5
2023-07-03,4 wk ahead inc case,2023-07-29,EE,point,NA,24,6
2023-07-03,4 wk ahead inc case,2023-07-29,ES,point,NA,6597,5
2023-07-03,4 wk ahead inc case,2023-07-29,FI,point,NA,139,5
2023-07-03,4 wk ahead inc case,2023-07-29,FR,point,NA,6354,6
2023-07-03,4 wk ahead inc case,2023-07-29,GB,point,NA,0,1
2023-07-03,4 wk ahead inc case,2023-07-29,GR,point,NA,2102,6
2023-07-03,4 wk ahead inc case,2023-07-29,HR,point,NA,162,4
2023-07-03,4 wk ahead inc case,2023-07-29,HU,point,NA,18,5
2023-07-03,4 wk ahead inc case,2023-07-29,IE,point,NA,245,6
2023-07-03,4 wk ahead inc case,2023-07-29,IS,point,NA,11,5
2023-07-03,4 wk ahead inc case,2023-07-29,IT,point,NA,4238,4
