forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-09-18,1 wk ahead inc case,2023-09-23,AT,point,NA,412,2
2023-09-18,1 wk ahead inc case,2023-09-23,BE,point,NA,3130,5
2023-09-18,1 wk ahead inc case,2023-09-23,BG,point,NA,447,5
2023-09-18,1 wk ahead inc case,2023-09-23,CH,point,NA,0,1
2023-09-18,1 wk ahead inc case,2023-09-23,CY,point,NA,952,5
2023-09-18,1 wk ahead inc case,2023-09-23,CZ,point,NA,931,6
2023-09-18,1 wk ahead inc case,2023-09-23,DE,point,NA,550,2
2023-09-18,1 wk ahead inc case,2023-09-23,DK,point,NA,858,3
2023-09-18,1 wk ahead inc case,2023-09-23,EE,point,NA,44,4
2023-09-18,1 wk ahead inc case,2023-09-23,ES,point,NA,882,2
2023-09-18,1 wk ahead inc case,2023-09-23,FI,point,NA,448,4
2023-09-18,1 wk ahead inc case,2023-09-23,FR,point,NA,4397,2
2023-09-18,1 wk ahead inc case,2023-09-23,GB,point,NA,0,1
2023-09-18,1 wk ahead inc case,2023-09-23,GR,point,NA,7561,6
2023-09-18,1 wk ahead inc case,2023-09-23,HR,point,NA,2674,4
2023-09-18,1 wk ahead inc case,2023-09-23,HU,point,NA,469,5
2023-09-18,1 wk ahead inc case,2023-09-23,IE,point,NA,727,6
2023-09-18,1 wk ahead inc case,2023-09-23,IS,point,NA,41,5
2023-09-18,1 wk ahead inc case,2023-09-23,IT,point,NA,16568,4
2023-09-18,1 wk ahead inc case,2023-09-23,LI,point,NA,1,4
2023-09-18,1 wk ahead inc case,2023-09-23,LT,point,NA,332,5
2023-09-18,1 wk ahead inc case,2023-09-23,LU,point,NA,138,5
2023-09-18,1 wk ahead inc case,2023-09-23,LV,point,NA,58,6
2023-09-18,1 wk ahead inc case,2023-09-23,MT,point,NA,136,6
2023-09-18,1 wk ahead inc case,2023-09-23,NL,point,NA,401,5
2023-09-18,1 wk ahead inc case,2023-09-23,NO,point,NA,424,6
2023-09-18,1 wk ahead inc case,2023-09-23,PL,point,NA,775,7
2023-09-18,1 wk ahead inc case,2023-09-23,PT,point,NA,4446,6
2023-09-18,1 wk ahead inc case,2023-09-23,RO,point,NA,9090,6
2023-09-18,1 wk ahead inc case,2023-09-23,SE,point,NA,513,6
2023-09-18,1 wk ahead inc case,2023-09-23,SI,point,NA,114,6
2023-09-18,1 wk ahead inc case,2023-09-23,SK,point,NA,109,6
2023-09-18,2 wk ahead inc case,2023-09-30,AT,point,NA,412,2
2023-09-18,2 wk ahead inc case,2023-09-30,BE,point,NA,3360,5
2023-09-18,2 wk ahead inc case,2023-09-30,BG,point,NA,440,5
2023-09-18,2 wk ahead inc case,2023-09-30,CH,point,NA,0,1
2023-09-18,2 wk ahead inc case,2023-09-30,CY,point,NA,866,5
2023-09-18,2 wk ahead inc case,2023-09-30,CZ,point,NA,974,6
2023-09-18,2 wk ahead inc case,2023-09-30,DE,point,NA,550,2
2023-09-18,2 wk ahead inc case,2023-09-30,DK,point,NA,862,3
2023-09-18,2 wk ahead inc case,2023-09-30,EE,point,NA,50,4
2023-09-18,2 wk ahead inc case,2023-09-30,ES,point,NA,882,2
2023-09-18,2 wk ahead inc case,2023-09-30,FI,point,NA,524,4
2023-09-18,2 wk ahead inc case,2023-09-30,FR,point,NA,4397,2
2023-09-18,2 wk ahead inc case,2023-09-30,GB,point,NA,0,1
2023-09-18,2 wk ahead inc case,2023-09-30,GR,point,NA,7416,6
2023-09-18,2 wk ahead inc case,2023-09-30,HR,point,NA,1605,4
2023-09-18,2 wk ahead inc case,2023-09-30,HU,point,NA,492,5
2023-09-18,2 wk ahead inc case,2023-09-30,IE,point,NA,728,6
2023-09-18,2 wk ahead inc case,2023-09-30,IS,point,NA,41,5
2023-09-18,2 wk ahead inc case,2023-09-30,IT,point,NA,15212,4
2023-09-18,2 wk ahead inc case,2023-09-30,LI,point,NA,1,4
2023-09-18,2 wk ahead inc case,2023-09-30,LT,point,NA,321,5
2023-09-18,2 wk ahead inc case,2023-09-30,LU,point,NA,135,5
2023-09-18,2 wk ahead inc case,2023-09-30,LV,point,NA,66,6
2023-09-18,2 wk ahead inc case,2023-09-30,MT,point,NA,132,6
2023-09-18,2 wk ahead inc case,2023-09-30,NL,point,NA,412,5
2023-09-18,2 wk ahead inc case,2023-09-30,NO,point,NA,422,6
2023-09-18,2 wk ahead inc case,2023-09-30,PL,point,NA,736,7
2023-09-18,2 wk ahead inc case,2023-09-30,PT,point,NA,4376,6
2023-09-18,2 wk ahead inc case,2023-09-30,RO,point,NA,9763,6
2023-09-18,2 wk ahead inc case,2023-09-30,SE,point,NA,476,6
2023-09-18,2 wk ahead inc case,2023-09-30,SI,point,NA,120,6
2023-09-18,2 wk ahead inc case,2023-09-30,SK,point,NA,104,6
