forecast_date,target,target_end_date,location,type,quantile,value,n_models
2024-06-24,1 wk ahead inc case,2024-06-29,AT,point,NA,2,2
2024-06-24,1 wk ahead inc case,2024-06-29,BE,point,NA,252,1
2024-06-24,1 wk ahead inc case,2024-06-29,BG,point,NA,20,2
2024-06-24,1 wk ahead inc case,2024-06-29,CZ,point,NA,98,2
2024-06-24,1 wk ahead inc case,2024-06-29,DK,point,NA,28,1
2024-06-24,1 wk ahead inc case,2024-06-29,EE,point,NA,38,2
2024-06-24,1 wk ahead inc case,2024-06-29,GR,point,NA,1596,2
2024-06-24,1 wk ahead inc case,2024-06-29,HU,point,NA,10,2
2024-06-24,1 wk ahead inc case,2024-06-29,IE,point,NA,608,2
2024-06-24,1 wk ahead inc case,2024-06-29,IS,point,NA,26,2
2024-06-24,1 wk ahead inc case,2024-06-29,LI,point,NA,0,2
2024-06-24,1 wk ahead inc case,2024-06-29,LT,point,NA,76,2
2024-06-24,1 wk ahead inc case,2024-06-29,LU,point,NA,76,2
2024-06-24,1 wk ahead inc case,2024-06-29,LV,point,NA,5,1
2024-06-24,1 wk ahead inc case,2024-06-29,MT,point,NA,87,2
2024-06-24,1 wk ahead inc case,2024-06-29,NL,point,NA,65,1
2024-06-24,1 wk ahead inc case,2024-06-29,NO,point,NA,149,1
2024-06-24,1 wk ahead inc case,2024-06-29,PL,point,NA,159,2
2024-06-24,1 wk ahead inc case,2024-06-29,PT,point,NA,6234,2
2024-06-24,1 wk ahead inc case,2024-06-29,RO,point,NA,260,2
2024-06-24,1 wk ahead inc case,2024-06-29,SE,point,NA,126,2
2024-06-24,1 wk ahead inc case,2024-06-29,SI,point,NA,29,2
2024-06-24,1 wk ahead inc case,2024-06-29,SK,point,NA,7,1
2024-06-24,2 wk ahead inc case,2024-07-06,AT,point,NA,2,2
2024-06-24,2 wk ahead inc case,2024-07-06,BE,point,NA,252,1
2024-06-24,2 wk ahead inc case,2024-07-06,BG,point,NA,20,2
2024-06-24,2 wk ahead inc case,2024-07-06,CZ,point,NA,102,2
2024-06-24,2 wk ahead inc case,2024-07-06,DK,point,NA,27,1
2024-06-24,2 wk ahead inc case,2024-07-06,EE,point,NA,38,2
2024-06-24,2 wk ahead inc case,2024-07-06,GR,point,NA,1690,2
2024-06-24,2 wk ahead inc case,2024-07-06,HU,point,NA,9,2
2024-06-24,2 wk ahead inc case,2024-07-06,IE,point,NA,658,2
2024-06-24,2 wk ahead inc case,2024-07-06,IS,point,NA,30,2
2024-06-24,2 wk ahead inc case,2024-07-06,LI,point,NA,0,2
2024-06-24,2 wk ahead inc case,2024-07-06,LT,point,NA,75,2
2024-06-24,2 wk ahead inc case,2024-07-06,LU,point,NA,84,2
2024-06-24,2 wk ahead inc case,2024-07-06,LV,point,NA,5,1
2024-06-24,2 wk ahead inc case,2024-07-06,MT,point,NA,112,2
2024-06-24,2 wk ahead inc case,2024-07-06,NL,point,NA,64,1
2024-06-24,2 wk ahead inc case,2024-07-06,NO,point,NA,152,1
2024-06-24,2 wk ahead inc case,2024-07-06,PL,point,NA,161,2
2024-06-24,2 wk ahead inc case,2024-07-06,PT,point,NA,9078,2
2024-06-24,2 wk ahead inc case,2024-07-06,RO,point,NA,286,2
2024-06-24,2 wk ahead inc case,2024-07-06,SE,point,NA,130,2
2024-06-24,2 wk ahead inc case,2024-07-06,SI,point,NA,31,2
2024-06-24,2 wk ahead inc case,2024-07-06,SK,point,NA,7,1
2024-06-24,3 wk ahead inc case,2024-07-13,AT,point,NA,2,2
2024-06-24,3 wk ahead inc case,2024-07-13,BE,point,NA,255,1
2024-06-24,3 wk ahead inc case,2024-07-13,BG,point,NA,19,2
2024-06-24,3 wk ahead inc case,2024-07-13,CZ,point,NA,106,2
2024-06-24,3 wk ahead inc case,2024-07-13,DK,point,NA,26,1
2024-06-24,3 wk ahead inc case,2024-07-13,EE,point,NA,38,2
2024-06-24,3 wk ahead inc case,2024-07-13,GR,point,NA,1709,2
2024-06-24,3 wk ahead inc case,2024-07-13,HU,point,NA,8,2
2024-06-24,3 wk ahead inc case,2024-07-13,IE,point,NA,738,2
2024-06-24,3 wk ahead inc case,2024-07-13,IS,point,NA,34,2
2024-06-24,3 wk ahead inc case,2024-07-13,LI,point,NA,0,2
2024-06-24,3 wk ahead inc case,2024-07-13,LT,point,NA,74,2
2024-06-24,3 wk ahead inc case,2024-07-13,LU,point,NA,91,2
2024-06-24,3 wk ahead inc case,2024-07-13,LV,point,NA,5,1
2024-06-24,3 wk ahead inc case,2024-07-13,MT,point,NA,152,2
2024-06-24,3 wk ahead inc case,2024-07-13,NL,point,NA,66,1
2024-06-24,3 wk ahead inc case,2024-07-13,NO,point,NA,147,1
2024-06-24,3 wk ahead inc case,2024-07-13,PL,point,NA,165,2
2024-06-24,3 wk ahead inc case,2024-07-13,PT,point,NA,13303,2
2024-06-24,3 wk ahead inc case,2024-07-13,RO,point,NA,300,2
2024-06-24,3 wk ahead inc case,2024-07-13,SE,point,NA,132,2
2024-06-24,3 wk ahead inc case,2024-07-13,SI,point,NA,36,2
2024-06-24,3 wk ahead inc case,2024-07-13,SK,point,NA,7,1
2024-06-24,4 wk ahead inc case,2024-07-20,AT,point,NA,2,2
2024-06-24,4 wk ahead inc case,2024-07-20,BE,point,NA,248,1
2024-06-24,4 wk ahead inc case,2024-07-20,BG,point,NA,19,2
2024-06-24,4 wk ahead inc case,2024-07-20,CZ,point,NA,112,2
2024-06-24,4 wk ahead inc case,2024-07-20,DK,point,NA,26,1
2024-06-24,4 wk ahead inc case,2024-07-20,EE,point,NA,42,2
2024-06-24,4 wk ahead inc case,2024-07-20,GR,point,NA,1767,2
2024-06-24,4 wk ahead inc case,2024-07-20,HU,point,NA,8,2
2024-06-24,4 wk ahead inc case,2024-07-20,IE,point,NA,802,2
2024-06-24,4 wk ahead inc case,2024-07-20,IS,point,NA,40,2
2024-06-24,4 wk ahead inc case,2024-07-20,LI,point,NA,0,2
2024-06-24,4 wk ahead inc case,2024-07-20,LT,point,NA,73,2
2024-06-24,4 wk ahead inc case,2024-07-20,LU,point,NA,102,2
2024-06-24,4 wk ahead inc case,2024-07-20,LV,point,NA,5,1
2024-06-24,4 wk ahead inc case,2024-07-20,MT,point,NA,193,2
2024-06-24,4 wk ahead inc case,2024-07-20,NL,point,NA,65,1
2024-06-24,4 wk ahead inc case,2024-07-20,NO,point,NA,154,1
2024-06-24,4 wk ahead inc case,2024-07-20,PL,point,NA,166,2
2024-06-24,4 wk ahead inc case,2024-07-20,PT,point,NA,16220,2
2024-06-24,4 wk ahead inc case,2024-07-20,RO,point,NA,329,2
2024-06-24,4 wk ahead inc case,2024-07-20,SE,point,NA,138,2
2024-06-24,4 wk ahead inc case,2024-07-20,SI,point,NA,42,2
