forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-12-11,1 wk ahead inc case,2023-12-16,AT,point,NA,825,1
2023-12-11,1 wk ahead inc case,2023-12-16,BE,point,NA,1384,2
2023-12-11,1 wk ahead inc case,2023-12-16,BG,point,NA,1148,3
2023-12-11,1 wk ahead inc case,2023-12-16,CY,point,NA,1193,1
2023-12-11,1 wk ahead inc case,2023-12-16,CZ,point,NA,5814,4
2023-12-11,1 wk ahead inc case,2023-12-16,DE,point,NA,1099,1
2023-12-11,1 wk ahead inc case,2023-12-16,DK,point,NA,947,2
2023-12-11,1 wk ahead inc case,2023-12-16,EE,point,NA,535,3
2023-12-11,1 wk ahead inc case,2023-12-16,ES,point,NA,1764,1
2023-12-11,1 wk ahead inc case,2023-12-16,FI,point,NA,512,1
2023-12-11,1 wk ahead inc case,2023-12-16,FR,point,NA,8794,1
2023-12-11,1 wk ahead inc case,2023-12-16,GR,point,NA,7682,4
2023-12-11,1 wk ahead inc case,2023-12-16,HR,point,NA,1692,1
2023-12-11,1 wk ahead inc case,2023-12-16,HU,point,NA,912,2
2023-12-11,1 wk ahead inc case,2023-12-16,IE,point,NA,482,4
2023-12-11,1 wk ahead inc case,2023-12-16,IS,point,NA,43,1
2023-12-11,1 wk ahead inc case,2023-12-16,IT,point,NA,25456,2
2023-12-11,1 wk ahead inc case,2023-12-16,LI,point,NA,2,1
2023-12-11,1 wk ahead inc case,2023-12-16,LT,point,NA,1951,2
2023-12-11,1 wk ahead inc case,2023-12-16,LU,point,NA,195,1
2023-12-11,1 wk ahead inc case,2023-12-16,LV,point,NA,174,2
2023-12-11,1 wk ahead inc case,2023-12-16,MT,point,NA,15,3
2023-12-11,1 wk ahead inc case,2023-12-16,NL,point,NA,346,1
2023-12-11,1 wk ahead inc case,2023-12-16,NO,point,NA,1567,3
2023-12-11,1 wk ahead inc case,2023-12-16,PL,point,NA,9458,6
2023-12-11,1 wk ahead inc case,2023-12-16,PT,point,NA,648,2
2023-12-11,1 wk ahead inc case,2023-12-16,RO,point,NA,826,4
2023-12-11,1 wk ahead inc case,2023-12-16,SE,point,NA,3578,4
2023-12-11,1 wk ahead inc case,2023-12-16,SI,point,NA,464,3
2023-12-11,1 wk ahead inc case,2023-12-16,SK,point,NA,474,3
2023-12-11,2 wk ahead inc case,2023-12-23,AT,point,NA,825,1
2023-12-11,2 wk ahead inc case,2023-12-23,BE,point,NA,1374,2
2023-12-11,2 wk ahead inc case,2023-12-23,BG,point,NA,1148,3
2023-12-11,2 wk ahead inc case,2023-12-23,CY,point,NA,1193,1
2023-12-11,2 wk ahead inc case,2023-12-23,CZ,point,NA,5854,4
2023-12-11,2 wk ahead inc case,2023-12-23,DE,point,NA,1099,1
2023-12-11,2 wk ahead inc case,2023-12-23,DK,point,NA,930,2
2023-12-11,2 wk ahead inc case,2023-12-23,EE,point,NA,622,3
2023-12-11,2 wk ahead inc case,2023-12-23,ES,point,NA,1764,1
2023-12-11,2 wk ahead inc case,2023-12-23,FI,point,NA,512,1
2023-12-11,2 wk ahead inc case,2023-12-23,FR,point,NA,8794,1
2023-12-11,2 wk ahead inc case,2023-12-23,GR,point,NA,7560,4
2023-12-11,2 wk ahead inc case,2023-12-23,HR,point,NA,1692,1
2023-12-11,2 wk ahead inc case,2023-12-23,HU,point,NA,919,2
2023-12-11,2 wk ahead inc case,2023-12-23,IE,point,NA,472,4
2023-12-11,2 wk ahead inc case,2023-12-23,IS,point,NA,43,1
2023-12-11,2 wk ahead inc case,2023-12-23,IT,point,NA,24614,2
2023-12-11,2 wk ahead inc case,2023-12-23,LI,point,NA,2,1
2023-12-11,2 wk ahead inc case,2023-12-23,LT,point,NA,1866,2
2023-12-11,2 wk ahead inc case,2023-12-23,LU,point,NA,195,1
2023-12-11,2 wk ahead inc case,2023-12-23,LV,point,NA,169,2
2023-12-11,2 wk ahead inc case,2023-12-23,MT,point,NA,14,3
2023-12-11,2 wk ahead inc case,2023-12-23,NL,point,NA,346,1
2023-12-11,2 wk ahead inc case,2023-12-23,NO,point,NA,1543,3
2023-12-11,2 wk ahead inc case,2023-12-23,PL,point,NA,9873,6
2023-12-11,2 wk ahead inc case,2023-12-23,PT,point,NA,598,2
