forecast_date,target,target_end_date,location,type,quantile,value,n_models
2024-07-01,1 wk ahead inc case,2024-07-06,AT,point,NA,2,2
2024-07-01,1 wk ahead inc case,2024-07-06,BE,point,NA,418,1
2024-07-01,1 wk ahead inc case,2024-07-06,BG,point,NA,22,2
2024-07-01,1 wk ahead inc case,2024-07-06,CZ,point,NA,188,2
2024-07-01,1 wk ahead inc case,2024-07-06,DK,point,NA,33,1
2024-07-01,1 wk ahead inc case,2024-07-06,EE,point,NA,39,2
2024-07-01,1 wk ahead inc case,2024-07-06,GR,point,NA,2280,2
2024-07-01,1 wk ahead inc case,2024-07-06,HU,point,NA,8,2
2024-07-01,1 wk ahead inc case,2024-07-06,IE,point,NA,850,2
2024-07-01,1 wk ahead inc case,2024-07-06,IS,point,NA,27,2
2024-07-01,1 wk ahead inc case,2024-07-06,LI,point,NA,0,2
2024-07-01,1 wk ahead inc case,2024-07-06,LT,point,NA,92,2
2024-07-01,1 wk ahead inc case,2024-07-06,LU,point,NA,172,2
2024-07-01,1 wk ahead inc case,2024-07-06,MT,point,NA,150,2
2024-07-01,1 wk ahead inc case,2024-07-06,NL,point,NA,71,1
2024-07-01,1 wk ahead inc case,2024-07-06,NO,point,NA,210,1
2024-07-01,1 wk ahead inc case,2024-07-06,PL,point,NA,282,2
2024-07-01,1 wk ahead inc case,2024-07-06,PT,point,NA,7040,2
2024-07-01,1 wk ahead inc case,2024-07-06,RO,point,NA,272,2
2024-07-01,1 wk ahead inc case,2024-07-06,SE,point,NA,132,2
2024-07-01,1 wk ahead inc case,2024-07-06,SI,point,NA,44,2
2024-07-01,1 wk ahead inc case,2024-07-06,SK,point,NA,8,1
2024-07-01,2 wk ahead inc case,2024-07-13,AT,point,NA,2,2
2024-07-01,2 wk ahead inc case,2024-07-13,BE,point,NA,443,1
2024-07-01,2 wk ahead inc case,2024-07-13,BG,point,NA,22,2
2024-07-01,2 wk ahead inc case,2024-07-13,CZ,point,NA,215,2
2024-07-01,2 wk ahead inc case,2024-07-13,DK,point,NA,32,1
2024-07-01,2 wk ahead inc case,2024-07-13,EE,point,NA,40,2
2024-07-01,2 wk ahead inc case,2024-07-13,GR,point,NA,2336,2
2024-07-01,2 wk ahead inc case,2024-07-13,HU,point,NA,8,2
2024-07-01,2 wk ahead inc case,2024-07-13,IE,point,NA,934,2
2024-07-01,2 wk ahead inc case,2024-07-13,IS,point,NA,30,2
2024-07-01,2 wk ahead inc case,2024-07-13,LI,point,NA,0,2
2024-07-01,2 wk ahead inc case,2024-07-13,LT,point,NA,93,2
2024-07-01,2 wk ahead inc case,2024-07-13,LU,point,NA,200,2
2024-07-01,2 wk ahead inc case,2024-07-13,MT,point,NA,190,2
2024-07-01,2 wk ahead inc case,2024-07-13,NL,point,NA,70,1
2024-07-01,2 wk ahead inc case,2024-07-13,NO,point,NA,217,1
2024-07-01,2 wk ahead inc case,2024-07-13,PL,point,NA,300,2
2024-07-01,2 wk ahead inc case,2024-07-13,PT,point,NA,8810,2
2024-07-01,2 wk ahead inc case,2024-07-13,RO,point,NA,293,2
2024-07-01,2 wk ahead inc case,2024-07-13,SE,point,NA,132,2
2024-07-01,2 wk ahead inc case,2024-07-13,SI,point,NA,50,2
2024-07-01,2 wk ahead inc case,2024-07-13,SK,point,NA,8,1
2024-07-01,3 wk ahead inc case,2024-07-20,AT,point,NA,2,2
2024-07-01,3 wk ahead inc case,2024-07-20,BE,point,NA,414,1
2024-07-01,3 wk ahead inc case,2024-07-20,BG,point,NA,24,2
2024-07-01,3 wk ahead inc case,2024-07-20,CZ,point,NA,240,2
2024-07-01,3 wk ahead inc case,2024-07-20,DK,point,NA,32,1
2024-07-01,3 wk ahead inc case,2024-07-20,EE,point,NA,42,2
2024-07-01,3 wk ahead inc case,2024-07-20,GR,point,NA,2556,2
