forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-07-31,1 wk ahead inc case,2023-08-05,AT,point,NA,237,3
2023-07-31,1 wk ahead inc case,2023-08-05,BE,point,NA,141,5
2023-07-31,1 wk ahead inc case,2023-08-05,BG,point,NA,123,5
2023-07-31,1 wk ahead inc case,2023-08-05,CH,point,NA,0,1
2023-07-31,1 wk ahead inc case,2023-08-05,CY,point,NA,117,4
2023-07-31,1 wk ahead inc case,2023-08-05,CZ,point,NA,86,6
2023-07-31,1 wk ahead inc case,2023-08-05,DE,point,NA,290,5
2023-07-31,1 wk ahead inc case,2023-08-05,DK,point,NA,43,5
2023-07-31,1 wk ahead inc case,2023-08-05,EE,point,NA,32,6
2023-07-31,1 wk ahead inc case,2023-08-05,ES,point,NA,352,5
2023-07-31,1 wk ahead inc case,2023-08-05,FI,point,NA,516,3
2023-07-31,1 wk ahead inc case,2023-08-05,FR,point,NA,2646,3
2023-07-31,1 wk ahead inc case,2023-08-05,GB,point,NA,0,1
2023-07-31,1 wk ahead inc case,2023-08-05,GR,point,NA,2996,6
2023-07-31,1 wk ahead inc case,2023-08-05,HR,point,NA,86,4
2023-07-31,1 wk ahead inc case,2023-08-05,HU,point,NA,39,5
2023-07-31,1 wk ahead inc case,2023-08-05,IE,point,NA,249,6
2023-07-31,1 wk ahead inc case,2023-08-05,IS,point,NA,6,5
2023-07-31,1 wk ahead inc case,2023-08-05,IT,point,NA,3582,4
2023-07-31,1 wk ahead inc case,2023-08-05,LI,point,NA,0,5
2023-07-31,1 wk ahead inc case,2023-08-05,LT,point,NA,70,5
2023-07-31,1 wk ahead inc case,2023-08-05,LU,point,NA,34,5
2023-07-31,1 wk ahead inc case,2023-08-05,LV,point,NA,12,6
2023-07-31,1 wk ahead inc case,2023-08-05,MT,point,NA,78,6
2023-07-31,1 wk ahead inc case,2023-08-05,NL,point,NA,53,5
2023-07-31,1 wk ahead inc case,2023-08-05,NO,point,NA,76,6
2023-07-31,1 wk ahead inc case,2023-08-05,PL,point,NA,158,8
2023-07-31,1 wk ahead inc case,2023-08-05,PT,point,NA,1399,6
2023-07-31,1 wk ahead inc case,2023-08-05,RO,point,NA,554,6
