forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-05-29,1 wk ahead inc case,2023-06-03,AT,point,NA,1780,6
2023-05-29,1 wk ahead inc case,2023-06-03,BE,point,NA,850,5
2023-05-29,1 wk ahead inc case,2023-06-03,BG,point,NA,740,5
2023-05-29,1 wk ahead inc case,2023-06-03,CH,point,NA,0,1
2023-05-29,1 wk ahead inc case,2023-06-03,CY,point,NA,624,5
2023-05-29,1 wk ahead inc case,2023-06-03,CZ,point,NA,280,6
2023-05-29,1 wk ahead inc case,2023-06-03,DE,point,NA,6319,5
2023-05-29,1 wk ahead inc case,2023-06-03,DK,point,NA,551,5
2023-05-29,1 wk ahead inc case,2023-06-03,EE,point,NA,167,6
2023-05-29,1 wk ahead inc case,2023-06-03,ES,point,NA,10145,5
2023-05-29,1 wk ahead inc case,2023-06-03,FI,point,NA,1129,6
2023-05-29,1 wk ahead inc case,2023-06-03,FR,point,NA,18456,6
2023-05-29,1 wk ahead inc case,2023-06-03,GB,point,NA,0,1
2023-05-29,1 wk ahead inc case,2023-06-03,GR,point,NA,7394,6
2023-05-29,1 wk ahead inc case,2023-06-03,HR,point,NA,807,3
2023-05-29,1 wk ahead inc case,2023-06-03,HU,point,NA,225,5
2023-05-29,1 wk ahead inc case,2023-06-03,IE,point,NA,434,6
2023-05-29,1 wk ahead inc case,2023-06-03,IS,point,NA,10,5
2023-05-29,1 wk ahead inc case,2023-06-03,IT,point,NA,7776,4
2023-05-29,1 wk ahead inc case,2023-06-03,LI,point,NA,0,4
2023-05-29,1 wk ahead inc case,2023-06-03,LT,point,NA,246,5
2023-05-29,1 wk ahead inc case,2023-06-03,LU,point,NA,118,5
2023-05-29,1 wk ahead inc case,2023-06-03,LV,point,NA,60,6
2023-05-29,1 wk ahead inc case,2023-06-03,MT,point,NA,45,6
2023-05-29,1 wk ahead inc case,2023-06-03,NL,point,NA,320,5
2023-05-29,1 wk ahead inc case,2023-06-03,NO,point,NA,320,6
2023-05-29,1 wk ahead inc case,2023-06-03,PL,point,NA,526,8
2023-05-29,1 wk ahead inc case,2023-06-03,PT,point,NA,1440,6
2023-05-29,1 wk ahead inc case,2023-06-03,RO,point,NA,2046,6
2023-05-29,1 wk ahead inc case,2023-06-03,SE,point,NA,863,6
2023-05-29,1 wk ahead inc case,2023-06-03,SI,point,NA,170,6
2023-05-29,1 wk ahead inc case,2023-06-03,SK,point,NA,150,6
2023-05-29,2 wk ahead inc case,2023-06-10,AT,point,NA,1748,6
2023-05-29,2 wk ahead inc case,2023-06-10,BE,point,NA,716,5
2023-05-29,2 wk ahead inc case,2023-06-10,BG,point,NA,792,5
2023-05-29,2 wk ahead inc case,2023-06-10,CH,point,NA,0,1
2023-05-29,2 wk ahead inc case,2023-06-10,CY,point,NA,561,5
2023-05-29,2 wk ahead inc case,2023-06-10,CZ,point,NA,260,6
2023-05-29,2 wk ahead inc case,2023-06-10,DE,point,NA,5564,5
2023-05-29,2 wk ahead inc case,2023-06-10,DK,point,NA,551,5
2023-05-29,2 wk ahead inc case,2023-06-10,EE,point,NA,151,6
2023-05-29,2 wk ahead inc case,2023-06-10,ES,point,NA,9755,5
2023-05-29,2 wk ahead inc case,2023-06-10,FI,point,NA,1260,6
2023-05-29,2 wk ahead inc case,2023-06-10,FR,point,NA,17446,6
2023-05-29,2 wk ahead inc case,2023-06-10,GB,point,NA,0,1
2023-05-29,2 wk ahead inc case,2023-06-10,GR,point,NA,7557,6
2023-05-29,2 wk ahead inc case,2023-06-10,HR,point,NA,1093,3
2023-05-29,2 wk ahead inc case,2023-06-10,HU,point,NA,216,5
2023-05-29,2 wk ahead inc case,2023-06-10,IE,point,NA,418,6
2023-05-29,2 wk ahead inc case,2023-06-10,IS,point,NA,10,5
2023-05-29,2 wk ahead inc case,2023-06-10,IT,point,NA,9018,4
2023-05-29,2 wk ahead inc case,2023-06-10,LI,point,NA,0,4
2023-05-29,2 wk ahead inc case,2023-06-10,LT,point,NA,214,5
2023-05-29,2 wk ahead inc case,2023-06-10,LU,point,NA,123,5
2023-05-29,2 wk ahead inc case,2023-06-10,LV,point,NA,52,6
2023-05-29,2 wk ahead inc case,2023-06-10,MT,point,NA,42,6
2023-05-29,2 wk ahead inc case,2023-06-10,NL,point,NA,399,5
2023-05-29,2 wk ahead inc case,2023-06-10,NO,point,NA,310,6
2023-05-29,2 wk ahead inc case,2023-06-10,PL,point,NA,464,8
2023-05-29,2 wk ahead inc case,2023-06-10,PT,point,NA,1437,6
2023-05-29,2 wk ahead inc case,2023-06-10,RO,point,NA,1985,6
2023-05-29,2 wk ahead inc case,2023-06-10,SE,point,NA,869,6
2023-05-29,2 wk ahead inc case,2023-06-10,SI,point,NA,154,6
2023-05-29,2 wk ahead inc case,2023-06-10,SK,point,NA,129,6
2023-05-29,3 wk ahead inc case,2023-06-17,AT,point,NA,1680,6
2023-05-29,3 wk ahead inc case,2023-06-17,BE,point,NA,660,5
2023-05-29,3 wk ahead inc case,2023-06-17,BG,point,NA,794,5
2023-05-29,3 wk ahead inc case,2023-06-17,CH,point,NA,0,1
2023-05-29,3 wk ahead inc case,2023-06-17,CY,point,NA,519,5
2023-05-29,3 wk ahead inc case,2023-06-17,CZ,point,NA,234,6
2023-05-29,3 wk ahead inc case,2023-06-17,DE,point,NA,5461,5
2023-05-29,3 wk ahead inc case,2023-06-17,DK,point,NA,546,5
2023-05-29,3 wk ahead inc case,2023-06-17,EE,point,NA,141,6
2023-05-29,3 wk ahead inc case,2023-06-17,ES,point,NA,9549,5
2023-05-29,3 wk ahead inc case,2023-06-17,FI,point,NA,1256,6
2023-05-29,3 wk ahead inc case,2023-06-17,FR,point,NA,16895,6
2023-05-29,3 wk ahead inc case,2023-06-17,GB,point,NA,0,1
2023-05-29,3 wk ahead inc case,2023-06-17,GR,point,NA,7236,6
2023-05-29,3 wk ahead inc case,2023-06-17,HR,point,NA,1186,3
2023-05-29,3 wk ahead inc case,2023-06-17,HU,point,NA,225,5
2023-05-29,3 wk ahead inc case,2023-06-17,IE,point,NA,401,6
2023-05-29,3 wk ahead inc case,2023-06-17,IS,point,NA,10,5
2023-05-29,3 wk ahead inc case,2023-06-17,IT,point,NA,8576,4
2023-05-29,3 wk ahead inc case,2023-06-17,LI,point,NA,0,4
2023-05-29,3 wk ahead inc case,2023-06-17,LT,point,NA,188,5
2023-05-29,3 wk ahead inc case,2023-06-17,LU,point,NA,118,5
2023-05-29,3 wk ahead inc case,2023-06-17,LV,point,NA,50,6
2023-05-29,3 wk ahead inc case,2023-06-17,MT,point,NA,42,6
2023-05-29,3 wk ahead inc case,2023-06-17,NL,point,NA,358,5
2023-05-29,3 wk ahead inc case,2023-06-17,NO,point,NA,302,6
2023-05-29,3 wk ahead inc case,2023-06-17,PL,point,NA,391,8
2023-05-29,3 wk ahead inc case,2023-06-17,PT,point,NA,1430,6
2023-05-29,3 wk ahead inc case,2023-06-17,RO,point,NA,1814,6
2023-05-29,3 wk ahead inc case,2023-06-17,SE,point,NA,842,6
2023-05-29,3 wk ahead inc case,2023-06-17,SI,point,NA,162,6
2023-05-29,3 wk ahead inc case,2023-06-17,SK,point,NA,110,6
2023-05-29,4 wk ahead inc case,2023-06-24,AT,point,NA,1198,6
2023-05-29,4 wk ahead inc case,2023-06-24,BE,point,NA,650,5
2023-05-29,4 wk ahead inc case,2023-06-24,BG,point,NA,801,5
2023-05-29,4 wk ahead inc case,2023-06-24,CH,point,NA,0,1
2023-05-29,4 wk ahead inc case,2023-06-24,CY,point,NA,519,5
2023-05-29,4 wk ahead inc case,2023-06-24,CZ,point,NA,213,6
2023-05-29,4 wk ahead inc case,2023-06-24,DE,point,NA,6683,5
2023-05-29,4 wk ahead inc case,2023-06-24,DK,point,NA,530,5
2023-05-29,4 wk ahead inc case,2023-06-24,EE,point,NA,132,6
2023-05-29,4 wk ahead inc case,2023-06-24,ES,point,NA,9587,5
2023-05-29,4 wk ahead inc case,2023-06-24,FI,point,NA,1170,6
2023-05-29,4 wk ahead inc case,2023-06-24,FR,point,NA,15049,6
2023-05-29,4 wk ahead inc case,2023-06-24,GB,point,NA,0,1
2023-05-29,4 wk ahead inc case,2023-06-24,GR,point,NA,7102,6
2023-05-29,4 wk ahead inc case,2023-06-24,HR,point,NA,1110,3
2023-05-29,4 wk ahead inc case,2023-06-24,HU,point,NA,208,5
2023-05-29,4 wk ahead inc case,2023-06-24,IE,point,NA,392,6
2023-05-29,4 wk ahead inc case,2023-06-24,IS,point,NA,10,5
2023-05-29,4 wk ahead inc case,2023-06-24,IT,point,NA,7030,4
2023-05-29,4 wk ahead inc case,2023-06-24,LI,point,NA,0,4
2023-05-29,4 wk ahead inc case,2023-06-24,LT,point,NA,156,5
2023-05-29,4 wk ahead inc case,2023-06-24,LU,point,NA,115,5
2023-05-29,4 wk ahead inc case,2023-06-24,LV,point,NA,51,6
2023-05-29,4 wk ahead inc case,2023-06-24,MT,point,NA,40,6
2023-05-29,4 wk ahead inc case,2023-06-24,NL,point,NA,255,5
2023-05-29,4 wk ahead inc case,2023-06-24,NO,point,NA,292,6
2023-05-29,4 wk ahead inc case,2023-06-24,PL,point,NA,484,8
2023-05-29,4 wk ahead inc case,2023-06-24,PT,point,NA,1403,6
2023-05-29,4 wk ahead inc case,2023-06-24,RO,point,NA,1782,6
2023-05-29,4 wk ahead inc case,2023-06-24,SE,point,NA,838,6
2023-05-29,4 wk ahead inc case,2023-06-24,SI,point,NA,166,6
2023-05-29,4 wk ahead inc case,2023-06-24,SK,point,NA,104,6
2023-05-29,1 wk ahead inc death,2023-06-03,AT,point,NA,9,6
2023-05-29,1 wk ahead inc death,2023-06-03,BE,point,NA,10,4
2023-05-29,1 wk ahead inc death,2023-06-03,BG,point,NA,15,6
2023-05-29,1 wk ahead inc death,2023-06-03,CH,point,NA,0,1
2023-05-29,1 wk ahead inc death,2023-06-03,CY,point,NA,1,5
2023-05-29,1 wk ahead inc death,2023-06-03,CZ,point,NA,5,6
2023-05-29,1 wk ahead inc death,2023-06-03,DE,point,NA,46,3
2023-05-29,1 wk ahead inc death,2023-06-03,DK,point,NA,32,3
2023-05-29,1 wk ahead inc death,2023-06-03,EE,point,NA,3,6
2023-05-29,1 wk ahead inc death,2023-06-03,ES,point,NA,91,5
2023-05-29,1 wk ahead inc death,2023-06-03,FI,point,NA,59,6
2023-05-29,1 wk ahead inc death,2023-06-03,FR,point,NA,134,6
2023-05-29,1 wk ahead inc death,2023-06-03,GB,point,NA,0,1
2023-05-29,1 wk ahead inc death,2023-06-03,GR,point,NA,52,6
2023-05-29,1 wk ahead inc death,2023-06-03,HR,point,NA,17,3
2023-05-29,1 wk ahead inc death,2023-06-03,HU,point,NA,4,5
2023-05-29,1 wk ahead inc death,2023-06-03,IE,point,NA,4,4
2023-05-29,1 wk ahead inc death,2023-06-03,IS,point,NA,0,2
2023-05-29,1 wk ahead inc death,2023-06-03,IT,point,NA,62,4
2023-05-29,1 wk ahead inc death,2023-06-03,LI,point,NA,0,4
2023-05-29,1 wk ahead inc death,2023-06-03,LT,point,NA,3,5
2023-05-29,1 wk ahead inc death,2023-06-03,LU,point,NA,3,3
2023-05-29,1 wk ahead inc death,2023-06-03,LV,point,NA,7,6
2023-05-29,1 wk ahead inc death,2023-06-03,MT,point,NA,0,6
2023-05-29,1 wk ahead inc death,2023-06-03,NL,point,NA,0,2
2023-05-29,1 wk ahead inc death,2023-06-03,NO,point,NA,0,3
2023-05-29,1 wk ahead inc death,2023-06-03,PL,point,NA,11,7
2023-05-29,1 wk ahead inc death,2023-06-03,PT,point,NA,36,6
2023-05-29,1 wk ahead inc death,2023-06-03,RO,point,NA,9,6
2023-05-29,1 wk ahead inc death,2023-06-03,SE,point,NA,53,6
2023-05-29,1 wk ahead inc death,2023-06-03,SI,point,NA,12,6
2023-05-29,1 wk ahead inc death,2023-06-03,SK,point,NA,2,6
2023-05-29,2 wk ahead inc death,2023-06-10,AT,point,NA,10,6
2023-05-29,2 wk ahead inc death,2023-06-10,BE,point,NA,11,4
2023-05-29,2 wk ahead inc death,2023-06-10,BG,point,NA,15,6
2023-05-29,2 wk ahead inc death,2023-06-10,CH,point,NA,0,1
2023-05-29,2 wk ahead inc death,2023-06-10,CY,point,NA,1,5
2023-05-29,2 wk ahead inc death,2023-06-10,CZ,point,NA,5,6
2023-05-29,2 wk ahead inc death,2023-06-10,DE,point,NA,40,3
2023-05-29,2 wk ahead inc death,2023-06-10,DK,point,NA,32,3
2023-05-29,2 wk ahead inc death,2023-06-10,EE,point,NA,3,6
2023-05-29,2 wk ahead inc death,2023-06-10,ES,point,NA,91,5
2023-05-29,2 wk ahead inc death,2023-06-10,FI,point,NA,60,6
2023-05-29,2 wk ahead inc death,2023-06-10,FR,point,NA,137,6
2023-05-29,2 wk ahead inc death,2023-06-10,GB,point,NA,0,1
2023-05-29,2 wk ahead inc death,2023-06-10,GR,point,NA,52,6
2023-05-29,2 wk ahead inc death,2023-06-10,HR,point,NA,16,3
2023-05-29,2 wk ahead inc death,2023-06-10,HU,point,NA,4,5
2023-05-29,2 wk ahead inc death,2023-06-10,IE,point,NA,4,4
2023-05-29,2 wk ahead inc death,2023-06-10,IS,point,NA,0,2
2023-05-29,2 wk ahead inc death,2023-06-10,IT,point,NA,58,4
2023-05-29,2 wk ahead inc death,2023-06-10,LI,point,NA,0,4
2023-05-29,2 wk ahead inc death,2023-06-10,LT,point,NA,3,5
2023-05-29,2 wk ahead inc death,2023-06-10,LU,point,NA,3,3
2023-05-29,2 wk ahead inc death,2023-06-10,LV,point,NA,8,6
2023-05-29,2 wk ahead inc death,2023-06-10,MT,point,NA,1,6
2023-05-29,2 wk ahead inc death,2023-06-10,NL,point,NA,0,2
2023-05-29,2 wk ahead inc death,2023-06-10,NO,point,NA,3,3
2023-05-29,2 wk ahead inc death,2023-06-10,PL,point,NA,12,7
2023-05-29,2 wk ahead inc death,2023-06-10,PT,point,NA,36,6
2023-05-29,2 wk ahead inc death,2023-06-10,RO,point,NA,8,6
2023-05-29,2 wk ahead inc death,2023-06-10,SE,point,NA,54,6
2023-05-29,2 wk ahead inc death,2023-06-10,SI,point,NA,11,6
2023-05-29,2 wk ahead inc death,2023-06-10,SK,point,NA,2,6
2023-05-29,3 wk ahead inc death,2023-06-17,AT,point,NA,10,6
2023-05-29,3 wk ahead inc death,2023-06-17,BE,point,NA,10,4
2023-05-29,3 wk ahead inc death,2023-06-17,BG,point,NA,14,6
2023-05-29,3 wk ahead inc death,2023-06-17,CH,point,NA,0,1
