forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-06-05,1 wk ahead inc case,2023-06-10,AT,point,NA,1548,6
2023-06-05,1 wk ahead inc case,2023-06-10,BE,point,NA,630,5
2023-06-05,1 wk ahead inc case,2023-06-10,BG,point,NA,593,5
2023-06-05,1 wk ahead inc case,2023-06-10,CH,point,NA,0,1
2023-06-05,1 wk ahead inc case,2023-06-10,CY,point,NA,519,5
2023-06-05,1 wk ahead inc case,2023-06-10,CZ,point,NA,251,6
2023-06-05,1 wk ahead inc case,2023-06-10,DE,point,NA,2630,5
2023-06-05,1 wk ahead inc case,2023-06-10,DK,point,NA,488,5
2023-06-05,1 wk ahead inc case,2023-06-10,EE,point,NA,140,6
2023-06-05,1 wk ahead inc case,2023-06-10,ES,point,NA,10638,5
2023-06-05,1 wk ahead inc case,2023-06-10,FI,point,NA,847,6
2023-06-05,1 wk ahead inc case,2023-06-10,FR,point,NA,24676,6
2023-06-05,1 wk ahead inc case,2023-06-10,GB,point,NA,0,1
2023-06-05,1 wk ahead inc case,2023-06-10,GR,point,NA,5968,6
2023-06-05,1 wk ahead inc case,2023-06-10,HR,point,NA,2574,3
2023-06-05,1 wk ahead inc case,2023-06-10,HU,point,NA,171,5
2023-06-05,1 wk ahead inc case,2023-06-10,IE,point,NA,404,6
2023-06-05,1 wk ahead inc case,2023-06-10,IS,point,NA,20,4
2023-06-05,1 wk ahead inc case,2023-06-10,IT,point,NA,8845,4
2023-06-05,1 wk ahead inc case,2023-06-10,LI,point,NA,0,4
2023-06-05,1 wk ahead inc case,2023-06-10,LT,point,NA,230,5
2023-06-05,1 wk ahead inc case,2023-06-10,LU,point,NA,100,5
2023-06-05,1 wk ahead inc case,2023-06-10,LV,point,NA,50,6
2023-06-05,1 wk ahead inc case,2023-06-10,MT,point,NA,78,6
2023-06-05,1 wk ahead inc case,2023-06-10,NL,point,NA,209,5
2023-06-05,1 wk ahead inc case,2023-06-10,NO,point,NA,222,6
2023-06-05,1 wk ahead inc case,2023-06-10,PL,point,NA,386,8
2023-06-05,1 wk ahead inc case,2023-06-10,PT,point,NA,1782,6
2023-06-05,1 wk ahead inc case,2023-06-10,RO,point,NA,1587,6
2023-06-05,1 wk ahead inc case,2023-06-10,SE,point,NA,740,6
2023-06-05,1 wk ahead inc case,2023-06-10,SI,point,NA,184,6
2023-06-05,1 wk ahead inc case,2023-06-10,SK,point,NA,100,6
2023-06-05,2 wk ahead inc case,2023-06-17,AT,point,NA,1178,6
2023-06-05,2 wk ahead inc case,2023-06-17,BE,point,NA,548,5
2023-06-05,2 wk ahead inc case,2023-06-17,BG,point,NA,589,5
2023-06-05,2 wk ahead inc case,2023-06-17,CH,point,NA,0,1
2023-06-05,2 wk ahead inc case,2023-06-17,CY,point,NA,488,5
2023-06-05,2 wk ahead inc case,2023-06-17,CZ,point,NA,235,6
2023-06-05,2 wk ahead inc case,2023-06-17,DE,point,NA,2300,5
2023-06-05,2 wk ahead inc case,2023-06-17,DK,point,NA,537,5
2023-06-05,2 wk ahead inc case,2023-06-17,EE,point,NA,126,6
2023-06-05,2 wk ahead inc case,2023-06-17,ES,point,NA,10610,5
2023-06-05,2 wk ahead inc case,2023-06-17,FI,point,NA,860,6
2023-06-05,2 wk ahead inc case,2023-06-17,FR,point,NA,23508,6
2023-06-05,2 wk ahead inc case,2023-06-17,GB,point,NA,0,1
2023-06-05,2 wk ahead inc case,2023-06-17,GR,point,NA,5862,6
2023-06-05,2 wk ahead inc case,2023-06-17,HR,point,NA,2574,3
2023-06-05,2 wk ahead inc case,2023-06-17,HU,point,NA,167,5
2023-06-05,2 wk ahead inc case,2023-06-17,IE,point,NA,385,6
2023-06-05,2 wk ahead inc case,2023-06-17,IS,point,NA,20,4
