forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-03-06,1 wk ahead inc case,2023-03-11,AT,point,NA,41768,6
2023-03-06,1 wk ahead inc case,2023-03-11,BE,point,NA,11255,5
2023-03-06,1 wk ahead inc case,2023-03-11,BG,point,NA,364,6
2023-03-06,1 wk ahead inc case,2023-03-11,CH,point,NA,1235,6
2023-03-06,1 wk ahead inc case,2023-03-11,CY,point,NA,1572,6
2023-03-06,1 wk ahead inc case,2023-03-11,CZ,point,NA,6006,6
2023-03-06,1 wk ahead inc case,2023-03-11,DE,point,NA,91200,10
2023-03-06,1 wk ahead inc case,2023-03-11,DK,point,NA,685,6
2023-03-06,1 wk ahead inc case,2023-03-11,EE,point,NA,251,6
2023-03-06,1 wk ahead inc case,2023-03-11,ES,point,NA,6816,6
2023-03-06,1 wk ahead inc case,2023-03-11,FI,point,NA,509,5
2023-03-06,1 wk ahead inc case,2023-03-11,FR,point,NA,26594,6
2023-03-06,1 wk ahead inc case,2023-03-11,GB,point,NA,26934,5
2023-03-06,1 wk ahead inc case,2023-03-11,GR,point,NA,0,5
2023-03-06,1 wk ahead inc case,2023-03-11,HR,point,NA,181,5
2023-03-06,1 wk ahead inc case,2023-03-11,HU,point,NA,850,6
2023-03-06,1 wk ahead inc case,2023-03-11,IE,point,NA,524,5
2023-03-06,1 wk ahead inc case,2023-03-11,IS,point,NA,66,4
2023-03-06,1 wk ahead inc case,2023-03-11,IT,point,NA,25430,6
2023-03-06,1 wk ahead inc case,2023-03-11,LI,point,NA,18,6
2023-03-06,1 wk ahead inc case,2023-03-11,LT,point,NA,2366,6
2023-03-06,1 wk ahead inc case,2023-03-11,LU,point,NA,782,6
2023-03-06,1 wk ahead inc case,2023-03-11,LV,point,NA,152,6
2023-03-06,1 wk ahead inc case,2023-03-11,MT,point,NA,159,5
2023-03-06,1 wk ahead inc case,2023-03-11,NL,point,NA,4502,6
2023-03-06,1 wk ahead inc case,2023-03-11,NO,point,NA,370,7
2023-03-06,1 wk ahead inc case,2023-03-11,PL,point,NA,19700,9
2023-03-06,1 wk ahead inc case,2023-03-11,PT,point,NA,773,4
2023-03-06,1 wk ahead inc case,2023-03-11,RO,point,NA,5972,6
2023-03-06,1 wk ahead inc case,2023-03-11,SE,point,NA,576,6
2023-03-06,1 wk ahead inc case,2023-03-11,SI,point,NA,2550,6
2023-03-06,1 wk ahead inc case,2023-03-11,SK,point,NA,1562,6
2023-03-06,2 wk ahead inc case,2023-03-18,AT,point,NA,42418,6
2023-03-06,2 wk ahead inc case,2023-03-18,BE,point,NA,11074,5
2023-03-06,2 wk ahead inc case,2023-03-18,BG,point,NA,346,6
2023-03-06,2 wk ahead inc case,2023-03-18,CH,point,NA,1240,6
2023-03-06,2 wk ahead inc case,2023-03-18,CY,point,NA,1538,6
2023-03-06,2 wk ahead inc case,2023-03-18,CZ,point,NA,5406,6
2023-03-06,2 wk ahead inc case,2023-03-18,DE,point,NA,83313,10
2023-03-06,2 wk ahead inc case,2023-03-18,DK,point,NA,627,6
2023-03-06,2 wk ahead inc case,2023-03-18,EE,point,NA,233,6
2023-03-06,2 wk ahead inc case,2023-03-18,ES,point,NA,6267,6
2023-03-06,2 wk ahead inc case,2023-03-18,FI,point,NA,728,5
2023-03-06,2 wk ahead inc case,2023-03-18,FR,point,NA,26877,6
2023-03-06,2 wk ahead inc case,2023-03-18,GB,point,NA,27168,5
2023-03-06,2 wk ahead inc case,2023-03-18,GR,point,NA,0,5
2023-03-06,2 wk ahead inc case,2023-03-18,HR,point,NA,213,5
2023-03-06,2 wk ahead inc case,2023-03-18,HU,point,NA,840,6
2023-03-06,2 wk ahead inc case,2023-03-18,IE,point,NA,448,5
2023-03-06,2 wk ahead inc case,2023-03-18,IS,point,NA,67,4
