forecast_date,target,target_end_date,location,type,quantile,value,n_models
2024-07-29,1 wk ahead inc case,2024-08-03,AT,point,NA,18,2
2024-07-29,1 wk ahead inc case,2024-08-03,BE,point,NA,2258,2
2024-07-29,1 wk ahead inc case,2024-08-03,BG,point,NA,58,2
2024-07-29,1 wk ahead inc case,2024-08-03,CZ,point,NA,380,2
2024-07-29,1 wk ahead inc case,2024-08-03,DK,point,NA,292,1
2024-07-29,1 wk ahead inc case,2024-08-03,EE,point,NA,18,1
2024-07-29,1 wk ahead inc case,2024-08-03,GR,point,NA,6132,2
2024-07-29,1 wk ahead inc case,2024-08-03,HU,point,NA,16,2
2024-07-29,1 wk ahead inc case,2024-08-03,IE,point,NA,1136,2
2024-07-29,1 wk ahead inc case,2024-08-03,IS,point,NA,98,2
2024-07-29,1 wk ahead inc case,2024-08-03,LI,point,NA,2,2
2024-07-29,1 wk ahead inc case,2024-08-03,LT,point,NA,416,2
2024-07-29,1 wk ahead inc case,2024-08-03,LU,point,NA,388,2
2024-07-29,1 wk ahead inc case,2024-08-03,MT,point,NA,388,2
2024-07-29,1 wk ahead inc case,2024-08-03,NL,point,NA,336,1
2024-07-29,1 wk ahead inc case,2024-08-03,NO,point,NA,761,1
2024-07-29,1 wk ahead inc case,2024-08-03,PL,point,NA,1370,2
2024-07-29,1 wk ahead inc case,2024-08-03,PT,point,NA,2267,2
2024-07-29,1 wk ahead inc case,2024-08-03,RO,point,NA,3150,2
2024-07-29,1 wk ahead inc case,2024-08-03,SE,point,NA,528,2
2024-07-29,1 wk ahead inc case,2024-08-03,SI,point,NA,112,2
2024-07-29,1 wk ahead inc case,2024-08-03,SK,point,NA,27,1
2024-07-29,2 wk ahead inc case,2024-08-10,AT,point,NA,24,2
2024-07-29,2 wk ahead inc case,2024-08-10,BE,point,NA,2516,2
2024-07-29,2 wk ahead inc case,2024-08-10,BG,point,NA,62,2
2024-07-29,2 wk ahead inc case,2024-08-10,CZ,point,NA,424,2
2024-07-29,2 wk ahead inc case,2024-08-10,DK,point,NA,347,1
2024-07-29,2 wk ahead inc case,2024-08-10,EE,point,NA,18,1
2024-07-29,2 wk ahead inc case,2024-08-10,GR,point,NA,6202,2
2024-07-29,2 wk ahead inc case,2024-08-10,HU,point,NA,16,2
2024-07-29,2 wk ahead inc case,2024-08-10,IE,point,NA,1172,2
2024-07-29,2 wk ahead inc case,2024-08-10,IS,point,NA,109,2
2024-07-29,2 wk ahead inc case,2024-08-10,LI,point,NA,3,2
2024-07-29,2 wk ahead inc case,2024-08-10,LT,point,NA,472,2
2024-07-29,2 wk ahead inc case,2024-08-10,LU,point,NA,374,2
2024-07-29,2 wk ahead inc case,2024-08-10,MT,point,NA,394,2
2024-07-29,2 wk ahead inc case,2024-08-10,NL,point,NA,336,1
2024-07-29,2 wk ahead inc case,2024-08-10,NO,point,NA,794,1
2024-07-29,2 wk ahead inc case,2024-08-10,PL,point,NA,1676,2
2024-07-29,2 wk ahead inc case,2024-08-10,PT,point,NA,2310,2
2024-07-29,2 wk ahead inc case,2024-08-10,RO,point,NA,4396,2
2024-07-29,2 wk ahead inc case,2024-08-10,SE,point,NA,618,2
2024-07-29,2 wk ahead inc case,2024-08-10,SI,point,NA,128,2
2024-07-29,2 wk ahead inc case,2024-08-10,SK,point,NA,26,1
2024-07-29,3 wk ahead inc case,2024-08-17,AT,point,NA,30,2
2024-07-29,3 wk ahead inc case,2024-08-17,BE,point,NA,2802,2
2024-07-29,3 wk ahead inc case,2024-08-17,BG,point,NA,68,2
2024-07-29,3 wk ahead inc case,2024-08-17,CZ,point,NA,486,2
2024-07-29,3 wk ahead inc case,2024-08-17,DK,point,NA,399,1
2024-07-29,3 wk ahead inc case,2024-08-17,EE,point,NA,17,1
2024-07-29,3 wk ahead inc case,2024-08-17,GR,point,NA,6194,2
2024-07-29,3 wk ahead inc case,2024-08-17,HU,point,NA,17,2
2024-07-29,3 wk ahead inc case,2024-08-17,IE,point,NA,1180,2
2024-07-29,3 wk ahead inc case,2024-08-17,IS,point,NA,118,2
2024-07-29,3 wk ahead inc case,2024-08-17,LI,point,NA,4,2
2024-07-29,3 wk ahead inc case,2024-08-17,LT,point,NA,552,2
2024-07-29,3 wk ahead inc case,2024-08-17,LU,point,NA,349,2
2024-07-29,3 wk ahead inc case,2024-08-17,MT,point,NA,340,2
2024-07-29,3 wk ahead inc case,2024-08-17,NL,point,NA,330,1
2024-07-29,3 wk ahead inc case,2024-08-17,NO,point,NA,795,1
2024-07-29,3 wk ahead inc case,2024-08-17,PL,point,NA,2052,2
2024-07-29,3 wk ahead inc case,2024-08-17,PT,point,NA,2345,2
2024-07-29,3 wk ahead inc case,2024-08-17,RO,point,NA,6328,2
2024-07-29,3 wk ahead inc case,2024-08-17,SE,point,NA,710,2
2024-07-29,3 wk ahead inc case,2024-08-17,SI,point,NA,152,2
2024-07-29,3 wk ahead inc case,2024-08-17,SK,point,NA,27,1
2024-07-29,4 wk ahead inc case,2024-08-24,AT,point,NA,36,2
2024-07-29,4 wk ahead inc case,2024-08-24,BE,point,NA,3054,2
2024-07-29,4 wk ahead inc case,2024-08-24,BG,point,NA,77,2
2024-07-29,4 wk ahead inc case,2024-08-24,CZ,point,NA,550,2
2024-07-29,4 wk ahead inc case,2024-08-24,DK,point,NA,453,1
2024-07-29,4 wk ahead inc case,2024-08-24,EE,point,NA,17,1
2024-07-29,4 wk ahead inc case,2024-08-24,GR,point,NA,5960,2
2024-07-29,4 wk ahead inc case,2024-08-24,HU,point,NA,17,2
2024-07-29,4 wk ahead inc case,2024-08-24,IE,point,NA,1211,2
2024-07-29,4 wk ahead inc case,2024-08-24,IS,point,NA,132,2
2024-07-29,4 wk ahead inc case,2024-08-24,LI,point,NA,4,2
2024-07-29,4 wk ahead inc case,2024-08-24,LT,point,NA,624,2
2024-07-29,4 wk ahead inc case,2024-08-24,LU,point,NA,321,2
2024-07-29,4 wk ahead inc case,2024-08-24,MT,point,NA,304,2
2024-07-29,4 wk ahead inc case,2024-08-24,NL,point,NA,330,1
2024-07-29,4 wk ahead inc case,2024-08-24,NO,point,NA,846,1
2024-07-29,4 wk ahead inc case,2024-08-24,PL,point,NA,2566,2
2024-07-29,4 wk ahead inc case,2024-08-24,PT,point,NA,2251,2
2024-07-29,4 wk ahead inc case,2024-08-24,RO,point,NA,8498,2
2024-07-29,4 wk ahead inc case,2024-08-24,SE,point,NA,830,2
2024-07-29,4 wk ahead inc case,2024-08-24,SI,point,NA,180,2
2024-07-29,4 wk ahead inc case,2024-08-24,SK,point,NA,27,1
2024-07-29,1 wk ahead inc death,2024-08-03,BG,point,NA,0,3
2024-07-29,1 wk ahead inc death,2024-08-03,CY,point,NA,1,3
2024-07-29,1 wk ahead inc death,2024-08-03,CZ,point,NA,0,3
2024-07-29,1 wk ahead inc death,2024-08-03,DK,point,NA,6,1
2024-07-29,1 wk ahead inc death,2024-08-03,GR,point,NA,44,4
2024-07-29,1 wk ahead inc death,2024-08-03,IE,point,NA,4,2
2024-07-29,1 wk ahead inc death,2024-08-03,LI,point,NA,0,1
2024-07-29,1 wk ahead inc death,2024-08-03,LT,point,NA,0,4
2024-07-29,1 wk ahead inc death,2024-08-03,MT,point,NA,2,3
2024-07-29,1 wk ahead inc death,2024-08-03,PL,point,NA,2,4
2024-07-29,1 wk ahead inc death,2024-08-03,PT,point,NA,54,4
2024-07-29,1 wk ahead inc death,2024-08-03,RO,point,NA,3,4
2024-07-29,1 wk ahead inc death,2024-08-03,SE,point,NA,5,3
2024-07-29,1 wk ahead inc death,2024-08-03,SI,point,NA,2,3
2024-07-29,1 wk ahead inc death,2024-08-03,SK,point,NA,0,3
2024-07-29,2 wk ahead inc death,2024-08-10,BG,point,NA,0,3
2024-07-29,2 wk ahead inc death,2024-08-10,CY,point,NA,1,3
2024-07-29,2 wk ahead inc death,2024-08-10,CZ,point,NA,0,3
2024-07-29,2 wk ahead inc death,2024-08-10,DK,point,NA,6,1
2024-07-29,2 wk ahead inc death,2024-08-10,GR,point,NA,48,4
2024-07-29,2 wk ahead inc death,2024-08-10,IE,point,NA,4,2
2024-07-29,2 wk ahead inc death,2024-08-10,LI,point,NA,0,1
2024-07-29,2 wk ahead inc death,2024-08-10,LT,point,NA,0,4
2024-07-29,2 wk ahead inc death,2024-08-10,MT,point,NA,2,3
2024-07-29,2 wk ahead inc death,2024-08-10,PL,point,NA,2,4
2024-07-29,2 wk ahead inc death,2024-08-10,PT,point,NA,54,4
2024-07-29,2 wk ahead inc death,2024-08-10,RO,point,NA,4,4
2024-07-29,2 wk ahead inc death,2024-08-10,SE,point,NA,5,3
