forecast_date,target,target_end_date,location,type,quantile,value,n_models
2023-07-17,1 wk ahead inc case,2023-07-22,AT,point,NA,449,6
2023-07-17,1 wk ahead inc case,2023-07-22,BE,point,NA,25,5
2023-07-17,1 wk ahead inc case,2023-07-22,BG,point,NA,172,5
2023-07-17,1 wk ahead inc case,2023-07-22,CH,point,NA,0,1
2023-07-17,1 wk ahead inc case,2023-07-22,CY,point,NA,297,4
2023-07-17,1 wk ahead inc case,2023-07-22,CZ,point,NA,34,6
2023-07-17,1 wk ahead inc case,2023-07-22,DE,point,NA,715,5
2023-07-17,1 wk ahead inc case,2023-07-22,DK,point,NA,96,5
2023-07-17,1 wk ahead inc case,2023-07-22,EE,point,NA,26,6
2023-07-17,1 wk ahead inc case,2023-07-22,ES,point,NA,4169,5
2023-07-17,1 wk ahead inc case,2023-07-22,FI,point,NA,252,3
2023-07-17,1 wk ahead inc case,2023-07-22,FR,point,NA,4750,6
2023-07-17,1 wk ahead inc case,2023-07-22,GB,point,NA,0,1
2023-07-17,1 wk ahead inc case,2023-07-22,GR,point,NA,1690,6
2023-07-17,1 wk ahead inc case,2023-07-22,HR,point,NA,82,4
2023-07-17,1 wk ahead inc case,2023-07-22,HU,point,NA,15,5
2023-07-17,1 wk ahead inc case,2023-07-22,IE,point,NA,147,6
2023-07-17,1 wk ahead inc case,2023-07-22,IS,point,NA,8,5
2023-07-17,1 wk ahead inc case,2023-07-22,IT,point,NA,4519,4
2023-07-17,1 wk ahead inc case,2023-07-22,LI,point,NA,0,5
2023-07-17,1 wk ahead inc case,2023-07-22,LT,point,NA,43,5
2023-07-17,1 wk ahead inc case,2023-07-22,LU,point,NA,21,5
2023-07-17,1 wk ahead inc case,2023-07-22,LV,point,NA,17,5
2023-07-17,1 wk ahead inc case,2023-07-22,MT,point,NA,64,6
2023-07-17,1 wk ahead inc case,2023-07-22,NL,point,NA,60,5
2023-07-17,1 wk ahead inc case,2023-07-22,NO,point,NA,96,6
2023-07-17,1 wk ahead inc case,2023-07-22,PL,point,NA,42,8
2023-07-17,1 wk ahead inc case,2023-07-22,PT,point,NA,1083,6
2023-07-17,1 wk ahead inc case,2023-07-22,RO,point,NA,418,6
2023-07-17,1 wk ahead inc case,2023-07-22,SE,point,NA,220,6
2023-07-17,1 wk ahead inc case,2023-07-22,SI,point,NA,19,6
2023-07-17,1 wk ahead inc case,2023-07-22,SK,point,NA,36,6
2023-07-17,2 wk ahead inc case,2023-07-29,AT,point,NA,397,6
2023-07-17,2 wk ahead inc case,2023-07-29,BE,point,NA,15,5
2023-07-17,2 wk ahead inc case,2023-07-29,BG,point,NA,172,5
2023-07-17,2 wk ahead inc case,2023-07-29,CH,point,NA,0,1
2023-07-17,2 wk ahead inc case,2023-07-29,CY,point,NA,288,4
2023-07-17,2 wk ahead inc case,2023-07-29,CZ,point,NA,29,6
2023-07-17,2 wk ahead inc case,2023-07-29,DE,point,NA,640,5
2023-07-17,2 wk ahead inc case,2023-07-29,DK,point,NA,90,5
2023-07-17,2 wk ahead inc case,2023-07-29,EE,point,NA,20,6
2023-07-17,2 wk ahead inc case,2023-07-29,ES,point,NA,4502,5
2023-07-17,2 wk ahead inc case,2023-07-29,FI,point,NA,214,3
2023-07-17,2 wk ahead inc case,2023-07-29,FR,point,NA,4002,6
2023-07-17,2 wk ahead inc case,2023-07-29,GB,point,NA,0,1
2023-07-17,2 wk ahead inc case,2023-07-29,GR,point,NA,1606,6
2023-07-17,2 wk ahead inc case,2023-07-29,HR,point,NA,74,4
2023-07-17,2 wk ahead inc case,2023-07-29,HU,point,NA,13,5
2023-07-17,2 wk ahead inc case,2023-07-29,IE,point,NA,145,6
2023-07-17,2 wk ahead inc case,2023-07-29,IS,point,NA,8,5
2023-07-17,2 wk ahead inc case,2023-07-29,IT,point,NA,4744,4
2023-07-17,2 wk ahead inc case,2023-07-29,LI,point,NA,0,5
2023-07-17,2 wk ahead inc case,2023-07-29,LT,point,NA,35,5
2023-07-17,2 wk ahead inc case,2023-07-29,LU,point,NA,19,5
2023-07-17,2 wk ahead inc case,2023-07-29,LV,point,NA,16,5
2023-07-17,2 wk ahead inc case,2023-07-29,MT,point,NA,64,6
2023-07-17,2 wk ahead inc case,2023-07-29,NL,point,NA,54,5
2023-07-17,2 wk ahead inc case,2023-07-29,NO,point,NA,94,6
2023-07-17,2 wk ahead inc case,2023-07-29,PL,point,NA,27,8
2023-07-17,2 wk ahead inc case,2023-07-29,PT,point,NA,1082,6
2023-07-17,2 wk ahead inc case,2023-07-29,RO,point,NA,394,6
2023-07-17,2 wk ahead inc case,2023-07-29,SE,point,NA,187,6
2023-07-17,2 wk ahead inc case,2023-07-29,SI,point,NA,16,6
2023-07-17,2 wk ahead inc case,2023-07-29,SK,point,NA,34,6
2023-07-17,3 wk ahead inc case,2023-08-05,AT,point,NA,356,6
2023-07-17,3 wk ahead inc case,2023-08-05,BE,point,NA,10,5
2023-07-17,3 wk ahead inc case,2023-08-05,BG,point,NA,172,5
2023-07-17,3 wk ahead inc case,2023-08-05,CH,point,NA,0,1
2023-07-17,3 wk ahead inc case,2023-08-05,CY,point,NA,284,4
2023-07-17,3 wk ahead inc case,2023-08-05,CZ,point,NA,22,6
2023-07-17,3 wk ahead inc case,2023-08-05,DE,point,NA,596,5
2023-07-17,3 wk ahead inc case,2023-08-05,DK,point,NA,82,5
2023-07-17,3 wk ahead inc case,2023-08-05,EE,point,NA,18,6
2023-07-17,3 wk ahead inc case,2023-08-05,ES,point,NA,4502,5
2023-07-17,3 wk ahead inc case,2023-08-05,FI,point,NA,177,3
2023-07-17,3 wk ahead inc case,2023-08-05,FR,point,NA,3494,6
2023-07-17,3 wk ahead inc case,2023-08-05,GB,point,NA,0,1
2023-07-17,3 wk ahead inc case,2023-08-05,GR,point,NA,1726,6
2023-07-17,3 wk ahead inc case,2023-08-05,HR,point,NA,72,4
2023-07-17,3 wk ahead inc case,2023-08-05,HU,point,NA,11,5
2023-07-17,3 wk ahead inc case,2023-08-05,IE,point,NA,144,6
2023-07-17,3 wk ahead inc case,2023-08-05,IS,point,NA,8,5
2023-07-17,3 wk ahead inc case,2023-08-05,IT,point,NA,5658,4
2023-07-17,3 wk ahead inc case,2023-08-05,LI,point,NA,0,5
2023-07-17,3 wk ahead inc case,2023-08-05,LT,point,NA,29,5
2023-07-17,3 wk ahead inc case,2023-08-05,LU,point,NA,18,5
2023-07-17,3 wk ahead inc case,2023-08-05,LV,point,NA,17,5
2023-07-17,3 wk ahead inc case,2023-08-05,MT,point,NA,62,6
2023-07-17,3 wk ahead inc case,2023-08-05,NL,point,NA,51,5
2023-07-17,3 wk ahead inc case,2023-08-05,NO,point,NA,88,6
2023-07-17,3 wk ahead inc case,2023-08-05,PL,point,NA,21,8
2023-07-17,3 wk ahead inc case,2023-08-05,PT,point,NA,1075,6
2023-07-17,3 wk ahead inc case,2023-08-05,RO,point,NA,409,6
2023-07-17,3 wk ahead inc case,2023-08-05,SE,point,NA,175,6
2023-07-17,3 wk ahead inc case,2023-08-05,SI,point,NA,18,6
2023-07-17,3 wk ahead inc case,2023-08-05,SK,point,NA,36,6
2023-07-17,4 wk ahead inc case,2023-08-12,AT,point,NA,304,6
2023-07-17,4 wk ahead inc case,2023-08-12,BE,point,NA,6,5
2023-07-17,4 wk ahead inc case,2023-08-12,BG,point,NA,172,5
2023-07-17,4 wk ahead inc case,2023-08-12,CH,point,NA,0,1
2023-07-17,4 wk ahead inc case,2023-08-12,CY,point,NA,243,4
2023-07-17,4 wk ahead inc case,2023-08-12,CZ,point,NA,30,6
2023-07-17,4 wk ahead inc case,2023-08-12,DE,point,NA,569,5
2023-07-17,4 wk ahead inc case,2023-08-12,DK,point,NA,74,5
