location_name,location,target_variable,date,value,source
Bulgaria,BG,inc death,2023-03-04,8,ECDC
Bulgaria,BG,inc death,2023-02-25,7,ECDC
Bulgaria,BG,inc death,2023-02-18,10,ECDC
Bulgaria,BG,inc death,2023-02-11,10,ECDC
Bulgaria,BG,inc death,2023-02-04,10,ECDC
Bulgaria,BG,inc death,2023-01-28,14,ECDC
Bulgaria,BG,inc death,2023-01-21,22,ECDC
Bulgaria,BG,inc death,2023-01-14,16,ECDC
Bulgaria,BG,inc death,2023-01-07,14,ECDC
Bulgaria,BG,inc death,2022-12-31,18,ECDC
Bulgaria,BG,inc death,2022-12-24,9,ECDC
Bulgaria,BG,inc death,2022-12-17,20,ECDC
Bulgaria,BG,inc death,2022-12-10,12,ECDC
Bulgaria,BG,inc death,2022-12-03,22,ECDC
Bulgaria,BG,inc death,2022-11-26,30,ECDC
Bulgaria,BG,inc death,2022-11-19,44,ECDC
Bulgaria,BG,inc death,2022-11-12,37,ECDC
Bulgaria,BG,inc death,2022-11-05,56,ECDC
Bulgaria,BG,inc death,2022-10-29,39,ECDC
Bulgaria,BG,inc death,2022-10-22,37,ECDC
Bulgaria,BG,inc death,2022-10-15,38,ECDC
Bulgaria,BG,inc death,2022-10-08,28,ECDC
Bulgaria,BG,inc death,2022-10-01,21,ECDC
Bulgaria,BG,inc death,2022-09-24,21,ECDC
Bulgaria,BG,inc death,2022-09-17,30,ECDC
Bulgaria,BG,inc death,2022-09-10,35,ECDC
Bulgaria,BG,inc death,2022-09-03,26,ECDC
Bulgaria,BG,inc death,2022-08-20,55,ECDC
Bulgaria,BG,inc death,2022-08-13,55,ECDC
Bulgaria,BG,inc death,2022-08-06,44,ECDC
Bulgaria,BG,inc death,2022-07-30,48,ECDC
Bulgaria,BG,inc death,2022-07-23,38,ECDC
Bulgaria,BG,inc death,2022-07-16,25,ECDC
Bulgaria,BG,inc death,2022-07-09,9,ECDC
Bulgaria,BG,inc death,2022-07-02,11,ECDC
Bulgaria,BG,inc death,2022-06-25,22,ECDC
Croatia,HR,inc death,2023-11-25,17,ECDC
Croatia,HR,inc death,2023-11-18,24,ECDC
Croatia,HR,inc death,2023-11-11,13,ECDC
Croatia,HR,inc death,2023-11-04,19,ECDC
Croatia,HR,inc death,2023-10-28,25,ECDC
Croatia,HR,inc death,2023-10-21,11,ECDC
Croatia,HR,inc death,2023-10-14,25,ECDC
Croatia,HR,inc death,2023-10-07,15,ECDC
Croatia,HR,inc death,2023-09-30,7,ECDC
Croatia,HR,inc death,2023-09-23,18,ECDC
Croatia,HR,inc death,2023-09-16,14,ECDC
Croatia,HR,inc death,2023-09-09,10,ECDC
Croatia,HR,inc death,2023-09-02,9,ECDC
Croatia,HR,inc death,2023-08-26,5,ECDC
Croatia,HR,inc death,2023-08-19,1,ECDC
Croatia,HR,inc death,2023-08-12,2,ECDC
Croatia,HR,inc death,2023-08-05,2,ECDC
Croatia,HR,inc death,2023-07-29,4,ECDC
Croatia,HR,inc death,2023-07-22,1,ECDC
Croatia,HR,inc death,2023-07-15,5,ECDC
Croatia,HR,inc death,2023-07-08,1,ECDC
Croatia,HR,inc death,2023-07-01,2,ECDC
Croatia,HR,inc death,2023-06-24,11,ECDC
Croatia,HR,inc death,2023-06-10,5,ECDC
Croatia,HR,inc death,2023-06-03,5,ECDC
Croatia,HR,inc death,2023-05-27,10,ECDC
Croatia,HR,inc death,2023-05-20,15,ECDC
Croatia,HR,inc death,2023-05-13,17,ECDC
Croatia,HR,inc death,2023-05-06,31,ECDC
Croatia,HR,inc death,2023-04-29,28,ECDC
Croatia,HR,inc death,2023-04-22,25,ECDC
Croatia,HR,inc death,2023-04-15,38,ECDC
Croatia,HR,inc death,2023-04-08,22,ECDC
Croatia,HR,inc death,2023-04-01,25,ECDC
Croatia,HR,inc death,2023-03-25,22,ECDC
Croatia,HR,inc death,2023-03-18,15,ECDC
Croatia,HR,inc death,2023-03-11,16,ECDC
Croatia,HR,inc death,2023-03-04,18,ECDC
Croatia,HR,inc death,2023-02-25,22,ECDC
Croatia,HR,inc death,2023-02-18,22,ECDC
Croatia,HR,inc death,2023-02-11,28,ECDC
Croatia,HR,inc death,2023-02-04,32,ECDC
Croatia,HR,inc death,2023-01-28,48,ECDC
Croatia,HR,inc death,2023-01-21,50,ECDC
Croatia,HR,inc death,2023-01-14,83,ECDC
Croatia,HR,inc death,2023-01-07,62,ECDC
Croatia,HR,inc death,2022-12-31,75,ECDC
Croatia,HR,inc death,2022-12-17,52,ECDC
Croatia,HR,inc death,2022-12-10,52,ECDC
Croatia,HR,inc death,2022-12-03,50,ECDC
Croatia,HR,inc death,2022-11-26,35,ECDC
Croatia,HR,inc death,2022-11-19,40,ECDC
Croatia,HR,inc death,2022-11-12,32,ECDC
Croatia,HR,inc death,2022-11-05,55,ECDC
Croatia,HR,inc death,2022-10-29,5,ECDC
Croatia,HR,inc death,2022-10-22,12,ECDC
Croatia,HR,inc death,2022-10-15,5,ECDC
Croatia,HR,inc death,2022-10-08,5,ECDC
Croatia,HR,inc death,2022-10-01,7,ECDC
Croatia,HR,inc death,2022-09-24,6,ECDC
Croatia,HR,inc death,2022-09-17,9,ECDC
Croatia,HR,inc death,2022-09-10,13,ECDC
Croatia,HR,inc death,2022-09-03,20,ECDC
Croatia,HR,inc death,2022-08-27,8,ECDC
Croatia,HR,inc death,2022-08-20,8,ECDC
Croatia,HR,inc death,2022-08-13,15,ECDC
Croatia,HR,inc death,2022-08-06,2,ECDC
Croatia,HR,inc death,2022-07-30,7,ECDC
Croatia,HR,inc death,2022-07-23,7,ECDC
Croatia,HR,inc death,2022-07-16,9,ECDC
Croatia,HR,inc death,2022-07-09,5,ECDC
Croatia,HR,inc death,2022-07-02,3,ECDC
Croatia,HR,inc death,2022-06-25,2,ECDC
Cyprus,CY,inc death,2023-10-14,0,ECDC
Cyprus,CY,inc death,2023-10-07,0,ECDC
Cyprus,CY,inc death,2023-09-30,0,ECDC
Cyprus,CY,inc death,2023-09-23,0,ECDC
Cyprus,CY,inc death,2023-09-16,0,ECDC
Cyprus,CY,inc death,2023-09-09,0,ECDC
Cyprus,CY,inc death,2023-09-02,0,ECDC
Cyprus,CY,inc death,2023-08-26,0,ECDC
Cyprus,CY,inc death,2023-08-19,0,ECDC
Cyprus,CY,inc death,2023-08-12,2,ECDC
Cyprus,CY,inc death,2023-08-05,0,ECDC
Cyprus,CY,inc death,2023-07-29,0,ECDC
Cyprus,CY,inc death,2023-07-22,0,ECDC
Cyprus,CY,inc death,2023-07-15,0,ECDC
Cyprus,CY,inc death,2023-07-08,0,ECDC
Cyprus,CY,inc death,2023-07-01,0,ECDC
Cyprus,CY,inc death,2023-06-24,0,ECDC
Cyprus,CY,inc death,2023-06-17,0,ECDC
Cyprus,CY,inc death,2023-06-10,0,ECDC
Cyprus,CY,inc death,2023-06-03,0,ECDC
Cyprus,CY,inc death,2023-05-27,0,ECDC
Cyprus,CY,inc death,2023-05-20,0,ECDC
Cyprus,CY,inc death,2023-05-13,1,ECDC
Cyprus,CY,inc death,2023-05-06,2,ECDC
Cyprus,CY,inc death,2023-04-29,0,ECDC
Cyprus,CY,inc death,2023-04-22,0,ECDC
Cyprus,CY,inc death,2023-04-15,1,ECDC
Cyprus,CY,inc death,2023-04-08,3,ECDC
Cyprus,CY,inc death,2023-04-01,0,ECDC
Cyprus,CY,inc death,2023-03-25,0,ECDC
Cyprus,CY,inc death,2023-03-18,0,ECDC
Cyprus,CY,inc death,2023-03-11,0,ECDC
Cyprus,CY,inc death,2023-03-04,0,ECDC
Cyprus,CY,inc death,2023-02-25,4,ECDC
Cyprus,CY,inc death,2023-02-18,4,ECDC
Cyprus,CY,inc death,2023-02-11,3,ECDC
Cyprus,CY,inc death,2023-02-04,1,ECDC
Cyprus,CY,inc death,2023-01-28,7,ECDC
Cyprus,CY,inc death,2023-01-21,10,ECDC
Cyprus,CY,inc death,2023-01-14,8,ECDC
Cyprus,CY,inc death,2023-01-07,5,ECDC
Cyprus,CY,inc death,2022-12-31,2,ECDC
Cyprus,CY,inc death,2022-12-24,5,ECDC
Cyprus,CY,inc death,2022-12-17,4,ECDC
Cyprus,CY,inc death,2022-12-10,3,ECDC
Cyprus,CY,inc death,2022-12-03,12,ECDC
Cyprus,CY,inc death,2022-11-26,9,ECDC
Cyprus,CY,inc death,2022-11-19,12,ECDC
Cyprus,CY,inc death,2022-11-12,9,ECDC
Cyprus,CY,inc death,2022-11-05,8,ECDC
Cyprus,CY,inc death,2022-10-29,6,ECDC
Cyprus,CY,inc death,2022-10-22,4,ECDC
Cyprus,CY,inc death,2022-10-15,6,ECDC
Cyprus,CY,inc death,2022-10-08,8,ECDC
Cyprus,CY,inc death,2022-10-01,2,ECDC
Cyprus,CY,inc death,2022-09-24,3,ECDC
Cyprus,CY,inc death,2022-09-17,7,ECDC
Cyprus,CY,inc death,2022-09-10,4,ECDC
Cyprus,CY,inc death,2022-09-03,1,ECDC
Cyprus,CY,inc death,2022-08-27,11,ECDC
Cyprus,CY,inc death,2022-08-20,15,ECDC
Cyprus,CY,inc death,2022-08-13,11,ECDC
Cyprus,CY,inc death,2022-08-06,6,ECDC
Cyprus,CY,inc death,2022-07-30,13,ECDC
Cyprus,CY,inc death,2022-07-23,15,ECDC
Cyprus,CY,inc death,2022-07-16,13,ECDC
Cyprus,CY,inc death,2022-07-09,9,ECDC
Cyprus,CY,inc death,2022-07-02,4,ECDC
Cyprus,CY,inc death,2022-06-25,7,ECDC
Czechia,CZ,inc death,2023-11-25,27,ECDC
Czechia,CZ,inc death,2023-11-18,37,ECDC
Czechia,CZ,inc death,2023-11-11,26,ECDC
Czechia,CZ,inc death,2023-11-04,37,ECDC
Czechia,CZ,inc death,2023-10-28,18,ECDC
Czechia,CZ,inc death,2023-10-21,18,ECDC
Czechia,CZ,inc death,2023-10-14,17,ECDC
Czechia,CZ,inc death,2023-10-07,16,ECDC
Czechia,CZ,inc death,2023-09-30,9,ECDC
Czechia,CZ,inc death,2023-09-23,9,ECDC
Czechia,CZ,inc death,2023-09-16,6,ECDC
Czechia,CZ,inc death,2023-09-09,5,ECDC
Czechia,CZ,inc death,2023-09-02,3,ECDC
Czechia,CZ,inc death,2023-08-26,3,ECDC
Czechia,CZ,inc death,2023-08-19,2,ECDC
Czechia,CZ,inc death,2023-08-12,0,ECDC
Czechia,CZ,inc death,2023-08-05,0,ECDC
Czechia,CZ,inc death,2023-07-29,0,ECDC
Czechia,CZ,inc death,2023-07-22,1,ECDC
Czechia,CZ,inc death,2023-07-15,2,ECDC
Czechia,CZ,inc death,2023-07-08,0,ECDC
Czechia,CZ,inc death,2023-07-01,0,ECDC
Czechia,CZ,inc death,2023-06-24,1,ECDC
Czechia,CZ,inc death,2023-06-17,2,ECDC
Czechia,CZ,inc death,2023-06-10,1,ECDC
Czechia,CZ,inc death,2023-06-03,1,ECDC
Czechia,CZ,inc death,2023-05-27,7,ECDC
Czechia,CZ,inc death,2023-05-20,6,ECDC
Czechia,CZ,inc death,2023-05-13,9,ECDC
Czechia,CZ,inc death,2023-05-06,11,ECDC
Czechia,CZ,inc death,2023-04-29,15,ECDC
Czechia,CZ,inc death,2023-04-22,23,ECDC
Czechia,CZ,inc death,2023-04-15,22,ECDC
Czechia,CZ,inc death,2023-04-08,30,ECDC
Czechia,CZ,inc death,2023-04-01,42,ECDC
Czechia,CZ,inc death,2023-03-25,51,ECDC
Czechia,CZ,inc death,2023-03-18,66,ECDC
Czechia,CZ,inc death,2023-03-11,32,ECDC
Czechia,CZ,inc death,2023-03-04,43,ECDC
Czechia,CZ,inc death,2023-02-25,47,ECDC
Czechia,CZ,inc death,2023-02-18,37,ECDC
Czechia,CZ,inc death,2023-02-11,27,ECDC
Czechia,CZ,inc death,2023-02-04,21,ECDC
Czechia,CZ,inc death,2023-01-28,16,ECDC
Czechia,CZ,inc death,2023-01-21,30,ECDC
Czechia,CZ,inc death,2023-01-14,39,ECDC
Czechia,CZ,inc death,2023-01-07,58,ECDC
Czechia,CZ,inc death,2022-12-31,71,ECDC
Czechia,CZ,inc death,2022-12-24,65,ECDC
Czechia,CZ,inc death,2022-12-17,59,ECDC
Czechia,CZ,inc death,2022-12-10,53,ECDC
Czechia,CZ,inc death,2022-12-03,41,ECDC
Czechia,CZ,inc death,2022-11-26,44,ECDC
Czechia,CZ,inc death,2022-11-19,35,ECDC
Czechia,CZ,inc death,2022-11-12,56,ECDC
Czechia,CZ,inc death,2022-11-05,67,ECDC
Czechia,CZ,inc death,2022-10-29,74,ECDC
Czechia,CZ,inc death,2022-10-22,94,ECDC
Czechia,CZ,inc death,2022-10-15,137,ECDC
Czechia,CZ,inc death,2022-10-08,129,ECDC
Czechia,CZ,inc death,2022-10-01,99,ECDC
Czechia,CZ,inc death,2022-09-24,68,ECDC
Czechia,CZ,inc death,2022-09-17,57,ECDC
Czechia,CZ,inc death,2022-09-10,55,ECDC
Czechia,CZ,inc death,2022-09-03,46,ECDC
Czechia,CZ,inc death,2022-08-27,51,ECDC
Czechia,CZ,inc death,2022-08-20,91,ECDC
Czechia,CZ,inc death,2022-08-13,82,ECDC
Czechia,CZ,inc death,2022-08-06,89,ECDC
Czechia,CZ,inc death,2022-07-30,104,ECDC
Czechia,CZ,inc death,2022-07-23,46,ECDC
Czechia,CZ,inc death,2022-07-16,25,ECDC
Czechia,CZ,inc death,2022-07-09,17,ECDC
Czechia,CZ,inc death,2022-07-02,14,ECDC
Czechia,CZ,inc death,2022-06-25,2,ECDC
Denmark,DK,inc death,2023-11-25,14,ECDC
Denmark,DK,inc death,2023-11-18,19,ECDC
Denmark,DK,inc death,2023-11-11,40,ECDC
Denmark,DK,inc death,2023-11-04,37,ECDC
Denmark,DK,inc death,2023-10-28,47,ECDC
Denmark,DK,inc death,2023-10-21,32,ECDC
Denmark,DK,inc death,2023-10-14,24,ECDC
Denmark,DK,inc death,2023-10-07,19,ECDC
Denmark,DK,inc death,2023-09-30,16,ECDC
Denmark,DK,inc death,2023-09-23,10,ECDC
Denmark,DK,inc death,2023-09-16,14,ECDC
Denmark,DK,inc death,2023-09-09,18,ECDC
Denmark,DK,inc death,2023-09-02,10,ECDC
Denmark,DK,inc death,2023-08-26,7,ECDC
Denmark,DK,inc death,2023-08-19,12,ECDC
Denmark,DK,inc death,2023-08-12,6,ECDC
Denmark,DK,inc death,2023-08-05,6,ECDC
Denmark,DK,inc death,2023-07-29,5,ECDC
Denmark,DK,inc death,2023-07-22,1,ECDC
Denmark,DK,inc death,2023-07-15,3,ECDC
Denmark,DK,inc death,2023-07-08,7,ECDC
Denmark,DK,inc death,2023-06-24,2,ECDC
Denmark,DK,inc death,2023-06-17,10,ECDC
Denmark,DK,inc death,2023-06-10,8,ECDC
Denmark,DK,inc death,2023-06-03,9,ECDC
Denmark,DK,inc death,2023-05-27,13,ECDC
Denmark,DK,inc death,2023-05-20,14,ECDC
Denmark,DK,inc death,2023-05-13,48,ECDC
Denmark,DK,inc death,2023-05-06,28,ECDC
Denmark,DK,inc death,2023-04-29,38,ECDC
Denmark,DK,inc death,2023-04-22,30,ECDC
Denmark,DK,inc death,2023-04-15,51,ECDC
Denmark,DK,inc death,2023-04-08,42,ECDC
Denmark,DK,inc death,2023-04-01,49,ECDC
Denmark,DK,inc death,2023-03-25,40,ECDC
Denmark,DK,inc death,2023-03-18,31,ECDC
Denmark,DK,inc death,2023-03-11,25,ECDC
Denmark,DK,inc death,2023-03-04,20,ECDC
Denmark,DK,inc death,2023-02-25,20,ECDC
Denmark,DK,inc death,2023-02-18,28,ECDC
Denmark,DK,inc death,2023-02-11,29,ECDC
Denmark,DK,inc death,2023-02-04,22,ECDC
Denmark,DK,inc death,2023-01-28,19,ECDC
Denmark,DK,inc death,2023-01-21,38,ECDC
Denmark,DK,inc death,2023-01-14,48,ECDC
Denmark,DK,inc death,2023-01-07,70,ECDC
Denmark,DK,inc death,2022-12-31,106,ECDC
Denmark,DK,inc death,2022-12-24,136,ECDC
Denmark,DK,inc death,2022-12-17,91,ECDC
Denmark,DK,inc death,2022-12-10,62,ECDC
Denmark,DK,inc death,2022-12-03,48,ECDC
Denmark,DK,inc death,2022-11-26,37,ECDC
Denmark,DK,inc death,2022-11-19,30,ECDC
Denmark,DK,inc death,2022-11-12,31,ECDC
Denmark,DK,inc death,2022-11-05,34,ECDC
Denmark,DK,inc death,2022-10-29,60,ECDC
Denmark,DK,inc death,2022-10-22,62,ECDC
Denmark,DK,inc death,2022-10-15,82,ECDC
Estonia,EE,inc death,2023-11-25,1,ECDC
Estonia,EE,inc death,2023-11-18,5,ECDC
Estonia,EE,inc death,2023-11-11,2,ECDC
Estonia,EE,inc death,2023-11-04,6,ECDC
Estonia,EE,inc death,2023-10-28,3,ECDC
Estonia,EE,inc death,2023-10-21,1,ECDC
Estonia,EE,inc death,2023-10-14,0,ECDC
Estonia,EE,inc death,2023-10-07,0,ECDC
Estonia,EE,inc death,2023-09-30,0,ECDC
Estonia,EE,inc death,2023-09-23,1,ECDC
Estonia,EE,inc death,2023-09-16,0,ECDC
Estonia,EE,inc death,2023-09-09,0,ECDC
Estonia,EE,inc death,2023-09-02,0,ECDC
Estonia,EE,inc death,2023-08-26,0,ECDC
Estonia,EE,inc death,2023-08-19,0,ECDC
Estonia,EE,inc death,2023-08-12,0,ECDC
Estonia,EE,inc death,2023-08-05,1,ECDC
Estonia,EE,inc death,2023-07-22,1,ECDC
Estonia,EE,inc death,2023-07-15,1,ECDC
Estonia,EE,inc death,2023-07-08,0,ECDC
Estonia,EE,inc death,2023-07-01,0,ECDC
Estonia,EE,inc death,2023-06-24,1,ECDC
Estonia,EE,inc death,2023-06-17,0,ECDC
Estonia,EE,inc death,2023-06-10,2,ECDC
Estonia,EE,inc death,2023-06-03,2,ECDC
Estonia,EE,inc death,2023-05-27,2,ECDC
Estonia,EE,inc death,2023-05-20,3,ECDC
Estonia,EE,inc death,2023-05-13,3,ECDC
Estonia,EE,inc death,2023-05-06,1,ECDC
Estonia,EE,inc death,2023-04-29,9,ECDC
Estonia,EE,inc death,2023-04-22,14,ECDC
Estonia,EE,inc death,2023-04-15,7,ECDC
Estonia,EE,inc death,2023-04-08,8,ECDC
Estonia,EE,inc death,2023-04-01,6,ECDC
Estonia,EE,inc death,2023-03-25,8,ECDC
Estonia,EE,inc death,2023-03-18,8,ECDC
Estonia,EE,inc death,2023-03-11,3,ECDC
Estonia,EE,inc death,2023-03-04,6,ECDC
Estonia,EE,inc death,2023-02-25,6,ECDC
Estonia,EE,inc death,2023-02-18,8,ECDC
Estonia,EE,inc death,2023-02-11,7,ECDC
Estonia,EE,inc death,2023-02-04,7,ECDC
Estonia,EE,inc death,2023-01-28,8,ECDC
Estonia,EE,inc death,2023-01-21,8,ECDC
Estonia,EE,inc death,2023-01-14,12,ECDC
Estonia,EE,inc death,2023-01-07,13,ECDC
Estonia,EE,inc death,2022-12-31,19,ECDC
Estonia,EE,inc death,2022-12-24,17,ECDC
Estonia,EE,inc death,2022-12-17,23,ECDC
Estonia,EE,inc death,2022-12-10,15,ECDC
Estonia,EE,inc death,2022-12-03,9,ECDC
Estonia,EE,inc death,2022-11-26,9,ECDC
Estonia,EE,inc death,2022-11-19,9,ECDC
Estonia,EE,inc death,2022-11-12,15,ECDC
Estonia,EE,inc death,2022-11-05,9,ECDC
Estonia,EE,inc death,2022-10-29,9,ECDC
Estonia,EE,inc death,2022-10-22,10,ECDC
Estonia,EE,inc death,2022-10-15,16,ECDC
Estonia,EE,inc death,2022-10-08,21,ECDC
Estonia,EE,inc death,2022-10-01,11,ECDC
Estonia,EE,inc death,2022-09-24,14,ECDC
Estonia,EE,inc death,2022-09-17,6,ECDC
Estonia,EE,inc death,2022-09-10,4,ECDC
Estonia,EE,inc death,2022-09-03,6,ECDC
Estonia,EE,inc death,2022-08-27,4,ECDC
Estonia,EE,inc death,2022-08-20,5,ECDC
Estonia,EE,inc death,2022-08-13,8,ECDC
Estonia,EE,inc death,2022-08-06,6,ECDC
Estonia,EE,inc death,2022-07-30,8,ECDC
Estonia,EE,inc death,2022-07-23,8,ECDC
Estonia,EE,inc death,2022-07-16,4,ECDC
