location_name,location,target_variable,date,value,source,snapshot_date
Estonia,EE,inc death,2021-05-15,21,ECDC,2022-08-12
Estonia,EE,inc death,2021-05-22,14,ECDC,2022-08-12
Estonia,EE,inc death,2021-05-29,13,ECDC,2022-08-12
Estonia,EE,inc death,2021-06-05,11,ECDC,2022-08-12
Estonia,EE,inc death,2021-06-12,2,ECDC,2022-08-12
Estonia,EE,inc death,2021-06-19,2,ECDC,2022-08-12
Estonia,EE,inc death,2021-06-26,1,ECDC,2022-08-12
Estonia,EE,inc death,2021-07-03,1,ECDC,2022-08-12
Estonia,EE,inc death,2021-07-10,0,ECDC,2022-08-12
Estonia,EE,inc death,2021-07-17,1,ECDC,2022-08-12
Estonia,EE,inc death,2021-07-24,0,ECDC,2022-08-12
Estonia,EE,inc death,2021-07-31,1,ECDC,2022-08-12
Estonia,EE,inc death,2021-08-07,4,ECDC,2022-08-12
Estonia,EE,inc death,2021-08-14,2,ECDC,2022-08-12
Estonia,EE,inc death,2021-08-21,5,ECDC,2022-08-12
Estonia,EE,inc death,2021-08-28,7,ECDC,2022-08-12
Estonia,EE,inc death,2021-09-04,11,ECDC,2022-08-12
Estonia,EE,inc death,2021-09-11,11,ECDC,2022-08-12
Estonia,EE,inc death,2021-09-18,14,ECDC,2022-08-12
Estonia,EE,inc death,2021-09-25,22,ECDC,2022-08-12
Estonia,EE,inc death,2021-10-02,23,ECDC,2022-08-12
Estonia,EE,inc death,2021-10-09,27,ECDC,2022-08-12
Estonia,EE,inc death,2021-10-16,31,ECDC,2022-08-12
Estonia,EE,inc death,2021-10-23,37,ECDC,2022-08-12
Estonia,EE,inc death,2021-10-30,72,ECDC,2022-08-12
Estonia,EE,inc death,2021-11-06,0,ECDC,2022-08-12
Estonia,EE,inc death,2021-11-13,72,ECDC,2022-08-12
Estonia,EE,inc death,2021-11-20,53,ECDC,2022-08-12
Estonia,EE,inc death,2021-11-27,55,ECDC,2022-08-12
Estonia,EE,inc death,2021-12-04,27,ECDC,2022-08-12
Estonia,EE,inc death,2021-12-11,38,ECDC,2022-08-12
Estonia,EE,inc death,2021-12-18,23,ECDC,2022-08-12
Estonia,EE,inc death,2021-12-25,29,ECDC,2022-08-12
Estonia,EE,inc death,2022-01-01,23,ECDC,2022-08-12
Estonia,EE,inc death,2022-01-08,16,ECDC,2022-08-12
Estonia,EE,inc death,2022-01-15,28,ECDC,2022-08-12
Estonia,EE,inc death,2022-01-22,24,ECDC,2022-08-12
Estonia,EE,inc death,2022-01-29,25,ECDC,2022-08-12
Estonia,EE,inc death,2022-02-05,32,ECDC,2022-08-12
Estonia,EE,inc death,2022-02-12,45,ECDC,2022-08-12
Estonia,EE,inc death,2022-02-19,54,ECDC,2022-08-12
Estonia,EE,inc death,2022-02-26,64,ECDC,2022-08-12
Estonia,EE,inc death,2022-03-05,59,ECDC,2022-08-12
Estonia,EE,inc death,2022-03-12,58,ECDC,2022-08-12
Estonia,EE,inc death,2022-03-19,33,ECDC,2022-08-12
Estonia,EE,inc death,2022-03-26,40,ECDC,2022-08-12
Estonia,EE,inc death,2022-04-02,22,ECDC,2022-08-12
Estonia,EE,inc death,2022-04-09,29,ECDC,2022-08-12
Estonia,EE,inc death,2022-04-16,22,ECDC,2022-08-12
Estonia,EE,inc death,2022-04-23,13,ECDC,2022-08-12
Estonia,EE,inc death,2022-04-30,9,ECDC,2022-08-12
Estonia,EE,inc death,2022-05-07,8,ECDC,2022-08-12
Estonia,EE,inc death,2022-05-14,3,ECDC,2022-08-12
Estonia,EE,inc death,2022-05-21,5,ECDC,2022-08-12
Estonia,EE,inc death,2022-05-28,8,ECDC,2022-08-12
Estonia,EE,inc death,2022-06-04,10,ECDC,2022-08-12
Estonia,EE,inc death,2022-06-11,2,ECDC,2022-08-12
Estonia,EE,inc death,2022-06-18,2,ECDC,2022-08-12
Estonia,EE,inc death,2022-06-25,3,ECDC,2022-08-12
Estonia,EE,inc death,2022-07-02,8,ECDC,2022-08-12
Estonia,EE,inc death,2022-07-09,8,ECDC,2022-08-12
Estonia,EE,inc death,2022-07-16,4,ECDC,2022-08-19
Estonia,EE,inc death,2022-07-23,8,ECDC,2022-08-26
Estonia,EE,inc death,2022-07-30,8,ECDC,2022-09-02
Estonia,EE,inc death,2022-08-06,6,ECDC,2022-09-09
Estonia,EE,inc death,2022-08-13,8,ECDC,2022-09-16
Estonia,EE,inc death,2022-08-20,5,ECDC,2022-09-23
Estonia,EE,inc death,2022-08-27,4,ECDC,2022-09-30
Estonia,EE,inc death,2022-09-03,6,ECDC,2022-10-07
Estonia,EE,inc death,2022-09-10,4,ECDC,2022-10-14
Estonia,EE,inc death,2022-09-17,6,ECDC,2022-10-21
Estonia,EE,inc death,2022-09-24,14,ECDC,2022-10-28
Estonia,EE,inc death,2022-10-01,11,ECDC,2022-11-04
Estonia,EE,inc death,2022-10-08,21,ECDC,2022-11-11
Estonia,EE,inc death,2022-10-15,16,ECDC,2022-11-18
Estonia,EE,inc death,2022-10-22,10,ECDC,2022-11-25
Estonia,EE,inc death,2022-10-29,9,ECDC,2022-12-02
Estonia,EE,inc death,2022-11-05,9,ECDC,2022-12-09
Estonia,EE,inc death,2022-11-12,15,ECDC,2022-12-16
Estonia,EE,inc death,2022-11-19,9,ECDC,2022-12-23
Estonia,EE,inc death,2022-11-26,9,ECDC,2023-01-13
Estonia,EE,inc death,2022-12-03,9,ECDC,2023-01-13
Estonia,EE,inc death,2022-12-10,15,ECDC,2023-01-13
Estonia,EE,inc death,2022-12-17,23,ECDC,2023-01-20
Estonia,EE,inc death,2022-12-24,17,ECDC,2023-01-27
Estonia,EE,inc death,2022-12-31,19,ECDC,2023-02-03
Estonia,EE,inc death,2023-01-07,13,ECDC,2023-02-10
Estonia,EE,inc death,2023-01-14,12,ECDC,2023-02-17
Estonia,EE,inc death,2023-01-21,8,ECDC,2023-02-24
Estonia,EE,inc death,2023-01-28,8,ECDC,2023-03-03
Estonia,EE,inc death,2023-02-04,7,ECDC,2023-03-10
Estonia,EE,inc death,2023-02-11,7,ECDC,2023-03-17
Estonia,EE,inc death,2023-02-18,8,ECDC,2023-03-24
Estonia,EE,inc death,2023-02-25,6,ECDC,2023-04-01
Estonia,EE,inc death,2023-03-04,6,ECDC,2023-04-01
Estonia,EE,inc death,2023-03-11,3,ECDC,2023-04-14
Estonia,EE,inc death,2023-03-18,8,ECDC,2023-04-21
Estonia,EE,inc death,2023-03-25,8,ECDC,2023-04-28
Estonia,EE,inc death,2023-04-01,6,ECDC,2023-05-05
Estonia,EE,inc death,2023-04-08,8,ECDC,2023-05-12
Estonia,EE,inc death,2023-04-15,7,ECDC,2023-05-19
Estonia,EE,inc death,2023-04-22,14,ECDC,2023-05-26
Estonia,EE,inc death,2023-04-29,9,ECDC,2023-06-02
Estonia,EE,inc death,2023-05-06,1,ECDC,2023-06-09
Estonia,EE,inc death,2023-05-13,3,ECDC,2023-06-16
Estonia,EE,inc death,2023-05-20,3,ECDC,2023-06-23
Estonia,EE,inc death,2023-05-27,2,ECDC,2023-06-30
Estonia,EE,inc death,2023-06-03,2,ECDC,2023-07-07
Estonia,EE,inc death,2023-06-10,2,ECDC,2023-07-14
Estonia,EE,inc death,2023-06-17,0,ECDC,2023-07-21
Estonia,EE,inc death,2023-06-24,1,ECDC,2023-07-28
Estonia,EE,inc death,2023-07-01,0,ECDC,2023-08-04
Estonia,EE,inc death,2023-07-08,0,ECDC,2023-08-11
Estonia,EE,inc death,2023-07-15,1,ECDC,2023-08-18
Estonia,EE,inc death,2023-07-22,1,ECDC,2023-08-25
Estonia,EE,inc death,2023-07-29,NA,ECDC,2023-09-01
Estonia,EE,inc death,2023-08-05,1,ECDC,2023-09-08
Estonia,EE,inc death,2023-08-12,0,ECDC,2023-09-15
Estonia,EE,inc death,2023-08-19,0,ECDC,2023-09-22
Estonia,EE,inc death,2023-08-26,0,ECDC,2023-09-29
Estonia,EE,inc death,2023-09-02,0,ECDC,2023-10-06
Estonia,EE,inc death,2023-09-09,0,ECDC,2023-10-13
Estonia,EE,inc death,2023-09-16,0,ECDC,2023-10-20
Estonia,EE,inc death,2023-09-23,1,ECDC,2023-10-23
Estonia,EE,inc death,2023-09-30,0,ECDC,2023-11-10
Estonia,EE,inc death,2023-10-07,0,ECDC,2023-11-10
Estonia,EE,inc death,2023-10-14,0,ECDC,2023-11-17
Estonia,EE,inc death,2023-10-21,1,ECDC,2023-11-24
Estonia,EE,inc death,2023-10-28,3,ECDC,2023-11-24
Estonia,EE,inc death,2023-11-04,6,ECDC,2023-11-24
Estonia,EE,inc death,2023-11-11,2,ECDC,2023-11-24
Estonia,EE,inc death,2023-11-18,5,ECDC,2023-11-24
Estonia,EE,inc death,2023-11-25,1,ECDC,2023-11-24
Finland,FI,inc death,2023-10-21,79,ECDC,2023-11-24
Finland,FI,inc death,2023-10-21,NA,ECDC,2023-11-24
Finland,FI,inc death,2023-10-28,116,ECDC,2023-11-24
Finland,FI,inc death,2023-10-28,NA,ECDC,2023-11-24
Finland,FI,inc death,2023-11-04,164,ECDC,2023-11-24
Finland,FI,inc death,2023-11-04,NA,ECDC,2023-11-24
Finland,FI,inc death,2023-11-11,204,ECDC,2023-11-24
Finland,FI,inc death,2023-11-11,NA,ECDC,2023-11-24
Finland,FI,inc death,2023-11-18,108,ECDC,2023-11-24
Finland,FI,inc death,2023-11-18,NA,ECDC,2023-11-24
France,FR,inc death,2020-01-04,0,ECDC,2022-08-12
France,FR,inc death,2020-01-11,0,ECDC,2022-08-12
France,FR,inc death,2020-01-18,0,ECDC,2022-08-12
France,FR,inc death,2020-01-25,0,ECDC,2022-08-12
France,FR,inc death,2020-02-01,1,ECDC,2022-08-12
France,FR,inc death,2020-02-08,0,ECDC,2022-08-12
France,FR,inc death,2020-02-15,0,ECDC,2022-08-12
France,FR,inc death,2020-02-22,0,ECDC,2022-08-12
France,FR,inc death,2020-02-29,0,ECDC,2022-08-12
France,FR,inc death,2020-03-07,0,ECDC,2022-08-12
France,FR,inc death,2020-03-14,43,ECDC,2022-08-12
France,FR,inc death,2020-03-21,670,ECDC,2022-08-12
France,FR,inc death,2020-03-28,2002,ECDC,2022-08-12
France,FR,inc death,2020-04-04,3287,ECDC,2022-08-12
France,FR,inc death,2020-04-11,3348,ECDC,2022-08-12
France,FR,inc death,2020-04-18,2741,ECDC,2022-08-12
France,FR,inc death,2020-04-25,2101,ECDC,2022-08-12
France,FR,inc death,2020-05-02,1408,ECDC,2022-08-12
France,FR,inc death,2020-05-09,1062,ECDC,2022-08-12
France,FR,inc death,2020-05-16,815,ECDC,2022-08-12
France,FR,inc death,2020-05-23,566,ECDC,2022-08-12
France,FR,inc death,2020-05-30,474,ECDC,2022-08-12
France,FR,inc death,2020-06-06,335,ECDC,2022-08-12
France,FR,inc death,2020-06-13,263,ECDC,2022-08-12
France,FR,inc death,2020-06-20,164,ECDC,2022-08-12
France,FR,inc death,2020-06-27,123,ECDC,2022-08-12
France,FR,inc death,2020-07-04,105,ECDC,2022-08-12
France,FR,inc death,2020-07-11,133,ECDC,2022-08-12
France,FR,inc death,2020-07-18,105,ECDC,2022-08-12
France,FR,inc death,2020-07-25,113,ECDC,2022-08-12
France,FR,inc death,2020-08-01,90,ECDC,2022-08-12
France,FR,inc death,2020-08-08,79,ECDC,2022-08-12
France,FR,inc death,2020-08-15,119,ECDC,2022-08-12
France,FR,inc death,2020-08-22,138,ECDC,2022-08-12
France,FR,inc death,2020-08-29,131,ECDC,2022-08-12
France,FR,inc death,2020-09-05,154,ECDC,2022-08-12
France,FR,inc death,2020-09-12,301,ECDC,2022-08-12
France,FR,inc death,2020-09-19,516,ECDC,2022-08-12
France,FR,inc death,2020-09-26,677,ECDC,2022-08-12
France,FR,inc death,2020-10-03,663,ECDC,2022-08-12
France,FR,inc death,2020-10-10,793,ECDC,2022-08-12
France,FR,inc death,2020-10-17,1097,ECDC,2022-08-12
France,FR,inc death,2020-10-24,2037,ECDC,2022-08-12
France,FR,inc death,2020-10-31,3517,ECDC,2022-08-12
France,FR,inc death,2020-11-07,5281,ECDC,2022-08-12
France,FR,inc death,2020-11-14,6018,ECDC,2022-08-12
France,FR,inc death,2020-11-21,6208,ECDC,2022-08-12
France,FR,inc death,2020-11-28,5215,ECDC,2022-08-12
France,FR,inc death,2020-12-05,4450,ECDC,2022-08-12
France,FR,inc death,2020-12-12,4257,ECDC,2022-08-12
France,FR,inc death,2020-12-19,3786,ECDC,2022-08-12
France,FR,inc death,2020-12-26,3560,ECDC,2022-08-12
France,FR,inc death,2021-01-02,3259,ECDC,2022-08-12
France,FR,inc death,2021-01-09,3851,ECDC,2022-08-12
France,FR,inc death,2021-01-16,3833,ECDC,2022-08-12
France,FR,inc death,2021-01-23,3754,ECDC,2022-08-12
France,FR,inc death,2021-01-30,3535,ECDC,2022-08-12
France,FR,inc death,2021-02-06,3431,ECDC,2022-08-12
France,FR,inc death,2021-02-13,3280,ECDC,2022-08-12
France,FR,inc death,2021-02-20,2825,ECDC,2022-08-12
France,FR,inc death,2021-02-27,2395,ECDC,2022-08-12
France,FR,inc death,2021-03-06,2202,ECDC,2022-08-12
France,FR,inc death,2021-03-13,2015,ECDC,2022-08-12
France,FR,inc death,2021-03-20,1890,ECDC,2022-08-12
France,FR,inc death,2021-03-27,1929,ECDC,2022-08-12
France,FR,inc death,2021-04-03,2040,ECDC,2022-08-12
France,FR,inc death,2021-04-10,2188,ECDC,2022-08-12
France,FR,inc death,2021-04-17,2053,ECDC,2022-08-12
France,FR,inc death,2021-04-24,2128,ECDC,2022-08-12
France,FR,inc death,2021-05-01,2040,ECDC,2022-08-12
France,FR,inc death,2021-05-08,1584,ECDC,2022-08-12
France,FR,inc death,2021-05-15,1257,ECDC,2022-08-12
France,FR,inc death,2021-05-22,992,ECDC,2022-08-12
France,FR,inc death,2021-05-29,804,ECDC,2022-08-12
France,FR,inc death,2021-06-05,604,ECDC,2022-08-12
France,FR,inc death,2021-06-12,398,ECDC,2022-08-12
France,FR,inc death,2021-06-19,332,ECDC,2022-08-12
France,FR,inc death,2021-06-26,254,ECDC,2022-08-12
France,FR,inc death,2021-07-03,209,ECDC,2022-08-12
France,FR,inc death,2021-07-10,165,ECDC,2022-08-12
France,FR,inc death,2021-07-17,124,ECDC,2022-08-12
France,FR,inc death,2021-07-24,147,ECDC,2022-08-12
France,FR,inc death,2021-07-31,298,ECDC,2022-08-12
France,FR,inc death,2021-08-07,362,ECDC,2022-08-12
France,FR,inc death,2021-08-14,484,ECDC,2022-08-12
France,FR,inc death,2021-08-21,847,ECDC,2022-08-12
France,FR,inc death,2021-08-28,765,ECDC,2022-08-12
France,FR,inc death,2021-09-04,711,ECDC,2022-08-12
France,FR,inc death,2021-09-11,633,ECDC,2022-08-12
France,FR,inc death,2021-09-18,506,ECDC,2022-08-12
France,FR,inc death,2021-09-25,421,ECDC,2022-08-12
France,FR,inc death,2021-10-02,345,ECDC,2022-08-12
France,FR,inc death,2021-10-09,253,ECDC,2022-08-12
France,FR,inc death,2021-10-16,209,ECDC,2022-08-12
France,FR,inc death,2021-10-23,204,ECDC,2022-08-12
France,FR,inc death,2021-10-30,211,ECDC,2022-08-12
France,FR,inc death,2021-11-06,242,ECDC,2022-08-12
France,FR,inc death,2021-11-13,256,ECDC,2022-08-12
France,FR,inc death,2021-11-20,334,ECDC,2022-08-12
France,FR,inc death,2021-11-27,477,ECDC,2022-08-12
France,FR,inc death,2021-12-04,658,ECDC,2022-08-12
France,FR,inc death,2021-12-11,943,ECDC,2022-08-12
France,FR,inc death,2021-12-18,1084,ECDC,2022-08-12
France,FR,inc death,2021-12-25,1198,ECDC,2022-08-12
France,FR,inc death,2022-01-01,1375,ECDC,2022-08-12
France,FR,inc death,2022-01-08,1549,ECDC,2022-08-12
France,FR,inc death,2022-01-15,1586,ECDC,2022-08-12
France,FR,inc death,2022-01-22,1771,ECDC,2022-08-12
France,FR,inc death,2022-01-29,2082,ECDC,2022-08-12
France,FR,inc death,2022-02-05,2137,ECDC,2022-08-12
France,FR,inc death,2022-02-12,2146,ECDC,2022-08-12
France,FR,inc death,2022-02-19,1871,ECDC,2022-08-12
France,FR,inc death,2022-02-26,1468,ECDC,2022-08-12
France,FR,inc death,2022-03-05,1162,ECDC,2022-08-12
France,FR,inc death,2022-03-12,869,ECDC,2022-08-12
France,FR,inc death,2022-03-19,839,ECDC,2022-08-12
France,FR,inc death,2022-03-26,766,ECDC,2022-08-12
France,FR,inc death,2022-04-02,850,ECDC,2022-08-12
France,FR,inc death,2022-04-09,828,ECDC,2022-08-12
France,FR,inc death,2022-04-16,899,ECDC,2022-08-12
France,FR,inc death,2022-04-23,948,ECDC,2022-08-12
France,FR,inc death,2022-04-30,903,ECDC,2022-08-12
France,FR,inc death,2022-05-07,767,ECDC,2022-08-12
France,FR,inc death,2022-05-14,627,ECDC,2022-08-12
France,FR,inc death,2022-05-21,489,ECDC,2022-08-12
France,FR,inc death,2022-05-28,329,ECDC,2022-08-12
France,FR,inc death,2022-06-04,346,ECDC,2022-08-12
France,FR,inc death,2022-06-11,265,ECDC,2022-08-12
France,FR,inc death,2022-06-18,279,ECDC,2022-08-12
France,FR,inc death,2022-06-25,318,ECDC,2022-08-12
France,FR,inc death,2022-07-02,285,ECDC,2022-08-12
France,FR,inc death,2022-07-09,455,ECDC,2022-08-12
France,FR,inc death,2022-07-16,614,ECDC,2022-08-19
France,FR,inc death,2022-07-23,776,ECDC,2022-08-26
France,FR,inc death,2022-07-30,642,ECDC,2022-09-02
France,FR,inc death,2022-08-06,563,ECDC,2022-09-09
France,FR,inc death,2022-08-13,543,ECDC,2022-09-16
France,FR,inc death,2022-08-20,442,ECDC,2022-09-23
France,FR,inc death,2022-08-27,344,ECDC,2022-09-30
France,FR,inc death,2022-09-03,318,ECDC,2022-10-07
France,FR,inc death,2022-09-10,289,ECDC,2022-10-14
France,FR,inc death,2022-09-17,215,ECDC,2022-10-21
France,FR,inc death,2022-09-24,237,ECDC,2022-10-28
France,FR,inc death,2022-10-01,237,ECDC,2022-11-04
France,FR,inc death,2022-10-08,323,ECDC,2022-11-11
France,FR,inc death,2022-10-15,432,ECDC,2022-11-18
France,FR,inc death,2022-10-22,540,ECDC,2022-11-25
France,FR,inc death,2022-10-29,512,ECDC,2022-12-02
France,FR,inc death,2022-11-05,457,ECDC,2022-12-09
France,FR,inc death,2022-11-12,404,ECDC,2022-12-16
France,FR,inc death,2022-11-19,493,ECDC,2022-12-23
France,FR,inc death,2022-11-26,464,ECDC,2023-01-13
France,FR,inc death,2022-12-03,509,ECDC,2023-01-13
France,FR,inc death,2022-12-10,604,ECDC,2023-01-13
France,FR,inc death,2022-12-17,750,ECDC,2023-01-20
France,FR,inc death,2022-12-24,834,ECDC,2023-01-27
France,FR,inc death,2022-12-31,843,ECDC,2023-02-03
France,FR,inc death,2023-01-07,796,ECDC,2023-02-10
France,FR,inc death,2023-01-14,523,ECDC,2023-02-17
France,FR,inc death,2023-01-21,406,ECDC,2023-02-24
France,FR,inc death,2023-01-28,329,ECDC,2023-03-03
France,FR,inc death,2023-02-04,263,ECDC,2023-03-10
France,FR,inc death,2023-02-11,171,ECDC,2023-03-17
France,FR,inc death,2023-02-18,181,ECDC,2023-03-24
France,FR,inc death,2023-02-25,170,ECDC,2023-04-01
France,FR,inc death,2023-03-04,153,ECDC,2023-04-01
France,FR,inc death,2023-03-11,125,ECDC,2023-04-14
France,FR,inc death,2023-03-18,164,ECDC,2023-04-21
France,FR,inc death,2023-03-25,172,ECDC,2023-04-28
France,FR,inc death,2023-04-01,211,ECDC,2023-05-05
France,FR,inc death,2023-04-08,186,ECDC,2023-05-12
France,FR,inc death,2023-04-15,167,ECDC,2023-05-19
France,FR,inc death,2023-04-22,283,ECDC,2023-05-26
France,FR,inc death,2023-04-29,253,ECDC,2023-06-02
France,FR,inc death,2023-05-06,238,ECDC,2023-06-09
France,FR,inc death,2023-05-13,160,ECDC,2023-06-16
France,FR,inc death,2023-05-20,134,ECDC,2023-06-23
France,FR,inc death,2023-05-27,149,ECDC,2023-06-30
France,FR,inc death,2023-06-03,112,ECDC,2023-07-07
France,FR,inc death,2023-06-10,106,ECDC,2023-07-14
France,FR,inc death,2023-06-17,67,ECDC,2023-07-21
France,FR,inc death,2023-06-24,68,ECDC,2023-07-28
France,FR,inc death,2023-07-01,NA,ECDC,2023-08-04
France,FR,inc death,2023-07-08,NA,ECDC,2023-08-11
France,FR,inc death,2023-07-15,NA,ECDC,2023-08-18
France,FR,inc death,2023-07-22,NA,ECDC,2023-08-25
France,FR,inc death,2023-07-29,NA,ECDC,2023-09-01
France,FR,inc death,2023-08-05,NA,ECDC,2023-09-08
France,FR,inc death,2023-08-12,NA,ECDC,2023-09-15
France,FR,inc death,2023-08-19,NA,ECDC,2023-09-22
France,FR,inc death,2023-08-26,NA,ECDC,2023-09-29
France,FR,inc death,2023-09-02,NA,ECDC,2023-10-06
France,FR,inc death,2023-09-09,NA,ECDC,2023-10-13
France,FR,inc death,2023-09-16,NA,ECDC,2023-10-20
France,FR,inc death,2023-09-23,NA,ECDC,2023-10-23
France,FR,inc death,2023-09-30,NA,ECDC,2023-11-10
France,FR,inc death,2023-10-07,NA,ECDC,2023-11-10
France,FR,inc death,2023-10-14,NA,ECDC,2023-11-17
France,FR,inc death,2023-10-21,NA,ECDC,2023-11-24
France,FR,inc death,2023-10-28,NA,ECDC,2023-11-24
France,FR,inc death,2023-11-04,NA,ECDC,2023-11-24
France,FR,inc death,2023-11-11,NA,ECDC,2023-11-24
France,FR,inc death,2023-11-18,NA,ECDC,2023-11-24
Germany,DE,inc death,2020-01-04,0,ECDC,2022-08-12
Germany,DE,inc death,2020-01-11,0,ECDC,2022-08-12
Germany,DE,inc death,2020-01-18,0,ECDC,2022-08-12
Germany,DE,inc death,2020-01-25,0,ECDC,2022-08-12
Germany,DE,inc death,2020-02-01,0,ECDC,2022-08-12
Germany,DE,inc death,2020-02-08,0,ECDC,2022-08-12
Germany,DE,inc death,2020-02-15,0,ECDC,2022-08-12
Germany,DE,inc death,2020-02-22,0,ECDC,2022-08-12
Germany,DE,inc death,2020-02-29,0,ECDC,2022-08-12
Germany,DE,inc death,2020-03-07,0,ECDC,2022-08-12
Germany,DE,inc death,2020-03-14,16,ECDC,2022-08-12
Germany,DE,inc death,2020-03-21,143,ECDC,2022-08-12
Germany,DE,inc death,2020-03-28,553,ECDC,2022-08-12
Germany,DE,inc death,2020-04-04,1350,ECDC,2022-08-12
Germany,DE,inc death,2020-04-11,1738,ECDC,2022-08-12
Germany,DE,inc death,2020-04-18,1636,ECDC,2022-08-12
Germany,DE,inc death,2020-04-25,1196,ECDC,2022-08-12
Germany,DE,inc death,2020-05-02,826,ECDC,2022-08-12
Germany,DE,inc death,2020-05-09,527,ECDC,2022-08-12
Germany,DE,inc death,2020-05-16,363,ECDC,2022-08-12
Germany,DE,inc death,2020-05-23,282,ECDC,2022-08-12
Germany,DE,inc death,2020-05-30,150,ECDC,2022-08-12
Germany,DE,inc death,2020-06-06,119,ECDC,2022-08-12
Germany,DE,inc death,2020-06-13,74,ECDC,2022-08-12
Germany,DE,inc death,2020-06-20,53,ECDC,2022-08-12
Germany,DE,inc death,2020-06-27,58,ECDC,2022-08-12
Germany,DE,inc death,2020-07-04,46,ECDC,2022-08-12
Germany,DE,inc death,2020-07-11,30,ECDC,2022-08-12
Germany,DE,inc death,2020-07-18,26,ECDC,2022-08-12
Germany,DE,inc death,2020-07-25,33,ECDC,2022-08-12
Germany,DE,inc death,2020-08-01,34,ECDC,2022-08-12
Germany,DE,inc death,2020-08-08,31,ECDC,2022-08-12
Germany,DE,inc death,2020-08-15,29,ECDC,2022-08-12
Germany,DE,inc death,2020-08-22,40,ECDC,2022-08-12
Germany,DE,inc death,2020-08-29,41,ECDC,2022-08-12
Germany,DE,inc death,2020-09-05,19,ECDC,2022-08-12
Germany,DE,inc death,2020-09-12,32,ECDC,2022-08-12
Germany,DE,inc death,2020-09-19,54,ECDC,2022-08-12
Germany,DE,inc death,2020-09-26,66,ECDC,2022-08-12
Germany,DE,inc death,2020-10-03,78,ECDC,2022-08-12
Germany,DE,inc death,2020-10-10,124,ECDC,2022-08-12
Germany,DE,inc death,2020-10-17,231,ECDC,2022-08-12
Germany,DE,inc death,2020-10-24,411,ECDC,2022-08-12
Germany,DE,inc death,2020-10-31,791,ECDC,2022-08-12
Germany,DE,inc death,2020-11-07,1236,ECDC,2022-08-12
Germany,DE,inc death,2020-11-14,1662,ECDC,2022-08-12
Germany,DE,inc death,2020-11-21,2129,ECDC,2022-08-12
Germany,DE,inc death,2020-11-28,2914,ECDC,2022-08-12
Germany,DE,inc death,2020-12-05,3433,ECDC,2022-08-12
Germany,DE,inc death,2020-12-12,4362,ECDC,2022-08-12
Germany,DE,inc death,2020-12-19,5260,ECDC,2022-08-12
Germany,DE,inc death,2020-12-26,5792,ECDC,2022-08-12
Germany,DE,inc death,2021-01-02,5995,ECDC,2022-08-12
Germany,DE,inc death,2021-01-09,5754,ECDC,2022-08-12
Germany,DE,inc death,2021-01-16,5262,ECDC,2022-08-12
Germany,DE,inc death,2021-01-23,4944,ECDC,2022-08-12
Germany,DE,inc death,2021-01-30,4194,ECDC,2022-08-12
Germany,DE,inc death,2021-02-06,3418,ECDC,2022-08-12
Germany,DE,inc death,2021-02-13,2725,ECDC,2022-08-12
Germany,DE,inc death,2021-02-20,2077,ECDC,2022-08-12
Germany,DE,inc death,2021-02-27,1721,ECDC,2022-08-12
Germany,DE,inc death,2021-03-06,1381,ECDC,2022-08-12
Germany,DE,inc death,2021-03-13,1253,ECDC,2022-08-12
Germany,DE,inc death,2021-03-20,1127,ECDC,2022-08-12
Germany,DE,inc death,2021-03-27,1215,ECDC,2022-08-12
Germany,DE,inc death,2021-04-03,1384,ECDC,2022-08-12
Germany,DE,inc death,2021-04-10,1535,ECDC,2022-08-12
Germany,DE,inc death,2021-04-17,1531,ECDC,2022-08-12
Germany,DE,inc death,2021-04-24,1618,ECDC,2022-08-12
Germany,DE,inc death,2021-05-01,1603,ECDC,2022-08-12
Germany,DE,inc death,2021-05-08,1432,ECDC,2022-08-12
Germany,DE,inc death,2021-05-15,1149,ECDC,2022-08-12
Germany,DE,inc death,2021-05-22,940,ECDC,2022-08-12
Germany,DE,inc death,2021-05-29,698,ECDC,2022-08-12
Germany,DE,inc death,2021-06-05,479,ECDC,2022-08-12
Germany,DE,inc death,2021-06-12,292,ECDC,2022-08-12
Germany,DE,inc death,2021-06-19,238,ECDC,2022-08-12
Germany,DE,inc death,2021-06-26,140,ECDC,2022-08-12
Germany,DE,inc death,2021-07-03,99,ECDC,2022-08-12
Germany,DE,inc death,2021-07-10,63,ECDC,2022-08-12
Germany,DE,inc death,2021-07-17,57,ECDC,2022-08-12
Germany,DE,inc death,2021-07-24,69,ECDC,2022-08-12
Germany,DE,inc death,2021-07-31,48,ECDC,2022-08-12
Germany,DE,inc death,2021-08-07,59,ECDC,2022-08-12
Germany,DE,inc death,2021-08-14,77,ECDC,2022-08-12
Germany,DE,inc death,2021-08-21,130,ECDC,2022-08-12
Germany,DE,inc death,2021-08-28,162,ECDC,2022-08-12
Germany,DE,inc death,2021-09-04,273,ECDC,2022-08-12
Germany,DE,inc death,2021-09-11,330,ECDC,2022-08-12
Germany,DE,inc death,2021-09-18,435,ECDC,2022-08-12
Germany,DE,inc death,2021-09-25,414,ECDC,2022-08-12
Germany,DE,inc death,2021-10-02,392,ECDC,2022-08-12
Germany,DE,inc death,2021-10-09,402,ECDC,2022-08-12
Germany,DE,inc death,2021-10-16,460,ECDC,2022-08-12
Germany,DE,inc death,2021-10-23,602,ECDC,2022-08-12
