"forecast_date","scenario_id","target","target_end_date","location","type","quantile","value"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","point","NA","3285.7589770632967"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.01","2051.9277533614995"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.025","2239.853726310772"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.05","2391.910943071466"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.1","2585.9798192218227"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.15","2709.63011170259"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.2","2813.027574412205"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.25","2903.779012176476"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.3","2981.612699967902"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.35","3055.3598857280494"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.4","3126.445440582634"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.45","3204.1928385912997"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.5","3285.7589770632967"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.55","3369.6187347854006"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.6","3456.391849949706"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.65","3551.7410388214803"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.7","3653.8469437159297"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.75","3774.9839728787188"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.8","3909.9152957796027"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.85","4099.394320078819"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.9","4361.426905294859"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.95","4795.2990975457"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.975","5254.1292037061285"
"2021-03-15","forecast","1 wk ahead inc case","2021-03-20","LT","quantile","0.99","5922.2556866215855"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","point","NA","3180.220510250264"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.01","1352.4907924203637"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.025","1627.5114521520782"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.05","1855.2423737403979"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.1","2125.4782819924408"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.15","2305.880468120065"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.2","2450.1114924462313"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.25","2575.549922945337"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.3","2695.3101916394826"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.35","2815.247772665212"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.4","2934.8121190568163"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.45","3053.748992531255"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.5","3180.220510250264"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.55","3305.910578940104"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.6","3457.90442747106"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.65","3632.8425407850227"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.7","3827.4692407809616"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.75","4054.8531193877006"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.8","4354.3379676768145"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.85","4754.024828648221"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.9","5322.356931267628"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.95","6392.157852439981"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.975","8017.816281900376"
"2021-03-15","forecast","2 wk ahead inc case","2021-03-27","LT","quantile","0.99","10983.67103673669"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","point","NA","3080.446580842414"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.01","853.5361342514841"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.025","1127.7769330237597"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.05","1384.7611443726369"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.1","1695.6955322930519"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.15","1909.139024591449"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.2","2097.5520754377167"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.25","2258.141058419772"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.3","2409.780227961029"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.35","2573.2536851929635"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.4","2737.866405659743"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.45","2904.414766321356"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.5","3080.446580842414"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.55","3273.4794349152667"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.6","3491.0479537945043"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.65","3755.727048747677"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.7","4074.8111646437183"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.75","4455.658399586467"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.8","4969.656194596651"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.85","5695.8376618318525"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.9","6803.071551626877"
"2021-03-15","forecast","3 wk ahead inc case","2021-04-03","LT","quantile","0.95","9263.476467420518"
