model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.06874520062050309
ECDC-hosp_model,inc hosp,BE,0.03628250904663882
ECDC-hosp_model,inc hosp,DK,0.0899108925494389
ECDC-hosp_model,inc hosp,EE,0.06641662924363292
ECDC-hosp_model,inc hosp,FR,0.049830625887883416
ECDC-hosp_model,inc hosp,IE,0.3511203131204266
ECDC-hosp_model,inc hosp,NO,0.1585562132856702
ECDC-hosp_model,inc hosp,Overall,0.07617015444411816
ECDC-hosp_model,inc hosp,SI,0.12207379859922766
epiforecasts-arimareg,inc hosp,BE,0.09000853205800785
epiforecasts-arimareg,inc hosp,DK,0.19734288210851209
epiforecasts-arimareg,inc hosp,EE,0.11720581631229343
epiforecasts-arimareg,inc hosp,FR,0.16550886455618422
epiforecasts-arimareg,inc hosp,NO,0.14081565795300782
epiforecasts-arimareg,inc hosp,Overall,0.14808499299750347
epiforecasts-arimareg,inc hosp,SI,0.16307747375251913
epiforecasts-caseconv,inc hosp,BE,0.2264730806620843
epiforecasts-caseconv,inc hosp,DK,0.1600077422501449
epiforecasts-caseconv,inc hosp,EE,0.1384748254500455
epiforecasts-caseconv,inc hosp,FR,0.22606088817430037
epiforecasts-caseconv,inc hosp,NO,0.16505441874819768
epiforecasts-caseconv,inc hosp,Overall,0.19586611142773244
epiforecasts-caseconv,inc hosp,SI,0.15037763508860613
epiforecasts-tsensemble,inc hosp,BE,0.13246538680235118
epiforecasts-tsensemble,inc hosp,DK,0.13792782082852995
epiforecasts-tsensemble,inc hosp,EE,0.18487102985341128
epiforecasts-tsensemble,inc hosp,FR,0.13304061839922943
epiforecasts-tsensemble,inc hosp,NO,0.14486790710273467
epiforecasts-tsensemble,inc hosp,Overall,0.16362477621329086
epiforecasts-tsensemble,inc hosp,SI,0.17924760300646086
FIAS_FZJ-Epi1Ger,inc case,DE,0.05395192960090115
FIAS_FZJ-Epi1Ger,inc death,DE,0.04651730484828863
HZI-AgeExtendedSEIR,inc case,DE,0.08357259683276848
HZI-AgeExtendedSEIR,inc death,DE,0.1312558346993112
ICM-agentModel,inc case,PL,0.0787217284545849
ICM-agentModel,inc death,PL,0.048780736300676746
IEM_Health-CovidProject,inc case,AT,0.10791425430288998
IEM_Health-CovidProject,inc death,AT,0.0960001763171828
IEM_Health-CovidProject,inc case,BE,0.1897460773984795
IEM_Health-CovidProject,inc death,BE,0.14901941418855408
IEM_Health-CovidProject,inc case,BG,0.06447408912642777
IEM_Health-CovidProject,inc death,BG,0.09100425533063411
IEM_Health-CovidProject,inc case,CH,0.15572218966185003
IEM_Health-CovidProject,inc death,CH,0.07481526024568093
IEM_Health-CovidProject,inc case,CY,0.2131159033565916
IEM_Health-CovidProject,inc death,CY,0.05409441184981412
IEM_Health-CovidProject,inc case,CZ,0.1778508341586179
IEM_Health-CovidProject,inc death,CZ,0.08732505345647827
IEM_Health-CovidProject,inc case,DE,0.076935062066267
IEM_Health-CovidProject,inc death,DE,0.04965582180190809
IEM_Health-CovidProject,inc case,EE,0.16014504255533457
IEM_Health-CovidProject,inc death,EE,0.08336887372869457
IEM_Health-CovidProject,inc case,ES,0.14138397233227237
IEM_Health-CovidProject,inc death,ES,0.07878221975166695
IEM_Health-CovidProject,inc case,FR,0.15064749717875564
IEM_Health-CovidProject,inc death,FR,0.13582393050820465
IEM_Health-CovidProject,inc case,GB,0.14362257614113322
IEM_Health-CovidProject,inc death,GB,0.07025381808393218
IEM_Health-CovidProject,inc case,GR,0.10251084731658373
IEM_Health-CovidProject,inc death,GR,0.17162491040357197
IEM_Health-CovidProject,inc case,HR,0.11753616953020356
IEM_Health-CovidProject,inc death,HR,0.09689615236220851
IEM_Health-CovidProject,inc case,HU,0.14476175249824744
IEM_Health-CovidProject,inc death,HU,0.11385757249576134
IEM_Health-CovidProject,inc case,IE,0.19989995013078374
IEM_Health-CovidProject,inc death,IE,0.11359756814382448
IEM_Health-CovidProject,inc case,IT,0.1715631161248205
IEM_Health-CovidProject,inc death,IT,0.12370158930137413
IEM_Health-CovidProject,inc case,LI,0.2454099732685709
IEM_Health-CovidProject,inc death,LI,0.13603364238568816
IEM_Health-CovidProject,inc case,LT,0.12045533592168782
IEM_Health-CovidProject,inc death,LT,0.11644972146482747
IEM_Health-CovidProject,inc case,LU,0.27615140501205704
IEM_Health-CovidProject,inc death,LU,0.10439327660968901
IEM_Health-CovidProject,inc case,LV,0.12340118369925823
IEM_Health-CovidProject,inc death,LV,0.05908022383280948
IEM_Health-CovidProject,inc case,MT,0.239161046856142
IEM_Health-CovidProject,inc death,MT,0.13960571508688288
IEM_Health-CovidProject,inc death,NL,0.1556018787780425
IEM_Health-CovidProject,inc case,NO,0.10633872119458908
IEM_Health-CovidProject,inc death,NO,0.08534872688821979
