forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.01,11247
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.025,11636
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.05,11970
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.1,12356
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.15,12616
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.2,12823
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.25,13001
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.3,13160
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.35,13308
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.4,13448
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.45,13584
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.5,13717
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.55,13851
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.6,13986
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.65,14126
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.7,14274
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.75,14433
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.8,14611
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.85,14818
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.9,15078
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.95,15464
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.975,15799
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,quantile,0.99,16188
2021-04-19,forecast,1 wk ahead inc case,2021-04-24,AT,point,NA,13717
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.01,8820
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.025,9328
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.05,9765
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.1,10268
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.15,10608
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.2,10878
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.25,11110
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.3,11318
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.35,11511
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.4,11694
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.45,11871
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.5,12045
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.55,12219
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.6,12396
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.65,12579
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.7,12772
2021-04-19,forecast,2 wk ahead inc case,2021-05-01,AT,quantile,0.75,12980
