forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.01,19800
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.025,20152
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.05,20455
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.1,20804
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.15,21039
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.2,21226
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.25,21387
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.3,21531
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.35,21665
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.4,21792
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.45,21914
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.5,22035
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.55,22156
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.6,22278
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.65,22405
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.7,22539
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.75,22683
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.8,22844
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.85,23031
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.9,23266
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.95,23615
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.975,23918
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,quantile,0.99,24270
2021-04-05,forecast,1 wk ahead inc case,2021-04-10,AT,point,NA,22035
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.01,18217
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.025,18820
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.05,19339
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.1,19938
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.15,20341
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.2,20662
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.25,20938
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.3,21185
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.35,21414
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.4,21631
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.45,21841
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.5,22048
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.55,22255
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.6,22466
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.65,22683
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.7,22912
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.75,23159
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.8,23435
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.85,23755
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.9,24159
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.95,24758
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.975,25277
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,quantile,0.99,25880
2021-04-05,forecast,2 wk ahead inc case,2021-04-17,AT,point,NA,22048
2021-04-05,forecast,3 wk ahead inc case,2021-04-24,AT,quantile,0.01,13816
2021-04-05,forecast,3 wk ahead inc case,2021-04-24,AT,quantile,0.025,14973
2021-04-05,forecast,3 wk ahead inc case,2021-04-24,AT,quantile,0.05,15967
2021-04-05,forecast,3 wk ahead inc case,2021-04-24,AT,quantile,0.1,17114
2021-04-05,forecast,3 wk ahead inc case,2021-04-24,AT,quantile,0.15,17888
2021-04-05,forecast,3 wk ahead inc case,2021-04-24,AT,quantile,0.2,18503
2021-04-05,forecast,3 wk ahead inc case,2021-04-24,AT,quantile,0.25,19031
2021-04-05,forecast,3 wk ahead inc case,2021-04-24,AT,quantile,0.3,19504
2021-04-05,forecast,3 wk ahead inc case,2021-04-24,AT,quantile,0.35,19943
