forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,point,NA,12973
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.01,1587
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.025,1587
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.05,2040
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.1,3253
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.15,4512
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.2,5763
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.25,6979
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.3,8156
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.35,9309
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.4,10519
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.45,11706
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.5,12922
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.55,14147
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.6,15358
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.65,16562
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.7,17818
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.75,19049
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.8,20266
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.85,21493
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.9,22697
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.95,23918
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.975,24377
2022-11-21,forecast,1 wk ahead inc case,2022-11-26,ES,quantile,0.99,24377
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,point,NA,13082
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.01,1604
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.025,1604
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.05,2061
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.1,3286
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.15,4560
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.2,5813
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.25,7028
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.3,8206
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.35,9368
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.4,10597
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.45,11804
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.5,13036
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.55,14273
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.6,15491
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.65,16701
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.7,17969
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.75,19210
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.8,20438
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.85,21677
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.9,22895
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.95,24122
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.975,24583
2022-11-21,forecast,2 wk ahead inc case,2022-12-03,ES,quantile,0.99,24583
