forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,point,NA,123795
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.01,112193
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.025,112193
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.05,113474
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.1,116492
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.15,116728
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.2,117261
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.25,117728
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.3,118991
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.35,121433
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.4,122079
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.45,122452
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.5,123176
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.55,123810
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.6,124298
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.65,127535
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.7,128841
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.75,129250
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.8,129730
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.85,130908
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.9,131792
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.95,135437
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.975,136952
2022-04-25,forecast,1 wk ahead inc case,2022-04-30,ES,quantile,0.99,136952
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,point,NA,171277
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.01,154847
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.025,154847
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.05,156518
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.1,160619
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.15,162239
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.2,162567
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.25,163420
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.3,165296
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.35,167888
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.4,168523
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.45,169095
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.5,169892
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.55,171112
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.6,173023
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.65,176468
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.7,178059
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.75,179182
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.8,180230
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.85,181323
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.9,182196
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.95,186512
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.975,188315
2022-04-25,forecast,2 wk ahead inc case,2022-05-07,ES,quantile,0.99,188315
