model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.3333333333333333
epiforecasts-EpiNow2,inc case,DK,0.3333333333333333
epiforecasts-EpiNow2,inc case,IT,0.5
epiforecasts-EpiNow2,inc case,SE,0.3333333333333333
epiforecasts-EpiNow2,inc case,SK,0.5
epiforecasts-EpiNow2,inc death,MT,1
epiforecasts-tsensemble,inc hosp,FR,0.3333333333333333
HZI-AgeExtendedSEIR,inc death,DE,0.5
ICM-agentModel,inc case,PL,0.3333333333333333
IEM_Health-CovidProject,inc case,CH,1
IEM_Health-CovidProject,inc case,DK,0.3333333333333333
IEM_Health-CovidProject,inc case,FR,0.3333333333333333
IEM_Health-CovidProject,inc case,LU,0.5
IEM_Health-CovidProject,inc case,NO,1
IEM_Health-CovidProject,inc case,SE,0.3333333333333333
IEM_Health-CovidProject,inc death,ES,0.3333333333333333
ILM-EKF,inc case,DE,0.3333333333333333
ILM-EKF,inc case,EE,1
ILM-EKF,inc case,LU,0.5
ILM-EKF,inc case,LV,1
ILM-EKF,inc case,SI,1
ILM-EKF,inc death,PL,0.5
ILM-EKF,inc death,RO,0.3333333333333333
ILM-EKF,inc death,SK,0.3333333333333333
MOCOS-agent1,inc case,PL,0.3333333333333333
MUNI_DMS-SEIAR,inc case,CZ,1
MUNI-ARIMA,inc death,AT,0.5
MUNI-ARIMA,inc death,BG,1
MUNI-ARIMA,inc death,CZ,1
MUNI-ARIMA,inc death,DE,0.5
MUNI-ARIMA,inc death,ES,0.3333333333333333
MUNI-ARIMA,inc death,FR,0.3333333333333333
MUNI-ARIMA,inc death,HU,0.5
MUNI-ARIMA,inc death,IT,0.5
MUNI-ARIMA,inc death,NL,1
MUNI-ARIMA,inc death,PL,0.5
MUNI-ARIMA,inc death,RO,0.3333333333333333
MUNI-ARIMA,inc hosp,EE,1
MUNI-ARIMA,inc hosp,FR,0.3333333333333333
MUNI-ARIMA,inc hosp,IS,1
MUNI-ARIMA,inc hosp,MT,1
MUNI-ARIMA,inc hosp,NO,1
MUNI-ARIMA,inc hosp,SI,0.5
PL_GRedlarski-DistrictsSum,inc case,PL,0.3333333333333333
prolix-euclidean,inc case,DE,0.3333333333333333
prolix-euclidean,inc case,IT,0.5
prolix-euclidean,inc death,FR,0.3333333333333333
prolix-euclidean,inc death,GB,0.5
prolix-euclidean,inc death,IT,0.5
prolix-euclidean,inc hosp,FR,0.3333333333333333
RobertWalraven-ESG,inc case,DK,0.3333333333333333
RobertWalraven-ESG,inc case,FR,0.3333333333333333
RobertWalraven-ESG,inc case,RO,1
RobertWalraven-ESG,inc death,DK,0.5
RobertWalraven-ESG,inc death,ES,0.3333333333333333
RobertWalraven-ESG,inc death,FR,0.3333333333333333
RobertWalraven-ESG,inc death,HU,0.5
RobertWalraven-ESG,inc death,RO,0.3333333333333333
ULZF-SEIRC19SI,inc hosp,SI,0.5
UMass-MechBayes,inc death,AT,0.5
UMass-MechBayes,inc death,DK,0.5
UMass-MechBayes,inc death,EE,1
UMass-MechBayes,inc death,GB,0.5
UMass-MechBayes,inc death,LI,1
UMass-MechBayes,inc death,LV,1
UMass-MechBayes,inc death,SI,1
UMass-MechBayes,inc death,SK,0.3333333333333333
USC-SIkJalpha,inc case,AT,1
USC-SIkJalpha,inc case,FR,0.3333333333333333
USC-SIkJalpha,inc case,SE,0.3333333333333333
USC-SIkJalpha,inc case,SK,0.5
USC-SIkJalpha,inc death,SK,0.3333333333333333
