location,forecast_date,target,target_end_date,type,quantile,value
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.01,17300
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.01,10400
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.01,6280
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.01,3370
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.025,19800
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.025,13100
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.025,8890
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.025,5300
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.05,22900
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.05,16300
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.05,11500
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.05,7790
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.1,26100
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.1,20200
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.1,15100
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.1,11500
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.15,28600
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.15,23300
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.15,18700
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.15,15100
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.2,30500
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.2,25700
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.2,21800
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.2,18000
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.25,32100
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.25,28200
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.25,24800
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.25,20900
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.3,33700
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.3,30700
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.3,27500
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.3,24300
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.35,35200
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.35,33000
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.35,30600
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.35,28200
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.4,36800
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.4,35700
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.4,33900
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.4,32600
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.45,38400
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.45,37700
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.45,37900
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.45,36700
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.5,40000
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.5,40800
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.5,42000
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.5,42100
AT,2023-03-05,1 wk ahead inc case,2023-03-11,quantile,0.55,41900
AT,2023-03-05,2 wk ahead inc case,2023-03-18,quantile,0.55,43700
AT,2023-03-05,3 wk ahead inc case,2023-03-25,quantile,0.55,45600
AT,2023-03-05,4 wk ahead inc case,2023-04-01,quantile,0.55,47300
