location,forecast_date,target,target_end_date,type,quantile,value
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.01,95300
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.01,67800
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.01,39200
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.01,20900
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.025,111000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.025,80500
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.025,52500
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.025,34000
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.05,121000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.05,98000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.05,71800
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.05,52800
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.1,137000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.1,122000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.1,103000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.1,84400
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.15,148000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.15,142000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.15,125000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.15,108000
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.2,157000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.2,162000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.2,151000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.2,134000
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.25,167000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.25,178000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.25,175000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.25,165000
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.3,175000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.3,193000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.3,196000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.3,188000
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.35,183000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.35,208000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.35,218000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.35,220000
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.4,192000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.4,224000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.4,242000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.4,253000
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.45,200000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.45,238000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.45,267000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.45,287000
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.5,209000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.5,253000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.5,294000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.5,329000
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.55,217000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.55,273000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.55,322000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.55,372000
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.6,226000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.6,292000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.6,354000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.6,424000
AT,2022-01-23,1 wk ahead inc case,2022-01-29,quantile,0.65,235000
AT,2022-01-23,2 wk ahead inc case,2022-02-05,quantile,0.65,314000
AT,2022-01-23,3 wk ahead inc case,2022-02-12,quantile,0.65,402000
AT,2022-01-23,4 wk ahead inc case,2022-02-19,quantile,0.65,483000
