location,forecast_date,target,target_end_date,type,quantile,value
AT,2023-07-24,-3 wk ahead inc case,2023-07-01,quantile,0.01,291
AT,2023-07-24,-2 wk ahead inc case,2023-07-08,quantile,0.01,201
AT,2023-07-24,-1 wk ahead inc case,2023-07-15,quantile,0.01,129
AT,2023-07-24,0 wk ahead inc case,2023-07-22,quantile,0.01,72
AT,2023-07-24,1 wk ahead inc case,2023-07-29,quantile,0.01,37
AT,2023-07-24,2 wk ahead inc case,2023-08-05,quantile,0.01,21
AT,2023-07-24,3 wk ahead inc case,2023-08-12,quantile,0.01,12
AT,2023-07-24,4 wk ahead inc case,2023-08-19,quantile,0.01,8
AT,2023-07-24,-3 wk ahead inc case,2023-07-01,quantile,0.025,348
AT,2023-07-24,-2 wk ahead inc case,2023-07-08,quantile,0.025,238
AT,2023-07-24,-1 wk ahead inc case,2023-07-15,quantile,0.025,158
AT,2023-07-24,0 wk ahead inc case,2023-07-22,quantile,0.025,99
AT,2023-07-24,1 wk ahead inc case,2023-07-29,quantile,0.025,64
AT,2023-07-24,2 wk ahead inc case,2023-08-05,quantile,0.025,39
AT,2023-07-24,3 wk ahead inc case,2023-08-12,quantile,0.025,26
AT,2023-07-24,4 wk ahead inc case,2023-08-19,quantile,0.025,18
AT,2023-07-24,-3 wk ahead inc case,2023-07-01,quantile,0.05,398
AT,2023-07-24,-2 wk ahead inc case,2023-07-08,quantile,0.05,280
AT,2023-07-24,-1 wk ahead inc case,2023-07-15,quantile,0.05,199
AT,2023-07-24,0 wk ahead inc case,2023-07-22,quantile,0.05,136
AT,2023-07-24,1 wk ahead inc case,2023-07-29,quantile,0.05,97
AT,2023-07-24,2 wk ahead inc case,2023-08-05,quantile,0.05,68
AT,2023-07-24,3 wk ahead inc case,2023-08-12,quantile,0.05,47
AT,2023-07-24,4 wk ahead inc case,2023-08-19,quantile,0.05,34
AT,2023-07-24,-3 wk ahead inc case,2023-07-01,quantile,0.1,453
AT,2023-07-24,-2 wk ahead inc case,2023-07-08,quantile,0.1,334
AT,2023-07-24,-1 wk ahead inc case,2023-07-15,quantile,0.1,257
AT,2023-07-24,0 wk ahead inc case,2023-07-22,quantile,0.1,194
AT,2023-07-24,1 wk ahead inc case,2023-07-29,quantile,0.1,149
AT,2023-07-24,2 wk ahead inc case,2023-08-05,quantile,0.1,114
AT,2023-07-24,3 wk ahead inc case,2023-08-12,quantile,0.1,90
AT,2023-07-24,4 wk ahead inc case,2023-08-19,quantile,0.1,71
AT,2023-07-24,-3 wk ahead inc case,2023-07-01,quantile,0.15,502
AT,2023-07-24,-2 wk ahead inc case,2023-07-08,quantile,0.15,383
AT,2023-07-24,-1 wk ahead inc case,2023-07-15,quantile,0.15,303
AT,2023-07-24,0 wk ahead inc case,2023-07-22,quantile,0.15,243
AT,2023-07-24,1 wk ahead inc case,2023-07-29,quantile,0.15,193
AT,2023-07-24,2 wk ahead inc case,2023-08-05,quantile,0.15,154
AT,2023-07-24,3 wk ahead inc case,2023-08-12,quantile,0.15,129
AT,2023-07-24,4 wk ahead inc case,2023-08-19,quantile,0.15,103
AT,2023-07-24,-3 wk ahead inc case,2023-07-01,quantile,0.2,546
AT,2023-07-24,-2 wk ahead inc case,2023-07-08,quantile,0.2,431
AT,2023-07-24,-1 wk ahead inc case,2023-07-15,quantile,0.2,350
AT,2023-07-24,0 wk ahead inc case,2023-07-22,quantile,0.2,287
AT,2023-07-24,1 wk ahead inc case,2023-07-29,quantile,0.2,237
AT,2023-07-24,2 wk ahead inc case,2023-08-05,quantile,0.2,199
AT,2023-07-24,3 wk ahead inc case,2023-08-12,quantile,0.2,169
AT,2023-07-24,4 wk ahead inc case,2023-08-19,quantile,0.2,142
AT,2023-07-24,-3 wk ahead inc case,2023-07-01,quantile,0.25,583
AT,2023-07-24,-2 wk ahead inc case,2023-07-08,quantile,0.25,471
AT,2023-07-24,-1 wk ahead inc case,2023-07-15,quantile,0.25,395
AT,2023-07-24,0 wk ahead inc case,2023-07-22,quantile,0.25,325
AT,2023-07-24,1 wk ahead inc case,2023-07-29,quantile,0.25,280
AT,2023-07-24,2 wk ahead inc case,2023-08-05,quantile,0.25,244
AT,2023-07-24,3 wk ahead inc case,2023-08-12,quantile,0.25,205
AT,2023-07-24,4 wk ahead inc case,2023-08-19,quantile,0.25,181
AT,2023-07-24,-3 wk ahead inc case,2023-07-01,quantile,0.3,617
AT,2023-07-24,-2 wk ahead inc case,2023-07-08,quantile,0.3,517
AT,2023-07-24,-1 wk ahead inc case,2023-07-15,quantile,0.3,438
AT,2023-07-24,0 wk ahead inc case,2023-07-22,quantile,0.3,368
AT,2023-07-24,1 wk ahead inc case,2023-07-29,quantile,0.3,325
AT,2023-07-24,2 wk ahead inc case,2023-08-05,quantile,0.3,288
AT,2023-07-24,3 wk ahead inc case,2023-08-12,quantile,0.3,253
AT,2023-07-24,4 wk ahead inc case,2023-08-19,quantile,0.3,220
AT,2023-07-24,-3 wk ahead inc case,2023-07-01,quantile,0.35,651
AT,2023-07-24,-2 wk ahead inc case,2023-07-08,quantile,0.35,554
AT,2023-07-24,-1 wk ahead inc case,2023-07-15,quantile,0.35,474
AT,2023-07-24,0 wk ahead inc case,2023-07-22,quantile,0.35,418
AT,2023-07-24,1 wk ahead inc case,2023-07-29,quantile,0.35,367
AT,2023-07-24,2 wk ahead inc case,2023-08-05,quantile,0.35,335
AT,2023-07-24,3 wk ahead inc case,2023-08-12,quantile,0.35,302
AT,2023-07-24,4 wk ahead inc case,2023-08-19,quantile,0.35,273
AT,2023-07-24,-3 wk ahead inc case,2023-07-01,quantile,0.4,686
AT,2023-07-24,-2 wk ahead inc case,2023-07-08,quantile,0.4,594
AT,2023-07-24,-1 wk ahead inc case,2023-07-15,quantile,0.4,516
AT,2023-07-24,0 wk ahead inc case,2023-07-22,quantile,0.4,477
AT,2023-07-24,1 wk ahead inc case,2023-07-29,quantile,0.4,421
AT,2023-07-24,2 wk ahead inc case,2023-08-05,quantile,0.4,389
AT,2023-07-24,3 wk ahead inc case,2023-08-12,quantile,0.4,358
AT,2023-07-24,4 wk ahead inc case,2023-08-19,quantile,0.4,328
AT,2023-07-24,-3 wk ahead inc case,2023-07-01,quantile,0.45,713
AT,2023-07-24,-2 wk ahead inc case,2023-07-08,quantile,0.45,641
AT,2023-07-24,-1 wk ahead inc case,2023-07-15,quantile,0.45,569
AT,2023-07-24,0 wk ahead inc case,2023-07-22,quantile,0.45,528
AT,2023-07-24,1 wk ahead inc case,2023-07-29,quantile,0.45,472
AT,2023-07-24,2 wk ahead inc case,2023-08-05,quantile,0.45,444
