location,forecast_date,target,target_end_date,type,quantile,value
BE,2024-01-01,-1 wk ahead inc case,2023-12-23,quantile,0.01,2380
BE,2024-01-01,0 wk ahead inc case,2023-12-30,quantile,0.01,1730
BE,2024-01-01,1 wk ahead inc case,2024-01-06,quantile,0.01,1160
BE,2024-01-01,2 wk ahead inc case,2024-01-13,quantile,0.01,820
BE,2024-01-01,3 wk ahead inc case,2024-01-20,quantile,0.01,495
BE,2024-01-01,4 wk ahead inc case,2024-01-27,quantile,0.01,279
BE,2024-01-01,-1 wk ahead inc case,2023-12-23,quantile,0.025,2670
BE,2024-01-01,0 wk ahead inc case,2023-12-30,quantile,0.025,2100
BE,2024-01-01,1 wk ahead inc case,2024-01-06,quantile,0.025,1540
BE,2024-01-01,2 wk ahead inc case,2024-01-13,quantile,0.025,1090
BE,2024-01-01,3 wk ahead inc case,2024-01-20,quantile,0.025,762
BE,2024-01-01,4 wk ahead inc case,2024-01-27,quantile,0.025,507
BE,2024-01-01,-1 wk ahead inc case,2023-12-23,quantile,0.05,2940
BE,2024-01-01,0 wk ahead inc case,2023-12-30,quantile,0.05,2410
BE,2024-01-01,1 wk ahead inc case,2024-01-06,quantile,0.05,1930
BE,2024-01-01,2 wk ahead inc case,2024-01-13,quantile,0.05,1440
BE,2024-01-01,3 wk ahead inc case,2024-01-20,quantile,0.05,1120
BE,2024-01-01,4 wk ahead inc case,2024-01-27,quantile,0.05,809
BE,2024-01-01,-1 wk ahead inc case,2023-12-23,quantile,0.1,3220
BE,2024-01-01,0 wk ahead inc case,2023-12-30,quantile,0.1,2900
BE,2024-01-01,1 wk ahead inc case,2024-01-06,quantile,0.1,2430
BE,2024-01-01,2 wk ahead inc case,2024-01-13,quantile,0.1,2000
BE,2024-01-01,3 wk ahead inc case,2024-01-20,quantile,0.1,1630
BE,2024-01-01,4 wk ahead inc case,2024-01-27,quantile,0.1,1310
BE,2024-01-01,-1 wk ahead inc case,2023-12-23,quantile,0.15,3430
BE,2024-01-01,0 wk ahead inc case,2023-12-30,quantile,0.15,3260
BE,2024-01-01,1 wk ahead inc case,2024-01-06,quantile,0.15,2890
BE,2024-01-01,2 wk ahead inc case,2024-01-13,quantile,0.15,2470
BE,2024-01-01,3 wk ahead inc case,2024-01-20,quantile,0.15,2150
BE,2024-01-01,4 wk ahead inc case,2024-01-27,quantile,0.15,1840
BE,2024-01-01,-1 wk ahead inc case,2023-12-23,quantile,0.2,3660
BE,2024-01-01,0 wk ahead inc case,2023-12-30,quantile,0.2,3520
BE,2024-01-01,1 wk ahead inc case,2024-01-06,quantile,0.2,3280
BE,2024-01-01,2 wk ahead inc case,2024-01-13,quantile,0.2,3020
BE,2024-01-01,3 wk ahead inc case,2024-01-20,quantile,0.2,2580
BE,2024-01-01,4 wk ahead inc case,2024-01-27,quantile,0.2,2320
BE,2024-01-01,-1 wk ahead inc case,2023-12-23,quantile,0.25,3810
BE,2024-01-01,0 wk ahead inc case,2023-12-30,quantile,0.25,3780
BE,2024-01-01,1 wk ahead inc case,2024-01-06,quantile,0.25,3660
BE,2024-01-01,2 wk ahead inc case,2024-01-13,quantile,0.25,3390
BE,2024-01-01,3 wk ahead inc case,2024-01-20,quantile,0.25,3140
BE,2024-01-01,4 wk ahead inc case,2024-01-27,quantile,0.25,2960
BE,2024-01-01,-1 wk ahead inc case,2023-12-23,quantile,0.3,3980
BE,2024-01-01,0 wk ahead inc case,2023-12-30,quantile,0.3,4020
BE,2024-01-01,1 wk ahead inc case,2024-01-06,quantile,0.3,4040
