location,forecast_date,target,target_end_date,type,quantile,value
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.01,1060
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.01,673
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.01,365
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.01,192
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.01,110
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.01,60
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.025,1200
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.025,783
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.025,495
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.025,295
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.025,168
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.025,107
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.05,1340
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.05,926
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.05,640
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.05,400
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.05,265
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.05,177
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.1,1500
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.1,1110
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.1,806
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.1,628
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.1,462
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.1,334
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.15,1620
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.15,1280
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.15,976
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.15,767
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.15,607
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.15,490
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.2,1730
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.2,1400
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.2,1130
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.2,896
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.2,753
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.2,631
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.25,1830
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.25,1490
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.25,1270
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.25,1070
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.25,924
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.25,813
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.3,1900
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.3,1610
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.3,1380
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.3,1220
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.3,1070
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.3,969
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.35,1960
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.35,1730
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.35,1520
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.35,1360
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.35,1230
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.35,1120
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.4,2030
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.4,1850
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.4,1670
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.4,1540
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.4,1410
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.4,1300
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.45,2100
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.45,1960
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.45,1820
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.45,1700
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.45,1590
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.45,1560
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.5,2170
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.5,2080
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.5,1990
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.5,1890
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.5,1870
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.5,1820
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.55,2240
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.55,2200
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.55,2170
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.55,2150
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.55,2130
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.55,2120
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.6,2330
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.6,2340
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.6,2350
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.6,2400
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.6,2420
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.6,2420
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.65,2420
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.65,2470
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.65,2550
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.65,2660
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.65,2770
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.65,2890
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.7,2540
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.7,2630
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.7,2780
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.7,3000
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.7,3240
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.7,3490
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.75,2670
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.75,2820
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.75,3060
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.75,3430
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.75,3760
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.75,4250
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.8,2800
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.8,3040
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.8,3370
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.8,3890
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.8,4570
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.8,5250
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.85,2930
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.85,3340
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.85,3900
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.85,4580
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.85,5540
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.85,6770
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.9,3140
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.9,3730
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.9,4560
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.9,5860
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.9,7470
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.9,9760
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.95,3460
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.95,4470
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.95,5940
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.95,7990
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.95,11300
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.95,15700
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.975,3800
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.975,5160
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.975,7520
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.975,10100
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.975,15700
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.975,25100
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.99,4390
BE,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.99,6430
BE,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.99,9690
BE,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.99,15900
BE,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.99,25700
BE,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.99,47000
BE,2023-10-09,-1 wk ahead inc case,2023-09-30,point,,2170
BE,2023-10-09,0 wk ahead inc case,2023-10-07,point,,2080
BE,2023-10-09,1 wk ahead inc case,2023-10-14,point,,1990
BE,2023-10-09,2 wk ahead inc case,2023-10-21,point,,1890
BE,2023-10-09,3 wk ahead inc case,2023-10-28,point,,1870
BE,2023-10-09,4 wk ahead inc case,2023-11-04,point,,1820
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.01,216
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.01,130
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.01,84
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.01,61
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.01,46
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.01,32
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.01,23
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.01,19
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.025,295
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.025,188
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.025,129
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.025,94
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.025,71
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.025,57
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.025,45
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.025,31
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.05,355
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.05,247
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.05,173
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.05,136
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.05,110
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.05,87
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.05,71
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.05,48
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.1,459
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.1,352
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.1,268
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.1,215
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.1,180
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.1,144
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.1,114
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.1,94
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.15,545
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.15,446
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.15,352
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.15,279
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.15,236
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.15,198
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.15,161
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.15,134
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.2,613
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.2,516
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.2,422
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.2,338
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.2,298
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.2,254
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.2,215
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.2,182
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.25,694
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.25,592
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.25,493
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.25,409
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.25,366
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.25,308
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.25,264
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.25,227
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.3,762
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.3,648
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.3,559
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.3,477
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.3,438
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.3,379
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.3,324
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.3,283
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.35,828
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.35,708
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.35,626
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.35,547
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.35,502
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.35,442
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.35,391
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.35,338
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.4,888
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.4,778
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.4,701
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.4,630
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.4,579
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.4,521
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.4,470
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.4,420
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.45,954
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.45,854
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.45,782
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.45,723
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.45,652
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.45,598
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.45,556
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.45,513
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.5,1040
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.5,948
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.5,863
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.5,826
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.5,743
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.5,696
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.5,637
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.5,616
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.55,1110
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.55,1030
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.55,960
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.55,948
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.55,856
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.55,815
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.55,767
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.55,719
CY,2023-10-09,-3 wk ahead inc case,2023-09-16,quantile,0.6,1190
CY,2023-10-09,-2 wk ahead inc case,2023-09-23,quantile,0.6,1140
CY,2023-10-09,-1 wk ahead inc case,2023-09-30,quantile,0.6,1080
CY,2023-10-09,0 wk ahead inc case,2023-10-07,quantile,0.6,1070
CY,2023-10-09,1 wk ahead inc case,2023-10-14,quantile,0.6,996
CY,2023-10-09,2 wk ahead inc case,2023-10-21,quantile,0.6,949
CY,2023-10-09,3 wk ahead inc case,2023-10-28,quantile,0.6,898
CY,2023-10-09,4 wk ahead inc case,2023-11-04,quantile,0.6,852
