location,forecast_date,target,target_end_date,type,quantile,value
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.01,17200
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.01,7320
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.01,2500
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.01,855
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.025,19900
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.025,9010
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.025,3800
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.025,1470
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.05,21700
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.05,10200
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.05,4960
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.05,2350
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.1,24100
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.1,12600
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.1,6760
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.1,3710
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.15,26000
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.15,14900
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.15,8580
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.15,5120
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.2,27600
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.2,17100
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.2,10500
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.2,6660
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.25,29000
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.25,18500
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.25,12000
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.25,8110
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.3,30300
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.3,20100
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.3,13700
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.3,9750
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.35,31800
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.35,21900
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.35,15800
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.35,11200
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.4,32800
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.4,23700
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.4,17700
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.4,13500
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.45,34100
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.45,25100
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.45,19800
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.45,16200
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.5,35200
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.5,26700
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.5,22200
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.5,19100
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.55,36300
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.55,28700
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.55,24300
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.55,22100
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.6,37500
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.6,31100
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.6,27700
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.6,25200
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.65,39000
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.65,34200
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.65,30900
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.65,29300
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.7,40600
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.7,36900
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.7,34200
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.7,34700
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.75,42500
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.75,39500
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.75,38700
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.75,40800
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.8,44600
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.8,42800
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.8,44200
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.8,49700
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.85,47700
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.85,47300
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.85,51400
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.85,59300
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.9,51800
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.9,56000
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.9,63600
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.9,79500
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.95,59500
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.95,68200
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.95,90900
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.95,116000
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.975,66000
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.975,81500
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.975,115000
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.975,172000
AT,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.99,72100
AT,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.99,95400
AT,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.99,144000
AT,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.99,228000
AT,2022-08-07,1 wk ahead inc case,2022-08-13,point,NA,35200
AT,2022-08-07,2 wk ahead inc case,2022-08-20,point,NA,26700
AT,2022-08-07,3 wk ahead inc case,2022-08-27,point,NA,22200
AT,2022-08-07,4 wk ahead inc case,2022-09-03,point,NA,19100
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.01,8200
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.01,3870
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.01,1870
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.01,900
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.025,9660
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.025,5310
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.025,3010
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.025,1690
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.05,11300
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.05,6520
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.05,3780
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.05,2310
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.1,12900
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.1,8200
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.1,5410
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.1,3810
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.15,14200
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.15,9450
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.15,6710
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.15,5080
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.2,15100
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.2,10800
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.2,7820
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.2,6150
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.25,16000
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.25,12000
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.25,9010
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.25,7380
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.3,16800
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.3,12900
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.3,10300
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.3,8670
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.35,17600
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.35,13800
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.35,11500
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.35,9960
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.4,18400
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.4,15000
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.4,12900
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.4,11300
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.45,19100
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.45,16100
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.45,14100
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.45,12700
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.5,19900
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.5,17200
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.5,15700
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.5,14600
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.55,20800
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.55,18600
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.55,17400
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.55,17200
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.6,21800
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.6,19900
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.6,19400
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.6,19700
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.65,22700
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.65,21500
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.65,22200
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.65,22700
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.7,24000
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.7,23300
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.7,24600
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.7,26100
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.75,25300
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.75,25700
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.75,28200
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.75,31500
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.8,26900
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.8,28400
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.8,32300
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.8,37500
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.85,28800
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.85,31800
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.85,37200
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.85,44500
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.9,31900
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.9,36900
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.9,45900
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.9,57000
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.95,37100
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.95,44800
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.95,59800
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.95,79200
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.975,42100
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.975,55300
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.975,78000
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.975,111000
BE,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.99,48100
BE,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.99,68900
BE,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.99,105000
BE,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.99,165000
BE,2022-08-07,1 wk ahead inc case,2022-08-13,point,NA,19900
BE,2022-08-07,2 wk ahead inc case,2022-08-20,point,NA,17200
BE,2022-08-07,3 wk ahead inc case,2022-08-27,point,NA,15700
BE,2022-08-07,4 wk ahead inc case,2022-09-03,point,NA,14600
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.01,5180
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.01,2780
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.01,1460
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.01,785
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.025,5820
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.025,3520
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.025,2100
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.025,1250
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.05,6310
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.05,4330
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.05,2710
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.05,1770
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.1,6990
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.1,5140
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.1,3700
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.1,2630
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.15,7480
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.15,5780
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.15,4490
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.15,3390
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.2,7960
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.2,6400
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.2,5090
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.2,4050
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.25,8360
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.25,6880
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.25,5670
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.25,4720
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.3,8700
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.3,7410
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.3,6330
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.3,5360
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.35,9050
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.35,7940
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.35,6950
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.35,6140
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.4,9380
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.4,8440
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.4,7500
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.4,6910
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.45,9770
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.45,8930
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.45,8320
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.45,7770
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.5,10200
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.5,9440
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.5,9120
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.5,8780
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.55,10600
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.55,10100
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.55,10000
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.55,9830
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.6,11000
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.6,10800
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.6,10800
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.6,11200
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.65,11600
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.65,11700
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.65,11800
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.65,12300
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.7,12100
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.7,12500
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.7,13200
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.7,14300
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.75,12700
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.75,13500
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.75,14900
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.75,16800
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.8,13400
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.8,14700
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.8,16800
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.8,19500
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.85,14200
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.85,16300
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.85,19200
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.85,23600
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.9,15300
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.9,18100
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.9,23200
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.9,30600
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.95,17400
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.95,21900
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.95,30600
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.95,42800
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.975,18700
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.975,26400
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.975,38700
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.975,56500
BG,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.99,21200
BG,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.99,32400
BG,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.99,49800
BG,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.99,77000
BG,2022-08-07,1 wk ahead inc case,2022-08-13,point,NA,10200
BG,2022-08-07,2 wk ahead inc case,2022-08-20,point,NA,9440
BG,2022-08-07,3 wk ahead inc case,2022-08-27,point,NA,9120
BG,2022-08-07,4 wk ahead inc case,2022-09-03,point,NA,8780
CH,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.01,5980
CH,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.01,2700
CH,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.01,1210
CH,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.01,577
CH,2022-08-07,1 wk ahead inc case,2022-08-13,quantile,0.025,7710
CH,2022-08-07,2 wk ahead inc case,2022-08-20,quantile,0.025,3900
CH,2022-08-07,3 wk ahead inc case,2022-08-27,quantile,0.025,1910
CH,2022-08-07,4 wk ahead inc case,2022-09-03,quantile,0.025,1030
