location,forecast_date,target,target_end_date,type,quantile,value
AT,2023-07-17,-2 wk ahead inc case,2023-07-01,quantile,0.01,311
AT,2023-07-17,-1 wk ahead inc case,2023-07-08,quantile,0.01,183
AT,2023-07-17,0 wk ahead inc case,2023-07-15,quantile,0.01,122
AT,2023-07-17,1 wk ahead inc case,2023-07-22,quantile,0.01,68
AT,2023-07-17,2 wk ahead inc case,2023-07-29,quantile,0.01,37
AT,2023-07-17,3 wk ahead inc case,2023-08-05,quantile,0.01,21
AT,2023-07-17,4 wk ahead inc case,2023-08-12,quantile,0.01,15
AT,2023-07-17,-2 wk ahead inc case,2023-07-01,quantile,0.025,361
AT,2023-07-17,-1 wk ahead inc case,2023-07-08,quantile,0.025,229
AT,2023-07-17,0 wk ahead inc case,2023-07-15,quantile,0.025,149
AT,2023-07-17,1 wk ahead inc case,2023-07-22,quantile,0.025,101
AT,2023-07-17,2 wk ahead inc case,2023-07-29,quantile,0.025,65
AT,2023-07-17,3 wk ahead inc case,2023-08-05,quantile,0.025,40
AT,2023-07-17,4 wk ahead inc case,2023-08-12,quantile,0.025,30
AT,2023-07-17,-2 wk ahead inc case,2023-07-01,quantile,0.05,397
AT,2023-07-17,-1 wk ahead inc case,2023-07-08,quantile,0.05,277
AT,2023-07-17,0 wk ahead inc case,2023-07-15,quantile,0.05,188
AT,2023-07-17,1 wk ahead inc case,2023-07-22,quantile,0.05,134
AT,2023-07-17,2 wk ahead inc case,2023-07-29,quantile,0.05,95
AT,2023-07-17,3 wk ahead inc case,2023-08-05,quantile,0.05,68
AT,2023-07-17,4 wk ahead inc case,2023-08-12,quantile,0.05,47
AT,2023-07-17,-2 wk ahead inc case,2023-07-01,quantile,0.1,461
AT,2023-07-17,-1 wk ahead inc case,2023-07-08,quantile,0.1,336
AT,2023-07-17,0 wk ahead inc case,2023-07-15,quantile,0.1,248
AT,2023-07-17,1 wk ahead inc case,2023-07-22,quantile,0.1,185
AT,2023-07-17,2 wk ahead inc case,2023-07-29,quantile,0.1,143
AT,2023-07-17,3 wk ahead inc case,2023-08-05,quantile,0.1,114
AT,2023-07-17,4 wk ahead inc case,2023-08-12,quantile,0.1,87
AT,2023-07-17,-2 wk ahead inc case,2023-07-01,quantile,0.15,506
AT,2023-07-17,-1 wk ahead inc case,2023-07-08,quantile,0.15,387
AT,2023-07-17,0 wk ahead inc case,2023-07-15,quantile,0.15,297
AT,2023-07-17,1 wk ahead inc case,2023-07-22,quantile,0.15,231
AT,2023-07-17,2 wk ahead inc case,2023-07-29,quantile,0.15,192
AT,2023-07-17,3 wk ahead inc case,2023-08-05,quantile,0.15,152
AT,2023-07-17,4 wk ahead inc case,2023-08-12,quantile,0.15,122
