location,forecast_date,target,target_end_date,type,quantile,value
AT,2022-10-16,1 wk ahead inc case,2022-10-22,quantile,0.01,42800
AT,2022-10-16,2 wk ahead inc case,2022-10-29,quantile,0.01,23900
AT,2022-10-16,3 wk ahead inc case,2022-11-05,quantile,0.01,12300
AT,2022-10-16,4 wk ahead inc case,2022-11-12,quantile,0.01,6390
AT,2022-10-16,1 wk ahead inc case,2022-10-22,quantile,0.025,48900
AT,2022-10-16,2 wk ahead inc case,2022-10-29,quantile,0.025,29000
AT,2022-10-16,3 wk ahead inc case,2022-11-05,quantile,0.025,16900
AT,2022-10-16,4 wk ahead inc case,2022-11-12,quantile,0.025,9930
AT,2022-10-16,1 wk ahead inc case,2022-10-22,quantile,0.05,52600
AT,2022-10-16,2 wk ahead inc case,2022-10-29,quantile,0.05,33100
AT,2022-10-16,3 wk ahead inc case,2022-11-05,quantile,0.05,21200
AT,2022-10-16,4 wk ahead inc case,2022-11-12,quantile,0.05,14200
AT,2022-10-16,1 wk ahead inc case,2022-10-22,quantile,0.1,58800
AT,2022-10-16,2 wk ahead inc case,2022-10-29,quantile,0.1,40600
AT,2022-10-16,3 wk ahead inc case,2022-11-05,quantile,0.1,28100
AT,2022-10-16,4 wk ahead inc case,2022-11-12,quantile,0.1,19800
AT,2022-10-16,1 wk ahead inc case,2022-10-22,quantile,0.15,63700
AT,2022-10-16,2 wk ahead inc case,2022-10-29,quantile,0.15,46900
AT,2022-10-16,3 wk ahead inc case,2022-11-05,quantile,0.15,35800
AT,2022-10-16,4 wk ahead inc case,2022-11-12,quantile,0.15,25900
AT,2022-10-16,1 wk ahead inc case,2022-10-22,quantile,0.2,67400
AT,2022-10-16,2 wk ahead inc case,2022-10-29,quantile,0.2,52600
AT,2022-10-16,3 wk ahead inc case,2022-11-05,quantile,0.2,40700
AT,2022-10-16,4 wk ahead inc case,2022-11-12,quantile,0.2,33500
AT,2022-10-16,1 wk ahead inc case,2022-10-22,quantile,0.25,71400
AT,2022-10-16,2 wk ahead inc case,2022-10-29,quantile,0.25,57400
AT,2022-10-16,3 wk ahead inc case,2022-11-05,quantile,0.25,47600
AT,2022-10-16,4 wk ahead inc case,2022-11-12,quantile,0.25,39600
AT,2022-10-16,1 wk ahead inc case,2022-10-22,quantile,0.3,75000
AT,2022-10-16,2 wk ahead inc case,2022-10-29,quantile,0.3,62000
AT,2022-10-16,3 wk ahead inc case,2022-11-05,quantile,0.3,53000
AT,2022-10-16,4 wk ahead inc case,2022-11-12,quantile,0.3,46000
