location,forecast_date,target,target_end_date,type,quantile,value
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.01,313
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.01,202
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.01,120
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.01,69
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.01,47
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.01,28
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.025,364
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.025,242
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.025,155
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.025,97
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.025,65
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.025,47
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.05,406
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.05,284
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.05,202
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.05,138
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.05,100
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.05,72
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.1,456
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.1,340
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.1,257
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.1,198
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.1,154
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.1,112
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.15,502
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.15,388
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.15,304
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.15,247
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.15,193
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.15,164
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.2,540
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.2,431
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.2,352
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.2,290
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.2,242
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.2,203
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.25,576
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.25,465
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.25,388
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.25,327
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.25,287
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.25,239
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.3,617
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.3,508
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.3,423
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.3,374
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.3,328
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.3,293
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.35,648
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.35,546
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.35,472
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.35,424
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.35,375
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.35,342
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.4,685
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.4,590
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.4,533
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.4,469
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.4,427
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.4,397
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.45,714
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.45,637
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.45,587
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.45,526
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.45,506
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.45,460
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.5,744
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.5,690
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.5,645
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.5,587
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.5,564
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.5,525
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.55,781
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.55,733
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.55,701
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.55,663
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.55,627
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.55,601
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.6,816
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.6,773
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.6,761
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.6,730
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.6,713
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.6,688
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.65,866
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.65,830
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.65,832
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.65,817
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.65,816
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.65,814
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.7,909
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.7,893
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.7,909
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.7,913
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.7,939
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.7,946
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.75,959
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.75,970
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.75,1000
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.75,1060
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.75,1070
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.75,1110
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.8,1030
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.8,1070
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.8,1110
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.8,1190
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.8,1250
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.8,1320
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.85,1110
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.85,1170
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.85,1280
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.85,1350
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.85,1510
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.85,1670
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.9,1220
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.9,1340
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.9,1480
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.9,1710
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.9,1930
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.9,2190
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.95,1370
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.95,1630
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.95,1930
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.95,2280
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.95,2690
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.95,3430
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.975,1550
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.975,1890
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.975,2450
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.975,2900
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.975,4110
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.975,5400
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.99,1700
AT,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.99,2360
AT,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.99,3150
AT,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.99,4370
AT,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.99,7150
AT,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.99,10000
AT,2023-07-10,-1 wk ahead inc case,2023-07-01,point,,744
AT,2023-07-10,0 wk ahead inc case,2023-07-08,point,,690
AT,2023-07-10,1 wk ahead inc case,2023-07-15,point,,645
AT,2023-07-10,2 wk ahead inc case,2023-07-22,point,,587
AT,2023-07-10,3 wk ahead inc case,2023-07-29,point,,564
AT,2023-07-10,4 wk ahead inc case,2023-08-05,point,,525
BE,2023-07-10,-1 wk ahead inc case,2023-07-01,quantile,0.01,74
BE,2023-07-10,0 wk ahead inc case,2023-07-08,quantile,0.01,36
BE,2023-07-10,1 wk ahead inc case,2023-07-15,quantile,0.01,20
BE,2023-07-10,2 wk ahead inc case,2023-07-22,quantile,0.01,9
BE,2023-07-10,3 wk ahead inc case,2023-07-29,quantile,0.01,4
BE,2023-07-10,4 wk ahead inc case,2023-08-05,quantile,0.01,1
