location,forecast_date,target,target_end_date,type,quantile,value
AT,2022-10-09,1 wk ahead inc case,2022-10-15,quantile,0.01,52400
AT,2022-10-09,2 wk ahead inc case,2022-10-22,quantile,0.01,31500
AT,2022-10-09,3 wk ahead inc case,2022-10-29,quantile,0.01,18600
AT,2022-10-09,4 wk ahead inc case,2022-11-05,quantile,0.01,8660
AT,2022-10-09,1 wk ahead inc case,2022-10-15,quantile,0.025,57600
AT,2022-10-09,2 wk ahead inc case,2022-10-22,quantile,0.025,41700
AT,2022-10-09,3 wk ahead inc case,2022-10-29,quantile,0.025,26900
AT,2022-10-09,4 wk ahead inc case,2022-11-05,quantile,0.025,16900
AT,2022-10-09,1 wk ahead inc case,2022-10-15,quantile,0.05,65300
AT,2022-10-09,2 wk ahead inc case,2022-10-22,quantile,0.05,51300
AT,2022-10-09,3 wk ahead inc case,2022-10-29,quantile,0.05,36600
AT,2022-10-09,4 wk ahead inc case,2022-11-05,quantile,0.05,26600
AT,2022-10-09,1 wk ahead inc case,2022-10-15,quantile,0.1,75000
AT,2022-10-09,2 wk ahead inc case,2022-10-22,quantile,0.1,63500
AT,2022-10-09,3 wk ahead inc case,2022-10-29,quantile,0.1,49700
AT,2022-10-09,4 wk ahead inc case,2022-11-05,quantile,0.1,37000
AT,2022-10-09,1 wk ahead inc case,2022-10-15,quantile,0.15,81500
AT,2022-10-09,2 wk ahead inc case,2022-10-22,quantile,0.15,71900
AT,2022-10-09,3 wk ahead inc case,2022-10-29,quantile,0.15,58800
AT,2022-10-09,4 wk ahead inc case,2022-11-05,quantile,0.15,48200
AT,2022-10-09,1 wk ahead inc case,2022-10-15,quantile,0.2,86500
AT,2022-10-09,2 wk ahead inc case,2022-10-22,quantile,0.2,78200
AT,2022-10-09,3 wk ahead inc case,2022-10-29,quantile,0.2,69500
AT,2022-10-09,4 wk ahead inc case,2022-11-05,quantile,0.2,59200
AT,2022-10-09,1 wk ahead inc case,2022-10-15,quantile,0.25,91700
AT,2022-10-09,2 wk ahead inc case,2022-10-22,quantile,0.25,86400
AT,2022-10-09,3 wk ahead inc case,2022-10-29,quantile,0.25,78900
AT,2022-10-09,4 wk ahead inc case,2022-11-05,quantile,0.25,70900
AT,2022-10-09,1 wk ahead inc case,2022-10-15,quantile,0.3,96900
AT,2022-10-09,2 wk ahead inc case,2022-10-22,quantile,0.3,94000
AT,2022-10-09,3 wk ahead inc case,2022-10-29,quantile,0.3,91700
AT,2022-10-09,4 wk ahead inc case,2022-11-05,quantile,0.3,82800
AT,2022-10-09,1 wk ahead inc case,2022-10-15,quantile,0.35,101000
AT,2022-10-09,2 wk ahead inc case,2022-10-22,quantile,0.35,103000
