location,forecast_date,target,target_end_date,type,quantile,value
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.01,104000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.01,56300
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.01,27500
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.01,14600
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.025,115000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.025,68300
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.025,41200
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.025,22800
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.05,129000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.05,84000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.05,54000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.05,35200
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.1,148000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.1,108000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.1,76500
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.1,54800
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.15,158000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.15,124000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.15,92700
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.15,70900
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.2,167000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.2,137000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.2,109000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.2,88200
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.25,177000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.25,150000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.25,126000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.25,105000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.3,185000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.3,163000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.3,142000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.3,124000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.35,193000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.35,175000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.35,156000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.35,142000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.4,201000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.4,188000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.4,172000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.4,160000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.45,210000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.45,200000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.45,189000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.45,178000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.5,218000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.5,213000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.5,208000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.5,208000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.55,226000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.55,225000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.55,228000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.55,238000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.6,233000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.6,244000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.6,253000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.6,271000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.65,244000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.65,258000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.65,282000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.65,308000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.7,252000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.7,279000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.7,314000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.7,357000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.75,264000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.75,304000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.75,358000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.75,415000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.8,280000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.8,336000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.8,411000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.8,486000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.85,299000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.85,373000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.85,475000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.85,594000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.9,323000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.9,423000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.9,574000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.9,760000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.95,360000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.95,514000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.95,778000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.95,1120000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.975,399000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.975,608000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.975,982000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.975,1570000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.99,455000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.99,742000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.99,1290000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.99,2100000
AT,2022-02-13,1 wk ahead inc case,2022-02-19,point,,218000
AT,2022-02-13,2 wk ahead inc case,2022-02-26,point,,213000
AT,2022-02-13,3 wk ahead inc case,2022-03-05,point,,208000
AT,2022-02-13,4 wk ahead inc case,2022-03-12,point,,208000
BE,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.01,39500
BE,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.01,17600
BE,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.01,7450
BE,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.01,3350
BE,2022-02-13,1 wk ahead inc case,2022-02-19,quantile,0.025,51800
BE,2022-02-13,2 wk ahead inc case,2022-02-26,quantile,0.025,24400
BE,2022-02-13,3 wk ahead inc case,2022-03-05,quantile,0.025,12300
BE,2022-02-13,4 wk ahead inc case,2022-03-12,quantile,0.025,6060
