location,forecast_date,target,target_end_date,type,quantile,value
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.01,10500
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.01,6310
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.01,3550
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.01,1950
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.01,1000
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.025,11900
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.025,7620
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.025,4630
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.025,2830
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.025,1760
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.05,13700
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.05,9020
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.05,6070
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.05,4010
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.05,2670
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.1,15600
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.1,11000
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.1,8060
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.1,5910
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.1,4220
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.15,17300
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.15,13300
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.15,10100
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.15,7670
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.15,5990
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.2,18700
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.2,14700
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.2,11700
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.2,9460
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.2,7670
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.25,19900
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.25,16300
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.25,13500
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.25,11300
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.25,9990
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.3,21100
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.3,17400
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.3,15000
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.3,13300
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.3,11700
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.35,22100
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.35,19000
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.35,16700
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.35,15100
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.35,13600
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.4,23400
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.4,20300
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.4,18500
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.4,16700
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.4,15400
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.45,24800
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.45,21800
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.45,20100
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.45,18900
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.45,17700
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.5,25800
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.5,23500
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.5,22200
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.5,21400
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.5,20200
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.55,26800
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.55,25200
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.55,24500
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.55,24000
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.55,23300
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.6,28000
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.6,27100
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.6,26900
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.6,27200
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.6,26800
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.65,29600
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.65,29200
AT,2023-03-27,2 wk ahead inc case,2023-04-08,quantile,0.65,29800
AT,2023-03-27,3 wk ahead inc case,2023-04-15,quantile,0.65,30600
AT,2023-03-27,4 wk ahead inc case,2023-04-22,quantile,0.65,31400
AT,2023-03-27,0 wk ahead inc case,2023-03-25,quantile,0.7,31100
AT,2023-03-27,1 wk ahead inc case,2023-04-01,quantile,0.7,31600
