location,forecast_date,target,target_end_date,type,quantile,value
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.01,5
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.025,14
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.05,28
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.1,54
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.15,84
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.2,114
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.25,150
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.3,191
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.35,236
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.4,284
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.45,348
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.5,427
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.55,507
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.6,603
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.65,708
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.7,844
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.75,1000
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.8,1260
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.85,1650
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.9,2240
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.95,3800
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.975,6230
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,quantile,0.99,10200
AT,2023-09-11,-3 wk ahead inc case,2023-08-19,point,,427
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.01,787
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.01,603
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.01,434
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.01,293
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.01,189
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.01,137
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.01,94
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.025,880
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.025,736
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.025,572
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.025,428
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.025,327
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.025,224
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.025,172
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.05,964
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.05,878
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.05,745
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.05,599
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.05,471
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.05,358
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.05,288
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.1,1110
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.1,1050
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.1,962
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.1,833
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.1,711
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.1,608
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.1,518
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.15,1200
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.15,1190
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.15,1120
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.15,1040
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.15,939
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.15,817
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.15,715
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.2,1280
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.2,1320
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.2,1320
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.2,1240
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.2,1170
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.2,1020
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.2,958
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.25,1340
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.25,1440
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.25,1500
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.25,1460
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.25,1400
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.25,1310
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.25,1200
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.3,1410
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.3,1570
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.3,1670
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.3,1720
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.3,1690
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.3,1600
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.3,1520
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.35,1470
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.35,1700
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.35,1860
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.35,1970
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.35,1940
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.35,1970
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.35,1880
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.4,1540
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.4,1820
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.4,2080
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.4,2230
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.4,2270
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.4,2370
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.4,2350
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.45,1610
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.45,1960
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.45,2280
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.45,2510
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.45,2640
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.45,2790
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.45,2910
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.5,1670
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.5,2090
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.5,2460
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.5,2880
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.5,3210
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.5,3360
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.5,3580
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.55,1740
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.55,2240
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.55,2720
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.55,3190
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.55,3670
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.55,4030
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.55,4400
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.6,1800
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.6,2400
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.6,3030
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.6,3590
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.6,4220
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.6,4850
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.6,5500
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.65,1860
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.65,2560
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.65,3280
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.65,4120
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.65,5050
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.65,5940
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.65,7150
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.7,1950
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.7,2740
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.7,3660
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.7,4710
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.7,6020
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.7,7590
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.7,9100
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.75,2030
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.75,2890
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.75,4120
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.75,5470
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.75,7180
BE,2023-09-11,3 wk ahead inc case,2023-09-30,quantile,0.75,9380
BE,2023-09-11,4 wk ahead inc case,2023-10-07,quantile,0.75,11700
BE,2023-09-11,-2 wk ahead inc case,2023-08-26,quantile,0.8,2130
BE,2023-09-11,-1 wk ahead inc case,2023-09-02,quantile,0.8,3140
BE,2023-09-11,0 wk ahead inc case,2023-09-09,quantile,0.8,4600
BE,2023-09-11,1 wk ahead inc case,2023-09-16,quantile,0.8,6530
BE,2023-09-11,2 wk ahead inc case,2023-09-23,quantile,0.8,8940
