location,forecast_date,target,target_end_date,type,quantile,value
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.01,11500
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.01,5140
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.01,2440
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.01,1200
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.025,12600
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.025,6890
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.025,3720
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.025,2050
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.05,13900
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.05,8260
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.05,4930
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.05,2990
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.1,15700
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.1,10400
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.1,6840
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.1,4560
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.15,16900
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.15,11900
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.15,8660
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.15,6290
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.2,18100
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.2,13500
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.2,10200
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.2,8020
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.25,19000
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.25,14600
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.25,11600
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.25,9580
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.3,19900
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.3,15800
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.3,13200
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.3,10900
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.35,20900
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.35,17200
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.35,14500
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.35,12600
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.4,21700
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.4,18400
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.4,16000
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.4,14400
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.45,22400
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.45,19900
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.45,17800
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.45,16200
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.5,23300
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.5,21200
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.5,19500
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.5,18200
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.55,24100
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.55,22600
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.55,21600
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.55,20600
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.6,25100
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.6,24000
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.6,23800
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.6,23300
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.65,26100
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.65,25800
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.65,26000
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.65,26800
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.7,27600
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.7,27700
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.7,28600
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.7,30900
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.75,28800
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.75,29900
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.75,32400
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.75,36300
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.8,30300
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.8,32600
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.8,37600
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.8,43800
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.85,32300
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.85,36700
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.85,44600
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.85,54300
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.9,35500
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.9,43100
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.9,54900
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.9,72000
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.95,40000
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.95,53100
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.95,74800
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.95,106000
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.975,44100
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.975,61800
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.975,103000
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.975,165000
AT,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.99,51000
AT,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.99,74100
AT,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.99,130000
AT,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.99,247000
AT,2023-01-01,1 wk ahead inc case,2023-01-07,point,,23300
AT,2023-01-01,2 wk ahead inc case,2023-01-14,point,,21200
AT,2023-01-01,3 wk ahead inc case,2023-01-21,point,,19500
AT,2023-01-01,4 wk ahead inc case,2023-01-28,point,,18200
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.01,557
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.01,292
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.01,140
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.01,72
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.025,1020
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.025,554
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.025,245
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.025,135
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.05,1460
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.05,804
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.05,439
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.05,281
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.1,2090
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.1,1230
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.1,793
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.1,551
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.15,2720
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.15,1720
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.15,1140
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.15,818
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.2,3270
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.2,2230
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.2,1530
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.2,1080
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.25,3850
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.25,2730
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.25,1930
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.25,1420
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.3,4480
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.3,3330
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.3,2420
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.3,1830
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.35,5110
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.35,3900
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.35,2990
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.35,2390
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.4,5750
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.4,4580
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.4,3660
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.4,2890
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.45,6330
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.45,5260
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.45,4310
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.45,3510
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.5,7050
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.5,6000
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.5,5050
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.5,4330
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.55,7960
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.55,6970
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.55,5860
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.55,5180
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.6,8880
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.6,7940
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.6,6970
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.6,6070
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.65,9900
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.65,9120
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.65,7990
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.65,7320
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.7,11500
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.7,10400
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.7,9360
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.7,8900
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.75,13000
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.75,12100
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.75,11400
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.75,10800
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.8,14800
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.8,14400
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.8,14200
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.8,13500
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.85,17100
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.85,17900
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.85,17800
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.85,17200
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.9,20500
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.9,22800
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.9,24700
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.9,24500
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.95,26600
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.95,33100
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.95,35500
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.95,38100
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.975,31900
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.975,41700
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.975,49700
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.975,54200
BE,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.99,41000
BE,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.99,58000
BE,2023-01-01,3 wk ahead inc case,2023-01-21,quantile,0.99,72300
BE,2023-01-01,4 wk ahead inc case,2023-01-28,quantile,0.99,81200
BE,2023-01-01,1 wk ahead inc case,2023-01-07,point,,7050
BE,2023-01-01,2 wk ahead inc case,2023-01-14,point,,6000
BE,2023-01-01,3 wk ahead inc case,2023-01-21,point,,5050
BE,2023-01-01,4 wk ahead inc case,2023-01-28,point,,4330
BG,2023-01-01,1 wk ahead inc case,2023-01-07,quantile,0.01,393
BG,2023-01-01,2 wk ahead inc case,2023-01-14,quantile,0.01,229
