location,forecast_date,target,target_end_date,type,quantile,value
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.01,17700
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.01,8730
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.01,3590
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.01,1650
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.025,20100
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.025,11100
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.025,6000
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.025,3060
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.05,21700
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.05,13400
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.05,8130
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.05,4710
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.1,24200
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.1,16400
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.1,10400
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.1,6940
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.15,25900
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.15,18400
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.15,12700
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.15,8730
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.2,27300
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.2,20500
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.2,15000
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.2,11100
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.25,28800
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.25,22300
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.25,17400
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.25,13400
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.3,30000
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.3,24200
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.3,19600
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.3,16000
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.35,31100
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.35,26200
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.35,21800
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.35,19000
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.4,32400
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.4,28100
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.4,24200
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.4,21900
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.45,33500
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.45,29900
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.45,26900
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.45,24500
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.5,34800
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.5,31900
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.5,29800
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.5,27700
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.55,36200
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.55,34100
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.55,32900
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.55,32800
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.6,38000
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.6,36700
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.6,36200
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.6,37600
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.65,39500
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.65,39300
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.65,40600
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.65,43000
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.7,41200
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.7,42000
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.7,44800
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.7,49100
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.75,42900
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.75,45500
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.75,50900
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.75,57900
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.8,44700
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.8,50100
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.8,58000
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.8,68500
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.85,46800
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.85,55100
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.85,68500
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.85,85700
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.9,50400
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.9,62600
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.9,84100
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.9,112000
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.95,55500
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.95,75300
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.95,110000
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.95,168000
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.975,60300
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.975,89100
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.975,142000
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.975,226000
AT,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.99,64500
AT,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.99,109000
AT,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.99,187000
AT,2022-08-14,4 wk ahead inc case,2022-09-10,quantile,0.99,387000
AT,2022-08-14,1 wk ahead inc case,2022-08-20,point,,34800
AT,2022-08-14,2 wk ahead inc case,2022-08-27,point,,31900
AT,2022-08-14,3 wk ahead inc case,2022-09-03,point,,29800
AT,2022-08-14,4 wk ahead inc case,2022-09-10,point,,27700
BE,2022-08-14,1 wk ahead inc case,2022-08-20,quantile,0.01,6150
BE,2022-08-14,2 wk ahead inc case,2022-08-27,quantile,0.01,2650
BE,2022-08-14,3 wk ahead inc case,2022-09-03,quantile,0.01,1200
