location,forecast_date,target,target_end_date,type,quantile,value
AT,2022-05-22,1 wk ahead inc case,2022-05-28,quantile,0.01,6970
AT,2022-05-22,2 wk ahead inc case,2022-06-04,quantile,0.01,2500
AT,2022-05-22,3 wk ahead inc case,2022-06-11,quantile,0.01,745
AT,2022-05-22,4 wk ahead inc case,2022-06-18,quantile,0.01,228
AT,2022-05-22,1 wk ahead inc case,2022-05-28,quantile,0.025,7690
AT,2022-05-22,2 wk ahead inc case,2022-06-04,quantile,0.025,3000
AT,2022-05-22,3 wk ahead inc case,2022-06-11,quantile,0.025,1110
AT,2022-05-22,4 wk ahead inc case,2022-06-18,quantile,0.025,391
AT,2022-05-22,1 wk ahead inc case,2022-05-28,quantile,0.05,8400
AT,2022-05-22,2 wk ahead inc case,2022-06-04,quantile,0.05,3570
AT,2022-05-22,3 wk ahead inc case,2022-06-11,quantile,0.05,1460
AT,2022-05-22,4 wk ahead inc case,2022-06-18,quantile,0.05,604
AT,2022-05-22,1 wk ahead inc case,2022-05-28,quantile,0.1,9210
AT,2022-05-22,2 wk ahead inc case,2022-06-04,quantile,0.1,4390
AT,2022-05-22,3 wk ahead inc case,2022-06-11,quantile,0.1,2140
AT,2022-05-22,4 wk ahead inc case,2022-06-18,quantile,0.1,1010
AT,2022-05-22,1 wk ahead inc case,2022-05-28,quantile,0.15,9920
AT,2022-05-22,2 wk ahead inc case,2022-06-04,quantile,0.15,5110
AT,2022-05-22,3 wk ahead inc case,2022-06-11,quantile,0.15,2690
AT,2022-05-22,4 wk ahead inc case,2022-06-18,quantile,0.15,1450
AT,2022-05-22,1 wk ahead inc case,2022-05-28,quantile,0.2,10600
AT,2022-05-22,2 wk ahead inc case,2022-06-04,quantile,0.2,5720
AT,2022-05-22,3 wk ahead inc case,2022-06-11,quantile,0.2,3200
AT,2022-05-22,4 wk ahead inc case,2022-06-18,quantile,0.2,1940
AT,2022-05-22,1 wk ahead inc case,2022-05-28,quantile,0.25,11100
AT,2022-05-22,2 wk ahead inc case,2022-06-04,quantile,0.25,6290
AT,2022-05-22,3 wk ahead inc case,2022-06-11,quantile,0.25,3730
AT,2022-05-22,4 wk ahead inc case,2022-06-18,quantile,0.25,2390
AT,2022-05-22,1 wk ahead inc case,2022-05-28,quantile,0.3,11500
AT,2022-05-22,2 wk ahead inc case,2022-06-04,quantile,0.3,6810
AT,2022-05-22,3 wk ahead inc case,2022-06-11,quantile,0.3,4260
AT,2022-05-22,4 wk ahead inc case,2022-06-18,quantile,0.3,2770
AT,2022-05-22,1 wk ahead inc case,2022-05-28,quantile,0.35,12100
