location,forecast_date,target,target_end_date,type,quantile,value
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.01,4640
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.01,2280
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.01,1200
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.01,541
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.01,273
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.01,128
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.025,5300
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.025,2890
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.025,1630
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.025,848
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.025,466
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.025,235
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.05,6150
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.05,3470
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.05,2110
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.05,1250
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.05,729
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.05,476
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.1,7110
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.1,4570
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.1,2810
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.1,1880
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.1,1230
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.1,830
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.15,7880
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.15,5230
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.15,3450
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.15,2390
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.15,1770
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.15,1230
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.2,8510
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.2,5920
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.2,4230
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.2,3050
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.2,2220
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.2,1660
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.25,9010
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.25,6530
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.25,4860
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.25,3780
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.25,2930
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.25,2290
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.3,9520
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.3,7050
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.3,5530
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.3,4290
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.3,3590
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.3,2970
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.35,10100
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.35,7600
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.35,6220
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.35,4970
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.35,4260
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.35,3630
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.4,10600
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.4,8220
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.4,6910
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.4,5720
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.4,4960
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.4,4440
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.45,11300
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.45,8940
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.45,7500
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.45,6440
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.45,5620
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.45,5220
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.5,11800
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.5,9540
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.5,8210
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.5,7350
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.5,6500
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.5,6100
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.55,12400
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.55,10400
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.55,9000
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.55,8100
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.55,7430
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.55,6970
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.6,13000
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.6,11000
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.6,9810
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.6,9190
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.6,8730
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.6,8300
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.65,13500
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.65,11900
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.65,11000
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.65,10300
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.65,9980
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.65,9700
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.7,14300
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.7,12900
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.7,12100
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.7,11600
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.7,11500
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.7,11400
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.75,15100
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.75,13800
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.75,13400
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.75,13300
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.75,13300
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.75,13800
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.8,16000
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.8,15300
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.8,15300
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.8,15600
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.8,15900
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.8,16900
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.85,17500
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.85,16900
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.85,17400
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.85,18100
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.85,19000
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.85,21000
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.9,19700
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.9,19500
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.9,20300
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.9,21900
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.9,24400
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.9,26300
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.95,22700
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.95,23700
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.95,27100
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.95,30200
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.95,35200
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.95,38700
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.975,25500
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.975,28900
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.975,33200
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.975,40600
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.975,50200
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.975,55400
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.99,29100
AT,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.99,35100
AT,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.99,42300
AT,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.99,56600
AT,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.99,71700
AT,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.99,101000
AT,2023-04-17,-1 wk ahead inc case,2023-04-08,point,,11800
AT,2023-04-17,0 wk ahead inc case,2023-04-15,point,,9540
AT,2023-04-17,1 wk ahead inc case,2023-04-22,point,,8210
AT,2023-04-17,2 wk ahead inc case,2023-04-29,point,,7350
AT,2023-04-17,3 wk ahead inc case,2023-05-06,point,,6500
AT,2023-04-17,4 wk ahead inc case,2023-05-13,point,,6100
BE,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.01,2710
BE,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.01,1170
BE,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.01,586
BE,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.01,280
BE,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.01,140
BE,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.01,65
BE,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.025,3050
BE,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.025,1550
BE,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.025,765
BE,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.025,426
BE,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.025,238
BE,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.025,136
BE,2023-04-17,-1 wk ahead inc case,2023-04-08,quantile,0.05,3320
BE,2023-04-17,0 wk ahead inc case,2023-04-15,quantile,0.05,1870
BE,2023-04-17,1 wk ahead inc case,2023-04-22,quantile,0.05,1050
BE,2023-04-17,2 wk ahead inc case,2023-04-29,quantile,0.05,604
BE,2023-04-17,3 wk ahead inc case,2023-05-06,quantile,0.05,372
BE,2023-04-17,4 wk ahead inc case,2023-05-13,quantile,0.05,230
