location,forecast_date,target,target_end_date,type,quantile,value
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.01,35
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.01,19
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.01,9
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.01,5
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.025,59
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.025,40
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.025,26
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.025,15
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.05,91
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.05,68
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.05,46
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.05,31
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.1,141
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.1,106
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.1,76
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.1,56
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.15,184
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.15,145
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.15,116
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.15,92
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.2,226
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.2,181
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.2,152
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.2,129
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.25,265
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.25,226
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.25,194
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.25,169
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.3,320
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.3,277
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.3,244
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.3,217
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.35,376
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.35,330
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.35,290
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.35,266
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.4,436
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.4,384
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.4,354
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.4,325
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.45,483
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.45,445
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.45,421
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.45,383
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.5,539
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.5,504
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.5,488
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.5,462
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.55,612
AT,2023-08-21,-2 wk ahead inc case,2023-08-05,quantile,0.55,583
AT,2023-08-21,-1 wk ahead inc case,2023-08-12,quantile,0.55,552
AT,2023-08-21,0 wk ahead inc case,2023-08-19,quantile,0.55,548
AT,2023-08-21,-3 wk ahead inc case,2023-07-29,quantile,0.6,693
