location,forecast_date,target,target_end_date,type,quantile,value
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.01,132000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.01,85700
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.01,55600
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.01,32600
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.025,150000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.025,121000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.025,87000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.025,57600
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.05,171000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.05,149000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.05,114000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.05,85200
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.1,196000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.1,179000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.1,153000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.1,125000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.15,213000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.15,206000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.15,182000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.15,158000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.2,226000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.2,229000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.2,212000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.2,187000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.25,239000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.25,251000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.25,242000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.25,223000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.3,250000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.3,270000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.3,266000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.3,263000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.35,261000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.35,291000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.35,302000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.35,308000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.4,272000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.4,314000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.4,337000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.4,354000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.45,282000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.45,336000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.45,380000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.45,405000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.5,293000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.5,361000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.5,423000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.5,462000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.55,304000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.55,390000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.55,466000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.55,528000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.6,319000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.6,423000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.6,519000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.6,624000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.65,330000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.65,456000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.65,593000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.65,737000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.7,345000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.7,493000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.7,671000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.7,874000
AT,2022-01-30,1 wk ahead inc case,2022-02-05,quantile,0.75,360000
AT,2022-01-30,2 wk ahead inc case,2022-02-12,quantile,0.75,531000
AT,2022-01-30,3 wk ahead inc case,2022-02-19,quantile,0.75,773000
AT,2022-01-30,4 wk ahead inc case,2022-02-26,quantile,0.75,1030000
