location,forecast_date,target,target_end_date,type,quantile,value
AT,2022-03-06,1 wk ahead inc case,2022-03-12,quantile,0.01,95000
AT,2022-03-06,2 wk ahead inc case,2022-03-19,quantile,0.01,49800
AT,2022-03-06,3 wk ahead inc case,2022-03-26,quantile,0.01,26900
AT,2022-03-06,4 wk ahead inc case,2022-04-02,quantile,0.01,12800
AT,2022-03-06,1 wk ahead inc case,2022-03-12,quantile,0.025,107000
AT,2022-03-06,2 wk ahead inc case,2022-03-19,quantile,0.025,63300
AT,2022-03-06,3 wk ahead inc case,2022-03-26,quantile,0.025,36400
AT,2022-03-06,4 wk ahead inc case,2022-04-02,quantile,0.025,19800
AT,2022-03-06,1 wk ahead inc case,2022-03-12,quantile,0.05,120000
AT,2022-03-06,2 wk ahead inc case,2022-03-19,quantile,0.05,79600
AT,2022-03-06,3 wk ahead inc case,2022-03-26,quantile,0.05,49500
AT,2022-03-06,4 wk ahead inc case,2022-04-02,quantile,0.05,30900
AT,2022-03-06,1 wk ahead inc case,2022-03-12,quantile,0.1,137000
AT,2022-03-06,2 wk ahead inc case,2022-03-19,quantile,0.1,97500
AT,2022-03-06,3 wk ahead inc case,2022-03-26,quantile,0.1,69900
AT,2022-03-06,4 wk ahead inc case,2022-04-02,quantile,0.1,49900
AT,2022-03-06,1 wk ahead inc case,2022-03-12,quantile,0.15,149000
AT,2022-03-06,2 wk ahead inc case,2022-03-19,quantile,0.15,115000
AT,2022-03-06,3 wk ahead inc case,2022-03-26,quantile,0.15,87400
AT,2022-03-06,4 wk ahead inc case,2022-04-02,quantile,0.15,69500
AT,2022-03-06,1 wk ahead inc case,2022-03-12,quantile,0.2,159000
AT,2022-03-06,2 wk ahead inc case,2022-03-19,quantile,0.2,127000
AT,2022-03-06,3 wk ahead inc case,2022-03-26,quantile,0.2,108000
AT,2022-03-06,4 wk ahead inc case,2022-04-02,quantile,0.2,84600
AT,2022-03-06,1 wk ahead inc case,2022-03-12,quantile,0.25,167000
AT,2022-03-06,2 wk ahead inc case,2022-03-19,quantile,0.25,140000
AT,2022-03-06,3 wk ahead inc case,2022-03-26,quantile,0.25,124000
AT,2022-03-06,4 wk ahead inc case,2022-04-02,quantile,0.25,102000
AT,2022-03-06,1 wk ahead inc case,2022-03-12,quantile,0.3,175000
AT,2022-03-06,2 wk ahead inc case,2022-03-19,quantile,0.3,151000
AT,2022-03-06,3 wk ahead inc case,2022-03-26,quantile,0.3,136000
AT,2022-03-06,4 wk ahead inc case,2022-04-02,quantile,0.3,119000
AT,2022-03-06,1 wk ahead inc case,2022-03-12,quantile,0.35,181000
AT,2022-03-06,2 wk ahead inc case,2022-03-19,quantile,0.35,164000
AT,2022-03-06,3 wk ahead inc case,2022-03-26,quantile,0.35,149000
AT,2022-03-06,4 wk ahead inc case,2022-04-02,quantile,0.35,136000
AT,2022-03-06,1 wk ahead inc case,2022-03-12,quantile,0.4,190000
