location,forecast_date,target,target_end_date,type,quantile,value
AT,2023-05-22,-1 wk ahead inc case,2023-05-13,quantile,0.01,1280
AT,2023-05-22,0 wk ahead inc case,2023-05-20,quantile,0.01,704
AT,2023-05-22,1 wk ahead inc case,2023-05-27,quantile,0.01,330
AT,2023-05-22,2 wk ahead inc case,2023-06-03,quantile,0.01,148
AT,2023-05-22,3 wk ahead inc case,2023-06-10,quantile,0.01,70
AT,2023-05-22,4 wk ahead inc case,2023-06-17,quantile,0.01,36
AT,2023-05-22,-1 wk ahead inc case,2023-05-13,quantile,0.025,1490
AT,2023-05-22,0 wk ahead inc case,2023-05-20,quantile,0.025,834
AT,2023-05-22,1 wk ahead inc case,2023-05-27,quantile,0.025,429
AT,2023-05-22,2 wk ahead inc case,2023-06-03,quantile,0.025,247
AT,2023-05-22,3 wk ahead inc case,2023-06-10,quantile,0.025,137
AT,2023-05-22,4 wk ahead inc case,2023-06-17,quantile,0.025,76
AT,2023-05-22,-1 wk ahead inc case,2023-05-13,quantile,0.05,1670
AT,2023-05-22,0 wk ahead inc case,2023-05-20,quantile,0.05,967
AT,2023-05-22,1 wk ahead inc case,2023-05-27,quantile,0.05,590
AT,2023-05-22,2 wk ahead inc case,2023-06-03,quantile,0.05,365
AT,2023-05-22,3 wk ahead inc case,2023-06-10,quantile,0.05,218
AT,2023-05-22,4 wk ahead inc case,2023-06-17,quantile,0.05,142
AT,2023-05-22,-1 wk ahead inc case,2023-05-13,quantile,0.1,1940
AT,2023-05-22,0 wk ahead inc case,2023-05-20,quantile,0.1,1220
AT,2023-05-22,1 wk ahead inc case,2023-05-27,quantile,0.1,802
AT,2023-05-22,2 wk ahead inc case,2023-06-03,quantile,0.1,532
AT,2023-05-22,3 wk ahead inc case,2023-06-10,quantile,0.1,366
AT,2023-05-22,4 wk ahead inc case,2023-06-17,quantile,0.1,252
AT,2023-05-22,-1 wk ahead inc case,2023-05-13,quantile,0.15,2120
AT,2023-05-22,0 wk ahead inc case,2023-05-20,quantile,0.15,1420
AT,2023-05-22,1 wk ahead inc case,2023-05-27,quantile,0.15,988
AT,2023-05-22,2 wk ahead inc case,2023-06-03,quantile,0.15,697
AT,2023-05-22,3 wk ahead inc case,2023-06-10,quantile,0.15,509
AT,2023-05-22,4 wk ahead inc case,2023-06-17,quantile,0.15,393
AT,2023-05-22,-1 wk ahead inc case,2023-05-13,quantile,0.2,2320
AT,2023-05-22,0 wk ahead inc case,2023-05-20,quantile,0.2,1620
AT,2023-05-22,1 wk ahead inc case,2023-05-27,quantile,0.2,1150
AT,2023-05-22,2 wk ahead inc case,2023-06-03,quantile,0.2,831
AT,2023-05-22,3 wk ahead inc case,2023-06-10,quantile,0.2,645
AT,2023-05-22,4 wk ahead inc case,2023-06-17,quantile,0.2,503
AT,2023-05-22,-1 wk ahead inc case,2023-05-13,quantile,0.25,2480
AT,2023-05-22,0 wk ahead inc case,2023-05-20,quantile,0.25,1770
AT,2023-05-22,1 wk ahead inc case,2023-05-27,quantile,0.25,1320
AT,2023-05-22,2 wk ahead inc case,2023-06-03,quantile,0.25,983
AT,2023-05-22,3 wk ahead inc case,2023-06-10,quantile,0.25,787
AT,2023-05-22,4 wk ahead inc case,2023-06-17,quantile,0.25,635
AT,2023-05-22,-1 wk ahead inc case,2023-05-13,quantile,0.3,2620
AT,2023-05-22,0 wk ahead inc case,2023-05-20,quantile,0.3,1950
AT,2023-05-22,1 wk ahead inc case,2023-05-27,quantile,0.3,1480
AT,2023-05-22,2 wk ahead inc case,2023-06-03,quantile,0.3,1180
AT,2023-05-22,3 wk ahead inc case,2023-06-10,quantile,0.3,930
